Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),temperature
2.62169e+07,-0.598655,0.299921,-0.742703,-0.000123865,1.55066e-06,-6.9609e-08,0.299327,3454.85
2.61727e+07,-0.598624,0.299214,-0.742998,-0.000123951,1.20607e-06,-1.39218e-07,0.299312,3454.85
2.61348e+07,-0.598594,0.298508,-0.743293,-0.000124036,8.61477e-07,-2.08827e-07,0.299297,3454.85
2.61031e+07,-0.598564,0.297801,-0.743588,-0.000124122,5.16886e-07,-2.78436e-07,0.299282,3454.85
2.60778e+07,-0.598534,0.297095,-0.743882,-0.000124208,1.72295e-07,-3.48045e-07,0.299267,3454.85
2.63082e+07,-0.598403,0.300759,-0.742581,-0.000123694,2.06755e-06,0,0.299202,3454.85
2.62551e+07,-0.598373,0.300053,-0.742876,-0.000123779,1.72295e-06,-6.9609e-08,0.299187,3454.85
2.62081e+07,-0.598343,0.299347,-0.743171,-0.000123865,1.37836e-06,-1.39218e-07,0.299172,3454.85
2.61675e+07,-0.598313,0.29864,-0.743465,-0.000123951,1.03377e-06,-2.08827e-07,0.299156,3454.85
2.61331e+07,-0.598283,0.297934,-0.74376,-0.000124036,6.89182e-07,-2.78436e-07,0.299141,3454.85
2.6105e+07,-0.598253,0.297227,-0.744055,-0.000124122,3.44591e-07,-3.48045e-07,0.299126,3454.85
2.60832e+07,-0.598222,0.296521,-0.74435,-0.000124208,0,-4.17654e-07,0.299111,3454.85
2.63505e+07,-0.598122,0.300892,-0.742754,-0.000123608,2.23984e-06,0,0.299061,3454.85
2.62946e+07,-0.598092,0.300185,-0.743048,-0.000123694,1.89525e-06,-6.9609e-08,0.299046,3454.85
2.6245e+07,-0.598062,0.299479,-0.743343,-0.000123779,1.55066e-06,-1.39218e-07,0.299031,3454.85
2.62015e+07,-0.598032,0.298772,-0.743638,-0.000123865,1.20607e-06,-2.08827e-07,0.299016,3454.85
2.61644e+07,-0.598002,0.298066,-0.743932,-0.000123951,8.61477e-07,-2.78436e-07,0.299001,3454.85
2.61335e+07,-0.597971,0.297359,-0.744227,-0.000124036,5.16886e-07,-3.48045e-07,0.298986,3454.85
2.61089e+07,-0.597941,0.296653,-0.744522,-0.000124122,1.72295e-07,-4.17654e-07,0.298971,3454.85
2.63941e+07,-0.597841,0.301024,-0.742926,-0.000123522,2.41214e-06,0,0.298921,3454.85
2.63355e+07,-0.597811,0.300317,-0.743221,-0.000123608,2.06755e-06,-6.9609e-08,0.298905,3454.85
2.62831e+07,-0.597781,0.299611,-0.743515,-0.000123694,1.72295e-06,-1.39218e-07,0.29889,3454.85
2.6237e+07,-0.597751,0.298904,-0.74381,-0.000123779,1.37836e-06,-2.08827e-07,0.298875,3454.85
2.6197e+07,-0.59772,0.298198,-0.744105,-0.000123865,1.03377e-06,-2.78436e-07,0.29886,3454.85
2.61634e+07,-0.59769,0.297491,-0.7444,-0.000123951,6.89182e-07,-3.48045e-07,0.298845,3454.85
2.6136e+07,-0.59766,0.296785,-0.744694,-0.000124036,3.44591e-07,-4.17654e-07,0.29883,3454.85
2.6115e+07,-0.59763,0.296079,-0.744989,-0.000124122,0,-4.87263e-07,0.298815,3454.85
2.6439e+07,-0.59756,0.301156,-0.743098,-0.000123437,2.58443e-06,0,0.29878,3454.85
2.63777e+07,-0.59753,0.300449,-0.743393,-0.000123522,2.23984e-06,-6.9609e-08,0.298765,3454.85
2.63226e+07,-0.597499,0.299743,-0.743688,-0.000123608,1.89525e-06,-1.39218e-07,0.29875,3454.85
2.62737e+07,-0.597469,0.299037,-0.743983,-0.000123694,1.55066e-06,-2.08827e-07,0.298735,3454.85
2.6231e+07,-0.597439,0.29833,-0.744277,-0.000123779,1.20607e-06,-2.78436e-07,0.29872,3454.85
2.61946e+07,-0.597409,0.297624,-0.744572,-0.000123865,8.61477e-07,-3.48045e-07,0.298704,3454.85
2.61645e+07,-0.597379,0.296917,-0.744867,-0.000123951,5.16886e-07,-4.17654e-07,0.298689,3454.85
2.61407e+07,-0.597349,0.296211,-0.745162,-0.000124036,1.72295e-07,-4.87263e-07,0.298674,3454.85
2.64852e+07,-0.597279,0.301288,-0.743271,-0.000123351,2.75673e-06,0,0.298639,3454.85
2.64213e+07,-0.597248,0.300582,-0.743566,-0.000123437,2.41214e-06,-6.9609e-08,0.298624,3454.85
2.63634e+07,-0.597218,0.299875,-0.74386,-0.000123522,2.06755e-06,-1.39218e-07,0.298609,3454.85
2.63118e+07,-0.597188,0.299169,-0.744155,-0.000123608,1.72295e-06,-2.08827e-07,0.298594,3454.85
2.62664e+07,-0.597158,0.298462,-0.74445,-0.000123694,1.37836e-06,-2.78436e-07,0.298579,3454.85
2.62272e+07,-0.597128,0.297756,-0.744744,-0.000123779,1.03377e-06,-3.48045e-07,0.298564,3454.85
2.61943e+07,-0.597098,0.297049,-0.745039,-0.000123865,6.89182e-07,-4.17654e-07,0.298549,3454.85
2.61677e+07,-0.597067,0.296343,-0.745334,-0.000123951,3.44591e-07,-4.87263e-07,0.298534,3454.85
2.61474e+07,-0.597037,0.295636,-0.745629,-0.000124036,0,-5.56872e-07,0.298519,3454.85
2.65327e+07,-0.596997,0.30142,-0.743443,-0.000123265,2.92902e-06,0,0.298499,3454.85
2.64661e+07,-0.596967,0.300714,-0.743738,-0.000123351,2.58443e-06,-6.9609e-08,0.298484,3454.85
2.64056e+07,-0.596937,0.300007,-0.744033,-0.000123437,2.23984e-06,-1.39218e-07,0.298469,3454.85
2.63513e+07,-0.596907,0.299301,-0.744327,-0.000123522,1.89525e-06,-2.08827e-07,0.298453,3454.85
2.63031e+07,-0.596877,0.298594,-0.744622,-0.000123608,1.55066e-06,-2.78436e-07,0.298438,3454.85
2.62612e+07,-0.596847,0.297888,-0.744917,-0.000123694,1.20607e-06,-3.48045e-07,0.298423,3454.85
2.62255e+07,-0.596816,0.297181,-0.745212,-0.000123779,8.61477e-07,-4.17654e-07,0.298408,3454.85
2.61961e+07,-0.596786,0.296475,-0.745506,-0.000123865,5.16886e-07,-4.87263e-07,0.298393,3454.85
2.6173e+07,-0.596756,0.295768,-0.745801,-0.000123951,1.72295e-07,-5.56872e-07,0.298378,3454.85
2.65815e+07,-0.596716,0.301552,-0.743616,-0.00012318,3.10132e-06,0,0.298358,3454.85
2.65122e+07,-0.596686,0.300846,-0.74391,-0.000123265,2.75673e-06,-6.9609e-08,0.298343,3454.85
2.64491e+07,-0.596656,0.300139,-0.744205,-0.000123351,2.41214e-06,-1.39218e-07,0.298328,3454.85
2.6392e+07,-0.596626,0.299433,-0.7445,-0.000123437,2.06755e-06,-2.08827e-07,0.298313,3454.85
2.63411e+07,-0.596596,0.298726,-0.744795,-0.000123522,1.72295e-06,-2.78436e-07,0.298298,3454.85
2.62965e+07,-0.596565,0.29802,-0.745089,-0.000123608,1.37836e-06,-3.48045e-07,0.298283,3454.85
2.62581e+07,-0.596535,0.297314,-0.745384,-0.000123694,1.03377e-06,-4.17654e-07,0.298268,3454.85
2.62259e+07,-0.596505,0.296607,-0.745679,-0.000123779,6.89182e-07,-4.87263e-07,0.298253,3454.85
2.62e+07,-0.596475,0.295901,-0.745974,-0.000123865,3.44591e-07,-5.56872e-07,0.298237,3454.85
2.61805e+07,-0.596445,0.295194,-0.746268,-0.000123951,0,-6.26481e-07,0.298222,3454.85
2.66316e+07,-0.596435,0.301684,-0.743788,-0.000123094,3.27361e-06,0,0.298217,3454.85
2.65597e+07,-0.596405,0.300978,-0.744083,-0.00012318,2.92902e-06,-6.9609e-08,0.298202,3454.85
2.64938e+07,-0.596375,0.300272,-0.744377,-0.000123265,2.58443e-06,-1.39218e-07,0.298187,3454.85
2.64341e+07,-0.596344,0.299565,-0.744672,-0.000123351,2.23984e-06,-2.08827e-07,0.298172,3454.85
2.63805e+07,-0.596314,0.298859,-0.744967,-0.000123437,1.89525e-06,-2.78436e-07,0.298157,3454.85
2.63331e+07,-0.596284,0.298152,-0.745262,-0.000123522,1.55066e-06,-3.48045e-07,0.298142,3454.85
2.6292e+07,-0.596254,0.297446,-0.745556,-0.000123608,1.20607e-06,-4.17654e-07,0.298127,3454.85
2.6257e+07,-0.596224,0.296739,-0.745851,-0.000123694,8.61477e-07,-4.87263e-07,0.298112,3454.85
2.62284e+07,-0.596194,0.296033,-0.746146,-0.000123779,5.16886e-07,-5.56872e-07,0.298097,3454.85
2.62061e+07,-0.596164,0.295326,-0.746441,-0.000123865,1.72295e-07,-6.26481e-07,0.298082,3454.85
2.6683e+07,-0.596154,0.301817,-0.74396,-0.000123008,3.44591e-06,0,0.298077,3454.85
2.66084e+07,-0.596124,0.30111,-0.744255,-0.000123094,3.10132e-06,-6.9609e-08,0.298062,3454.85
2.65399e+07,-0.596093,0.300404,-0.74455,-0.00012318,2.75673e-06,-1.39218e-07,0.298047,3454.85
2.64775e+07,-0.596063,0.299697,-0.744845,-0.000123265,2.41214e-06,-2.08827e-07,0.298032,3454.85
2.64212e+07,-0.596033,0.298991,-0.745139,-0.000123351,2.06755e-06,-2.78436e-07,0.298017,3454.85
2.63711e+07,-0.596003,0.298284,-0.745434,-0.000123437,1.72295e-06,-3.48045e-07,0.298001,3454.85
2.63272e+07,-0.595973,0.297578,-0.745729,-0.000123522,1.37836e-06,-4.17654e-07,0.297986,3454.85
2.62895e+07,-0.595943,0.296871,-0.746024,-0.000123608,1.03377e-06,-4.87263e-07,0.297971,3454.85
2.62581e+07,-0.595912,0.296165,-0.746318,-0.000123694,6.89182e-07,-5.56872e-07,0.297956,3454.85
2.6233e+07,-0.595882,0.295458,-0.746613,-0.000123779,3.44591e-07,-6.26481e-07,0.297941,3454.85
2.67356e+07,-0.595873,0.301949,-0.744133,-0.000122923,3.6182e-06,0,0.297936,3454.85
2.62142e+07,-0.595852,0.294752,-0.746908,-0.000123865,0,-6.9609e-07,0.297926,3454.85
2.66584e+07,-0.595842,0.301242,-0.744428,-0.000123008,3.27361e-06,-6.9609e-08,0.297921,3454.85
2.65873e+07,-0.595812,0.300536,-0.744722,-0.000123094,2.92902e-06,-1.39218e-07,0.297906,3454.85
2.65222e+07,-0.595782,0.299829,-0.745017,-0.00012318,2.58443e-06,-2.08827e-07,0.297891,3454.85
2.64633e+07,-0.595752,0.299123,-0.745312,-0.000123265,2.23984e-06,-2.78436e-07,0.297876,3454.85
2.64104e+07,-0.595722,0.298416,-0.745607,-0.000123351,1.89525e-06,-3.48045e-07,0.297861,3454.85
2.63638e+07,-0.595692,0.29771,-0.745901,-0.000123437,1.55066e-06,-4.17654e-07,0.297846,3454.85
2.63234e+07,-0.595661,0.297003,-0.746196,-0.000123522,1.20607e-06,-4.87263e-07,0.297831,3454.85
2.62892e+07,-0.595631,0.296297,-0.746491,-0.000123608,8.61477e-07,-5.56872e-07,0.297816,3454.85
2.62613e+07,-0.595601,0.295591,-0.746786,-0.000123694,5.16886e-07,-6.26481e-07,0.297801,3454.85
2.67895e+07,-0.595591,0.302081,-0.744305,-0.000122837,3.7905e-06,0,0.297796,3454.85
2.62397e+07,-0.595571,0.294884,-0.74708,-0.000123779,1.72295e-07,-6.9609e-07,0.297785,3454.85
2.67097e+07,-0.595561,0.301374,-0.7446,-0.000122923,3.44591e-06,-6.9609e-08,0.297781,3454.85
2.6636e+07,-0.595531,0.300668,-0.744895,-0.000123008,3.10132e-06,-1.39218e-07,0.297766,3454.85
2.65682e+07,-0.595501,0.299961,-0.745189,-0.000123094,2.75673e-06,-2.08827e-07,0.29775,3454.85
2.65066e+07,-0.595471,0.299255,-0.745484,-0.00012318,2.41214e-06,-2.78436e-07,0.297735,3454.85
2.64511e+07,-0.595441,0.298549,-0.745779,-0.000123265,2.06755e-06,-3.48045e-07,0.29772,3454.85
2.64017e+07,-0.59541,0.297842,-0.746074,-0.000123351,1.72295e-06,-4.17654e-07,0.297705,3454.85
2.63586e+07,-0.59538,0.297136,-0.746368,-0.000123437,1.37836e-06,-4.87263e-07,0.29769,3454.85
2.63216e+07,-0.59535,0.296429,-0.746663,-0.000123522,1.03377e-06,-5.56872e-07,0.297675,3454.85
2.6291e+07,-0.59532,0.295723,-0.746958,-0.000123608,6.89182e-07,-6.26481e-07,0.29766,3454.85
2.68446e+07,-0.59531,0.302213,-0.744478,-0.000122751,3.96279e-06,0,0.297655,3454.85
2.62666e+07,-0.59529,0.295016,-0.747253,-0.000123694,3.44591e-07,-6.9609e-07,0.297645,3454.85
2.67623e+07,-0.59528,0.301506,-0.744772,-0.000122837,3.6182e-06,-6.9609e-08,0.29764,3454.85
2.62485e+07,-0.59526,0.29431,-0.747547,-0.000123779,0,-7.65699e-07,0.29763,3454.85
2.66859e+07,-0.59525,0.3008,-0.745067,-0.000122923,3.27361e-06,-1.39218e-07,0.297625,3454.85
2.66155e+07,-0.59522,0.300094,-0.745362,-0.000123008,2.92902e-06,-2.08827e-07,0.29761,3454.85
2.65512e+07,-0.595189,0.299387,-0.745657,-0.000123094,2.58443e-06,-2.78436e-07,0.297595,3454.85
2.6493e+07,-0.595159,0.298681,-0.745951,-0.00012318,2.23984e-06,-3.48045e-07,0.29758,3454.85
2.6441e+07,-0.595129,0.297974,-0.746246,-0.000123265,1.89525e-06,-4.17654e-07,0.297565,3454.85
2.63951e+07,-0.595099,0.297268,-0.746541,-0.000123351,1.55066e-06,-4.87263e-07,0.29755,3454.85
2.63554e+07,-0.595069,0.296561,-0.746836,-0.000123437,1.20607e-06,-5.56872e-07,0.297534,3454.85
2.6322e+07,-0.595039,0.295855,-0.74713,-0.000123522,8.61477e-07,-6.26481e-07,0.297519,3454.85
2.6901e+07,-0.595029,0.302345,-0.74465,-0.000122666,4.13509e-06,0,0.297514,3454.85
2.62948e+07,-0.595008,0.295148,-0.747425,-0.000123608,5.16886e-07,-6.9609e-07,0.297504,3454.85
2.68161e+07,-0.594999,0.301639,-0.744945,-0.000122751,3.7905e-06,-6.9609e-08,0.297499,3454.85
2.6274e+07,-0.594978,0.294442,-0.74772,-0.000123694,1.72295e-07,-7.65699e-07,0.297489,3454.85
2.67371e+07,-0.594969,0.300932,-0.74524,-0.000122837,3.44591e-06,-1.39218e-07,0.297484,3454.85
2.66641e+07,-0.594938,0.300226,-0.745534,-0.000122923,3.10132e-06,-2.08827e-07,0.297469,3454.85
2.65972e+07,-0.594908,0.299519,-0.745829,-0.000123008,2.75673e-06,-2.78436e-07,0.297454,3454.85
2.65363e+07,-0.594878,0.298813,-0.746124,-0.000123094,2.41214e-06,-3.48045e-07,0.297439,3454.85
2.64816e+07,-0.594848,0.298106,-0.746418,-0.00012318,2.06755e-06,-4.17654e-07,0.297424,3454.85
2.6433e+07,-0.594818,0.2974,-0.746713,-0.000123265,1.72295e-06,-4.87263e-07,0.297409,3454.85
2.63906e+07,-0.594788,0.296693,-0.747008,-0.000123351,1.37836e-06,-5.56872e-07,0.297394,3454.85
2.63544e+07,-0.594757,0.295987,-0.747303,-0.000123437,1.03377e-06,-6.26481e-07,0.297379,3454.85
2.69587e+07,-0.594748,0.302477,-0.744823,-0.00012258,4.30739e-06,0,0.297374,3454.85
2.63245e+07,-0.594727,0.295281,-0.747597,-0.000123522,6.89182e-07,-6.9609e-07,0.297364,3454.85
2.68712e+07,-0.594718,0.301771,-0.745117,-0.000122666,3.96279e-06,-6.9609e-08,0.297359,3454.85
2.63008e+07,-0.594697,0.294574,-0.747892,-0.000123608,3.44591e-07,-7.65699e-07,0.297349,3454.85
2.67896e+07,-0.594687,0.301064,-0.745412,-0.000122751,3.6182e-06,-1.39218e-07,0.297344,3454.85
2.62834e+07,-0.594667,0.293868,-0.748187,-0.000123694,0,-8.35308e-07,0.297333,3454.85
2.6714e+07,-0.594657,0.300358,-0.745707,-0.000122837,3.27361e-06,-2.08827e-07,0.297329,3454.85
2.66444e+07,-0.594627,0.299651,-0.746001,-0.000122923,2.92902e-06,-2.78436e-07,0.297314,3454.85
2.65809e+07,-0.594597,0.298945,-0.746296,-0.000123008,2.58443e-06,-3.48045e-07,0.297298,3454.85
2.65234e+07,-0.594567,0.298239,-0.746591,-0.000123094,2.23984e-06,-4.17654e-07,0.297283,3454.85
2.64721e+07,-0.594537,0.297532,-0.746886,-0.00012318,1.89525e-06,-4.87263e-07,0.297268,3454.85
2.6427e+07,-0.594507,0.296826,-0.74718,-0.000123265,1.55066e-06,-5.56872e-07,0.297253,3454.85
2.63881e+07,-0.594476,0.296119,-0.747475,-0.000123351,1.20607e-06,-6.26481e-07,0.297238,3454.85
2.70175e+07,-0.594467,0.302609,-0.744995,-0.000122494,4.47968e-06,0,0.297233,3454.85
2.63554e+07,-0.594446,0.295413,-0.74777,-0.000123437,8.61477e-07,-6.9609e-07,0.297223,3454.85
2.69275e+07,-0.594436,0.301903,-0.74529,-0.00012258,4.13509e-06,-6.9609e-08,0.297218,3454.85
2.6329e+07,-0.594416,0.294706,-0.748065,-0.000123522,5.16886e-07,-7.65699e-07,0.297208,3454.85
2.68434e+07,-0.594406,0.301196,-0.745584,-0.000122666,3.7905e-06,-1.39218e-07,0.297203,3454.85
2.63089e+07,-0.594386,0.294,-0.748359,-0.000123608,1.72295e-07,-8.35308e-07,0.297193,3454.85
2.67652e+07,-0.594376,0.30049,-0.745879,-0.000122751,3.44591e-06,-2.08827e-07,0.297188,3454.85
2.6693e+07,-0.594346,0.299784,-0.746174,-0.000122837,3.10132e-06,-2.78436e-07,0.297173,3454.85
2.66268e+07,-0.594316,0.299077,-0.746469,-0.000122923,2.75673e-06,-3.48045e-07,0.297158,3454.85
2.65667e+07,-0.594286,0.298371,-0.746763,-0.000123008,2.41214e-06,-4.17654e-07,0.297143,3454.85
2.65127e+07,-0.594255,0.297664,-0.747058,-0.000123094,2.06755e-06,-4.87263e-07,0.297128,3454.85
2.64648e+07,-0.594225,0.296958,-0.747353,-0.00012318,1.72295e-06,-5.56872e-07,0.297113,3454.85
2.64232e+07,-0.594195,0.296251,-0.747648,-0.000123265,1.37836e-06,-6.26481e-07,0.297098,3454.85
2.70776e+07,-0.594185,0.302742,-0.745167,-0.000122409,4.65198e-06,0,0.297093,3454.85
2.63878e+07,-0.594165,0.295545,-0.747942,-0.000123351,1.03377e-06,-6.9609e-07,0.297082,3454.85
2.69851e+07,-0.594155,0.302035,-0.745462,-0.000122494,4.30739e-06,-6.9609e-08,0.297078,3454.85
2.63586e+07,-0.594135,0.294838,-0.748237,-0.000123437,6.89182e-07,-7.65699e-07,0.297067,3454.85
2.68984e+07,-0.594125,0.301329,-0.745757,-0.00012258,3.96279e-06,-1.39218e-07,0.297062,3454.85
2.63357e+07,-0.594105,0.294132,-0.748532,-0.000123522,3.44591e-07,-8.35308e-07,0.297052,3454.85
2.68176e+07,-0.594095,0.300622,-0.746052,-0.000122666,3.6182e-06,-2.08827e-07,0.297047,3454.85
2.6319e+07,-0.594074,0.293425,-0.748827,-0.000123608,0,-9.04916e-07,0.297037,3454.85
2.67428e+07,-0.594065,0.299916,-0.746346,-0.000122751,3.27361e-06,-2.78436e-07,0.297032,3454.85
2.66739e+07,-0.594035,0.299209,-0.746641,-0.000122837,2.92902e-06,-3.48045e-07,0.297017,3454.85
2.66112e+07,-0.594004,0.298503,-0.746936,-0.000122923,2.58443e-06,-4.17654e-07,0.297002,3454.85
2.65545e+07,-0.593974,0.297796,-0.74723,-0.000123008,2.23984e-06,-4.87263e-07,0.296987,3454.85
2.6504e+07,-0.593944,0.29709,-0.747525,-0.000123094,1.89525e-06,-5.56872e-07,0.296972,3454.85
2.64596e+07,-0.593914,0.296383,-0.74782,-0.00012318,1.55066e-06,-6.26481e-07,0.296957,3454.85
2.71389e+07,-0.593904,0.302874,-0.74534,-0.000122323,4.82427e-06,0,0.296952,3454.85
2.64214e+07,-0.593884,0.295677,-0.748115,-0.000123265,1.20607e-06,-6.9609e-07,0.296942,3454.85
2.70439e+07,-0.593874,0.302167,-0.745634,-0.000122409,4.47968e-06,-6.9609e-08,0.296937,3454.85
2.63895e+07,-0.593854,0.29497,-0.748409,-0.000123351,8.61477e-07,-7.65699e-07,0.296927,3454.85
2.69547e+07,-0.593844,0.301461,-0.745929,-0.000122494,4.13509e-06,-1.39218e-07,0.296922,3454.85
2.63638e+07,-0.593823,0.294264,-0.748704,-0.000123437,5.16886e-07,-8.35308e-07,0.296912,3454.85
2.68713e+07,-0.593814,0.300754,-0.746224,-0.00012258,3.7905e-06,-2.08827e-07,0.296907,3454.85
2.63444e+07,-0.593793,0.293558,-0.748999,-0.000123522,1.72295e-07,-9.04916e-07,0.296897,3454.85
2.67939e+07,-0.593783,0.300048,-0.746519,-0.000122666,3.44591e-06,-2.78436e-07,0.296892,3454.85
2.67224e+07,-0.593753,0.299341,-0.746813,-0.000122751,3.10132e-06,-3.48045e-07,0.296877,3454.85
2.6657e+07,-0.593723,0.298635,-0.747108,-0.000122837,2.75673e-06,-4.17654e-07,0.296862,3454.85
2.65976e+07,-0.593693,0.297928,-0.747403,-0.000122923,2.41214e-06,-4.87263e-07,0.296846,3454.85
2.65444e+07,-0.593663,0.297222,-0.747698,-0.000123008,2.06755e-06,-5.56872e-07,0.296831,3454.85
2.64973e+07,-0.593633,0.296516,-0.747992,-0.000123094,1.72295e-06,-6.26481e-07,0.296816,3454.85
2.72015e+07,-0.593623,0.303006,-0.745512,-0.000122237,4.99657e-06,0,0.296811,3454.85
2.64564e+07,-0.593603,0.295809,-0.748287,-0.00012318,1.37836e-06,-6.9609e-07,0.296801,3454.85
2.71039e+07,-0.593593,0.302299,-0.745807,-0.000122323,4.65198e-06,-6.9609e-08,0.296796,3454.85
2.64217e+07,-0.593572,0.295103,-0.748582,-0.000123265,1.03377e-06,-7.65699e-07,0.296786,3454.85
2.70121e+07,-0.593563,0.301593,-0.746102,-0.000122409,4.30739e-06,-1.39218e-07,0.296781,3454.85
2.63933e+07,-0.593542,0.294396,-0.748877,-0.000123351,6.89182e-07,-8.35308e-07,0.296771,3454.85
2.69262e+07,-0.593532,0.300886,-0.746396,-0.000122494,3.96279e-06,-2.08827e-07,0.296766,3454.85
2.63711e+07,-0.593512,0.29369,-0.749171,-0.000123437,3.44591e-07,-9.04916e-07,0.296756,3454.85
2.68462e+07,-0.593502,0.30018,-0.746691,-0.00012258,3.6182e-06,-2.78436e-07,0.296751,3454.85
2.63552e+07,-0.593482,0.292983,-0.749466,-0.000123522,0,-9.74525e-07,0.296741,3454.85
2.67721e+07,-0.593472,0.299473,-0.746986,-0.000122666,3.27361e-06,-3.48045e-07,0.296736,3454.85
2.67041e+07,-0.593442,0.298767,-0.747281,-0.000122751,2.92902e-06,-4.17654e-07,0.296721,3454.85
2.66421e+07,-0.593412,0.298061,-0.747575,-0.000122837,2.58443e-06,-4.87263e-07,0.296706,3454.85
2.65862e+07,-0.593382,0.297354,-0.74787,-0.000122923,2.23984e-06,-5.56872e-07,0.296691,3454.85
2.65364e+07,-0.593351,0.296648,-0.748165,-0.000123008,1.89525e-06,-6.26481e-07,0.296676,3454.85
2.72652e+07,-0.593342,0.303138,-0.745685,-0.000122152,5.16886e-06,0,0.296671,3454.85
2.64928e+07,-0.593321,0.295941,-0.748459,-0.000123094,1.55066e-06,-6.9609e-07,0.296661,3454.85
2.71651e+07,-0.593312,0.302431,-0.745979,-0.000122237,4.82427e-06,-6.9609e-08,0.296656,3454.85
2.64554e+07,-0.593291,0.295235,-0.748754,-0.00012318,1.20607e-06,-7.65699e-07,0.296646,3454.85
2.70709e+07,-0.593281,0.301725,-0.746274,-0.000122323,4.47968e-06,-1.39218e-07,0.296641,3454.85
