case_id,source_excel_row,alloy,composition,power_w,velocity_m_s,beam_diameter_m,absorptivity,liquidus_temperature_k,thermal_conductivity_w_mk,density_kg_m3,specific_heat_j_kgk,melt_length,melt_width,melt_depth,melt_length_um,melt_width_um,melt_depth_um,peak_temperature,min_temperature,temperature_field,case_directory,temperature_csv,vti_file,heatmap_file,metadata_csv
0_250W_1ms,22,0,Hf2Mo2Ta48W48 (at%),250.0,1.0,8e-05,0.5902430852646028,3454.846466711204,36.27217,18038.93493,264.1654169316529,0.00020999999999999998,0.000128,3.0000000000000024e-05,209.99999999999997,128.0,30.000000000000025,9327.494805361168,298.0037234710374,"TemperatureField(liquidus_temperature_k=3454.846466711204, melt_width_m=0.000128, melt_depth_m=3.0000000000000024e-05)",beamer/figures/data/BU_ET/0_250W_1ms,,beamer/figures/data/BU_ET/0_250W_1ms/ET_temperature.vti,beamer/figures/data/BU_ET/0_250W_1ms/ET_heatmap.png,beamer/figures/data/BU_ET/0_250W_1ms/metadata.csv
