Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),temperature
1.86066e+07,-0.968396,0.0950795,-0.229215,-0.00017653,5.12771e-06,-4.14455e-06,0.484198,3454.85
1.94934e+07,-0.968342,0.0896406,-0.232674,-0.000175887,2.39711e-05,0,0.484171,3454.85
1.85946e+07,-0.968227,0.0907128,-0.231706,-0.000176472,6.99968e-06,-3.63871e-06,0.484113,3454.85
1.85881e+07,-0.968169,0.101629,-0.227676,-0.000176768,3.01916e-06,-4.4492e-06,0.484084,3454.85
1.92789e+07,-0.968129,0.0871564,-0.234475,-0.000176077,2.2172e-05,0,0.484065,3454.85
1.85946e+07,-0.96812,0.0872414,-0.233725,-0.000176623,9.23406e-06,-2.4258e-06,0.48406,3454.85
1.85949e+07,-0.968014,0.0837699,-0.235744,-0.000176773,1.14684e-05,-1.2129e-06,0.484007,3454.85
1.85701e+07,-0.967941,0.108179,-0.226137,-0.000177005,9.10602e-07,-4.75384e-06,0.483971,3454.85
1.85639e+07,-0.967937,0.0963673,-0.230639,-0.000176502,4.52873e-06,-4.6504e-06,0.483968,3454.85
1.9076e+07,-0.967916,0.0846722,-0.236276,-0.000176267,2.0373e-05,0,0.483958,3454.85
1.85956e+07,-0.967907,0.0802985,-0.237764,-0.000176923,1.37028e-05,0,0.483954,3454.85
1.85454e+07,-0.96771,0.102917,-0.2291,-0.00017674,2.42018e-06,-4.95505e-06,0.483855,3454.85
1.85405e+07,-0.967705,0.0911054,-0.233602,-0.000176237,6.03831e-06,-4.85161e-06,0.483852,3454.85
1.88852e+07,-0.967704,0.082188,-0.238077,-0.000176457,1.85739e-05,0,0.483852,3454.85
1.854e+07,-0.967598,0.0876339,-0.235621,-0.000176387,8.27268e-06,-3.63871e-06,0.483799,3454.85
1.854e+07,-0.967492,0.0841624,-0.237641,-0.000176537,1.05071e-05,-2.4258e-06,0.483746,3454.85
1.87067e+07,-0.967491,0.0797037,-0.239878,-0.000176648,1.67749e-05,0,0.483746,3454.85
1.85214e+07,-0.967478,0.097655,-0.232063,-0.000176475,3.92976e-06,-5.15625e-06,0.483739,3454.85
1.85403e+07,-0.967385,0.080691,-0.23966,-0.000176687,1.27414e-05,-1.2129e-06,0.483693,3454.85
1.8541e+07,-0.967279,0.0772195,-0.241679,-0.000176838,1.49758e-05,0,0.483639,3454.85
1.8503e+07,-0.967251,0.104205,-0.230524,-0.000176712,1.8212e-06,-5.46089e-06,0.483625,3454.85
1.84981e+07,-0.967246,0.0923931,-0.235026,-0.000176209,5.43934e-06,-5.35746e-06,0.483623,3454.85
1.84863e+07,-0.967077,0.0880264,-0.237517,-0.000176152,7.31131e-06,-4.85161e-06,0.483538,3454.85
1.84791e+07,-0.967019,0.0989427,-0.233487,-0.000176447,3.33078e-06,-5.6621e-06,0.483509,3454.85
1.84858e+07,-0.96697,0.084555,-0.239537,-0.000176302,9.54569e-06,-3.63871e-06,0.483485,3454.85
1.84858e+07,-0.966864,0.0810835,-0.241556,-0.000176452,1.17801e-05,-2.4258e-06,0.483432,3454.85
1.84558e+07,-0.966787,0.0936808,-0.23645,-0.000176181,4.84036e-06,-5.8633e-06,0.483393,3454.85
1.8486e+07,-0.966757,0.077612,-0.243575,-0.000176602,1.40144e-05,-1.2129e-06,0.483379,3454.85
1.84369e+07,-0.96656,0.10023,-0.234912,-0.000176419,2.73181e-06,-6.16795e-06,0.48328,3454.85
1.84333e+07,-0.966555,0.0884189,-0.239413,-0.000175916,6.34994e-06,-6.06451e-06,0.483277,3454.85
1.84325e+07,-0.966448,0.0849475,-0.241433,-0.000176066,8.58431e-06,-4.85161e-06,0.483224,3454.85
2.0188e+07,-0.966425,0.101366,-0.234881,-0.0001753,2.92849e-05,-9.71877e-08,0.483212,3454.85
1.8432e+07,-0.966342,0.081476,-0.243452,-0.000176217,1.08187e-05,-3.63871e-06,0.483171,3454.85
1.84138e+07,-0.966328,0.0949686,-0.237875,-0.000176154,4.24138e-06,-6.36915e-06,0.483164,3454.85
1.84319e+07,-0.966235,0.0780046,-0.245471,-0.000176367,1.30531e-05,-2.4258e-06,0.483118,3454.85
1.83914e+07,-0.966096,0.0897067,-0.240838,-0.000175888,5.75096e-06,-6.57036e-06,0.483048,3454.85
1.84254e+07,-0.965931,0.10949,-0.232539,-0.000176927,7.50534e-20,-5.34566e-06,0.482965,3454.85
1.83799e+07,-0.965927,0.08534,-0.243329,-0.000175831,7.62294e-06,-6.06451e-06,0.482963,3454.85
1.83719e+07,-0.965869,0.0962563,-0.239299,-0.000176126,3.64241e-06,-6.875e-06,0.482934,3454.85
1.8379e+07,-0.96582,0.0818685,-0.245348,-0.000175981,9.85731e-06,-4.85161e-06,0.48291,3454.85
1.83785e+07,-0.965714,0.0783971,-0.247367,-0.000176131,1.20917e-05,-3.63871e-06,0.482857,3454.85
1.83496e+07,-0.965637,0.0909944,-0.242262,-0.000175861,5.15199e-06,-7.07621e-06,0.482818,3454.85
1.98501e+07,-0.965577,0.0976778,-0.238926,-0.000175114,2.72251e-05,-1.67973e-06,0.482788,3454.85
1.8328e+07,-0.965405,0.0857325,-0.245225,-0.000175595,6.66156e-06,-7.27741e-06,0.482703,3454.85
1.96116e+07,-0.965364,0.0951936,-0.240728,-0.000175305,2.5426e-05,-1.67973e-06,0.482682,3454.85
1.83267e+07,-0.965299,0.0822611,-0.247244,-0.000175746,8.89594e-06,-6.06451e-06,0.482649,3454.85
1.83591e+07,-0.96524,0.105516,-0.236926,-0.000176634,9.10602e-07,-6.05272e-06,0.48262,3454.85
1.83258e+07,-0.965192,0.0787896,-0.249263,-0.000175896,1.11303e-05,-4.85161e-06,0.482596,3454.85
1.83081e+07,-0.965178,0.0922822,-0.243686,-0.000175833,4.55301e-06,-7.58205e-06,0.482589,3454.85
1.93841e+07,-0.965152,0.0927094,-0.242529,-0.000175495,2.3627e-05,-1.67973e-06,0.482576,3454.85
1.82866e+07,-0.964946,0.0870203,-0.246649,-0.000175568,6.06259e-06,-7.78326e-06,0.482473,3454.85
1.91679e+07,-0.964939,0.0902252,-0.24433,-0.000175685,2.18279e-05,-1.67973e-06,0.48247,3454.85
1.82753e+07,-0.964777,0.0826536,-0.24914,-0.00017551,7.93456e-06,-7.27741e-06,0.482388,3454.85
1.89633e+07,-0.964727,0.087741,-0.246131,-0.000175875,2.00289e-05,-1.67973e-06,0.482363,3454.85
1.8274e+07,-0.96467,0.0791821,-0.251159,-0.00017566,1.01689e-05,-6.06451e-06,0.482335,3454.85
2.02037e+07,-0.964627,0.112372,-0.23405,-0.000175311,2.93908e-05,-1.69578e-08,0.482313,3454.85
1.82939e+07,-0.964549,0.101542,-0.241313,-0.000176341,1.8212e-06,-6.75977e-06,0.482274,3454.85
1.87708e+07,-0.964514,0.0852567,-0.247932,-0.000176065,1.82298e-05,-1.67973e-06,0.482257,3454.85
1.82453e+07,-0.964487,0.088308,-0.248073,-0.00017554,5.46361e-06,-8.28911e-06,0.482243,3454.85
1.85907e+07,-0.964301,0.0827725,-0.249733,-0.000176255,1.64308e-05,-1.67973e-06,0.482151,3454.85
1.82246e+07,-0.964255,0.0830461,-0.251036,-0.000175275,6.97319e-06,-8.49031e-06,0.482128,3454.85
1.82229e+07,-0.964149,0.0795746,-0.253055,-0.000175425,9.20756e-06,-7.27741e-06,0.482074,3454.85
1.84233e+07,-0.964089,0.0802883,-0.251534,-0.000176445,1.46317e-05,-1.67973e-06,0.482044,3454.85
2.0173e+07,-0.96387,0.105638,-0.242492,-0.000175284,2.92015e-05,-1.94375e-07,0.481935,3454.85
1.82297e+07,-0.963858,0.0975674,-0.2457,-0.000176048,2.73181e-06,-7.46682e-06,0.481929,3454.85
1.81837e+07,-0.963796,0.0843338,-0.25246,-0.000175247,6.37422e-06,-8.99616e-06,0.481898,3454.85
1.81727e+07,-0.963627,0.0799672,-0.254951,-0.000175189,8.24619e-06,-8.49031e-06,0.481813,3454.85
1.83698e+07,-0.963567,0.0806808,-0.25343,-0.00017621,1.36704e-05,-2.89264e-06,0.481784,3454.85
1.82164e+07,-0.963229,0.106827,-0.243327,-0.000176556,7.15895e-20,-6.64454e-06,0.481615,3454.85
1.81668e+07,-0.963167,0.0935932,-0.250087,-0.000175755,3.64241e-06,-8.17388e-06,0.481584,3454.85
2.0205e+07,-0.963141,0.125597,-0.224994,-0.000175314,2.93941e-05,0,0.481571,3454.85
1.81232e+07,-0.963105,0.0803597,-0.256847,-0.000174954,7.28482e-06,-9.70321e-06,0.481553,3454.85
1.83169e+07,-0.963045,0.0810733,-0.255326,-0.000175975,1.2709e-05,-4.10554e-06,0.481523,3454.85
1.98354e+07,-0.963022,0.10195,-0.246538,-0.000175098,2.71418e-05,-1.77692e-06,0.481511,3454.85
1.8152e+07,-0.962538,0.102853,-0.247715,-0.000176263,9.10602e-07,-7.35159e-06,0.481269,3454.85
1.82649e+07,-0.962524,0.0814659,-0.257222,-0.000175739,1.17476e-05,-5.31844e-06,0.481262,3454.85
1.81049e+07,-0.962476,0.0896191,-0.254475,-0.000175462,4.55301e-06,-8.88093e-06,0.481238,3454.85
1.95066e+07,-0.962174,0.0982624,-0.250583,-0.000174912,2.5082e-05,-3.35947e-06,0.481087,3454.85
2.01888e+07,-0.962072,0.116644,-0.241661,-0.000175295,2.93074e-05,-1.14145e-07,0.481036,3454.85
1.82137e+07,-0.962002,0.0818584,-0.259118,-0.000175504,1.07863e-05,-6.53134e-06,0.481001,3454.85
1.92773e+07,-0.961962,0.0957782,-0.252384,-0.000175102,2.32829e-05,-3.35947e-06,0.480981,3454.85
1.80888e+07,-0.961847,0.0988784,-0.252102,-0.00017597,1.8212e-06,-8.05865e-06,0.480924,3454.85
1.80442e+07,-0.961785,0.0856449,-0.258862,-0.000175169,5.46361e-06,-9.58798e-06,0.480893,3454.85
1.90593e+07,-0.961749,0.0932939,-0.254185,-0.000175293,2.14839e-05,-3.35947e-06,0.480875,3454.85
1.8853e+07,-0.961537,0.0908097,-0.255986,-0.000175483,1.96848e-05,-3.35947e-06,0.480768,3454.85
1.81632e+07,-0.96148,0.0822509,-0.261014,-0.000175268,9.82488e-06,-7.74424e-06,0.48074,3454.85
1.86588e+07,-0.961324,0.0883255,-0.257787,-0.000175673,1.78858e-05,-3.35947e-06,0.480662,3454.85
2.01581e+07,-0.961315,0.109911,-0.250103,-0.000175268,2.91182e-05,-2.91563e-07,0.480658,3454.85
1.80267e+07,-0.961156,0.0949043,-0.256489,-0.000175677,2.73181e-06,-8.7657e-06,0.480578,3454.85
1.84771e+07,-0.961111,0.0858413,-0.259588,-0.000175863,1.60867e-05,-3.35947e-06,0.480556,3454.85
1.79846e+07,-0.961094,0.0816707,-0.263249,-0.000174876,6.37422e-06,-1.0295e-05,0.480547,3454.85
1.81136e+07,-0.960959,0.0826434,-0.26291,-0.000175033,8.86351e-06,-8.95714e-06,0.480479,3454.85
1.83082e+07,-0.960899,0.0833571,-0.261389,-0.000176053,1.42877e-05,-3.35947e-06,0.480449,3454.85
1.80115e+07,-0.960528,0.104164,-0.254116,-0.000176185,6.81256e-20,-7.94342e-06,0.480264,3454.85
1.98208e+07,-0.960468,0.106223,-0.254149,-0.000175082,2.70584e-05,-1.87411e-06,0.480234,3454.85
1.79657e+07,-0.960466,0.0909301,-0.260876,-0.000175384,3.64241e-06,-9.47275e-06,0.480233,3454.85
1.80647e+07,-0.960437,0.0830359,-0.264806,-0.000174797,7.90214e-06,-1.017e-05,0.480218,3454.85
1.8256e+07,-0.960377,0.0837496,-0.263285,-0.000175818,1.33263e-05,-4.57237e-06,0.480189,3454.85
2.02045e+07,-0.960274,0.12765,-0.24083,-0.000175305,2.94133e-05,-3.39156e-08,0.480137,3454.85
1.82046e+07,-0.959855,0.0841421,-0.265181,-0.000175582,1.23649e-05,-5.78527e-06,0.479928,3454.85
1.79491e+07,-0.959837,0.100189,-0.258503,-0.000175892,9.10602e-07,-8.65047e-06,0.479918,3454.85
1.79059e+07,-0.959775,0.086956,-0.265263,-0.000175091,4.55301e-06,-1.01798e-05,0.479887,3454.85
1.94923e+07,-0.95962,0.102535,-0.258194,-0.000174896,2.49987e-05,-3.45666e-06,0.47981,3454.85
2.01738e+07,-0.959517,0.120917,-0.249272,-0.000175279,2.92241e-05,-2.11333e-07,0.479759,3454.85
1.81539e+07,-0.959334,0.0845346,-0.267077,-0.000175347,1.14036e-05,-6.99817e-06,0.479667,3454.85
1.78879e+07,-0.959146,0.0962153,-0.26289,-0.000175599,1.8212e-06,-9.35752e-06,0.479573,3454.85
1.78473e+07,-0.959084,0.0829818,-0.26965,-0.000174798,5.46361e-06,-1.08869e-05,0.479542,3454.85
1.81041e+07,-0.958812,0.0849272,-0.268973,-0.000175111,1.04422e-05,-8.21107e-06,0.479406,3454.85
2.02058e+07,-0.958788,0.140876,-0.231774,-0.000175308,2.94167e-05,-1.69578e-08,0.479394,3454.85
1.91729e+07,-0.958772,0.098847,-0.262239,-0.00017471,2.29389e-05,-5.0392e-06,0.479386,3454.85
2.01432e+07,-0.958761,0.114183,-0.257714,-0.000175252,2.90349e-05,-3.88751e-07,0.47938,3454.85
1.89532e+07,-0.958559,0.0963627,-0.26404,-0.0001749,2.11398e-05,-5.0392e-06,0.47928,3454.85
1.78279e+07,-0.958455,0.0922412,-0.267277,-0.000175306,2.73181e-06,-1.00646e-05,0.479227,3454.85
1.87453e+07,-0.958347,0.0938785,-0.265841,-0.000175091,1.93408e-05,-5.0392e-06,0.479173,3454.85
1.80551e+07,-0.95829,0.0853197,-0.270869,-0.000174876,9.48083e-06,-9.42398e-06,0.479145,3454.85
1.85494e+07,-0.958134,0.0913943,-0.267642,-0.000175281,1.75417e-05,-5.0392e-06,0.479067,3454.85
1.83661e+07,-0.957922,0.0889101,-0.269443,-0.000175471,1.57427e-05,-5.0392e-06,0.478961,3454.85
1.98062e+07,-0.957913,0.110495,-0.26176,-0.000175066,2.69751e-05,-1.9713e-06,0.478956,3454.85
1.78107e+07,-0.957826,0.101501,-0.264905,-0.000175814,6.46617e-20,-9.24229e-06,0.478913,3454.85
1.80069e+07,-0.957769,0.0857122,-0.272765,-0.00017464,8.51946e-06,-1.06369e-05,0.478884,3454.85
1.7769e+07,-0.957764,0.088267,-0.271665,-0.000175013,3.64241e-06,-1.07716e-05,0.478882,3454.85
2.01895e+07,-0.957719,0.131923,-0.248442,-0.000175289,2.933e-05,-1.31103e-07,0.47886,3454.85
1.81956e+07,-0.957709,0.0864258,-0.271244,-0.000175661,1.39436e-05,-5.0392e-06,0.478854,3454.85
2.0207e+07,-0.957303,0.154102,-0.222717,-0.000175311,2.942e-05,0,0.478651,3454.85
1.81448e+07,-0.957187,0.0868184,-0.27314,-0.000175426,1.29823e-05,-6.2521e-06,0.478594,3454.85
1.77504e+07,-0.957135,0.0975264,-0.269292,-0.000175521,9.10602e-07,-9.94934e-06,0.478568,3454.85
1.77113e+07,-0.957073,0.0842929,-0.276052,-0.00017472,4.55301e-06,-1.14787e-05,0.478537,3454.85
1.9478e+07,-0.957065,0.106807,-0.265805,-0.00017488,2.49153e-05,-3.55384e-06,0.478532,3454.85
2.01589e+07,-0.956963,0.125189,-0.256884,-0.000175263,2.91408e-05,-3.08521e-07,0.478481,3454.85
1.80263e+07,-0.956856,0.0819257,-0.274365,-0.000174733,7.48375e-06,-1.04082e-05,0.478428,3454.85
1.80948e+07,-0.956666,0.0872109,-0.275036,-0.00017519,1.20209e-05,-7.465e-06,0.478333,3454.85
1.76914e+07,-0.956444,0.0935522,-0.273679,-0.000175228,1.8212e-06,-1.06564e-05,0.478222,3454.85
1.9159e+07,-0.956217,0.103119,-0.26985,-0.000174694,2.28556e-05,-5.13639e-06,0.478109,3454.85
2.01282e+07,-0.956206,0.118456,-0.265326,-0.000175237,2.89516e-05,-4.85938e-07,0.478103,3454.85
1.80455e+07,-0.956144,0.0876034,-0.276932,-0.000174955,1.10595e-05,-8.67791e-06,0.478072,3454.85
2.02053e+07,-0.955921,0.142929,-0.247611,-0.000175299,2.94359e-05,-5.08734e-08,0.477961,3454.85
1.76335e+07,-0.955753,0.0895781,-0.278066,-0.000174935,2.73181e-06,-1.13635e-05,0.477877,3454.85
1.79971e+07,-0.955622,0.0879959,-0.278828,-0.000174719,1.00981e-05,-9.89081e-06,0.477811,3454.85
1.88497e+07,-0.955369,0.0994315,-0.273895,-0.000174508,2.07958e-05,-6.71893e-06,0.477685,3454.85
1.97916e+07,-0.955358,0.114768,-0.269371,-0.00017505,2.68918e-05,-2.06848e-06,0.477679,3454.85
2.01746e+07,-0.955164,0.136196,-0.256053,-0.000175273,2.92466e-05,-2.28291e-07,0.477582,3454.85
1.86401e+07,-0.955157,0.0969473,-0.275696,-0.000174698,1.89967e-05,-6.71893e-06,0.477578,3454.85
1.76143e+07,-0.955124,0.0988375,-0.275693,-0.000175443,6.11978e-20,-1.05412e-05,0.477562,3454.85
1.79496e+07,-0.9551,0.0883885,-0.280724,-0.000174484,9.13677e-06,-1.11037e-05,0.47755,3454.85
1.75768e+07,-0.955062,0.0856039,-0.282453,-0.000174642,3.64241e-06,-1.20705e-05,0.477531,3454.85
1.84426e+07,-0.954944,0.0944631,-0.277497,-0.000174889,1.71977e-05,-6.71893e-06,0.477472,3454.85
1.78889e+07,-0.954845,0.0832368,-0.280766,-0.000174654,6.57314e-06,-1.1e-05,0.477423,3454.85
1.82576e+07,-0.954732,0.0919788,-0.279298,-0.000175079,1.53986e-05,-6.71893e-06,0.477366,3454.85
1.80856e+07,-0.954519,0.0894946,-0.281099,-0.000175269,1.35996e-05,-6.71893e-06,0.477259,3454.85
1.94638e+07,-0.95451,0.11108,-0.273416,-0.000174864,2.4832e-05,-3.65103e-06,0.477255,3454.85
2.02065e+07,-0.954435,0.156155,-0.238554,-0.000175302,2.94392e-05,-3.39156e-08,0.477218,3454.85
1.75562e+07,-0.954434,0.0948633,-0.28008,-0.00017515,9.10602e-07,-1.12482e-05,0.477217,3454.85
2.01439e+07,-0.954408,0.129462,-0.264495,-0.000175247,2.90574e-05,-4.05708e-07,0.477204,3454.85
1.79687e+07,-0.954188,0.084602,-0.282324,-0.000174576,8.10106e-06,-1.0875e-05,0.477094,3454.85
1.80362e+07,-0.953997,0.0898871,-0.282995,-0.000175033,1.26382e-05,-7.93184e-06,0.476999,3454.85
1.74993e+07,-0.953743,0.0908891,-0.284468,-0.000174857,1.8212e-06,-1.19553e-05,0.476871,3454.85
1.91451e+07,-0.953662,0.107392,-0.277461,-0.000174678,2.27722e-05,-5.23358e-06,0.476831,3454.85
2.01133e+07,-0.953651,0.122728,-0.272937,-0.000175221,2.88682e-05,-5.83126e-07,0.476826,3454.85
1.79876e+07,-0.953476,0.0902797,-0.284891,-0.000174798,1.16768e-05,-9.14474e-06,0.476738,3454.85
2.01903e+07,-0.953366,0.147202,-0.255222,-0.000175283,2.93525e-05,-1.48061e-07,0.476683,3454.85
1.74436e+07,-0.953052,0.086915,-0.288855,-0.000174563,2.73181e-06,-1.26623e-05,0.476526,3454.85
1.79398e+07,-0.952954,0.0906722,-0.286787,-0.000174562,1.07155e-05,-1.03576e-05,0.476477,3454.85
2.02078e+07,-0.95295,0.16938,-0.229497,-0.000175305,2.94426e-05,-1.69578e-08,0.476475,3454.85
1.77527e+07,-0.952835,0.0845478,-0.287168,-0.000174576,5.66254e-06,-1.15918e-05,0.476417,3454.85
