delta_T_pred,delta_T_std,Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),T_ET,T_pred,T_pred_lower_95,T_pred_unconstrained,T_pred_upper_95,T_warped_ET
506.476,256.887,24.4285,-0.572395,0.140829,-0.793065,-154.88,6,-18.97,0.286197,3823.9,3454.85,2951.35,3454.85,3958.35,2948.37
517.799,257.985,23.9423,-0.601426,0.120079,-0.772789,-155.845,5,-18.301,0.300713,3820.99,3454.85,2949.2,3454.85,3960.5,2937.05
529.121,259.082,23.4965,-0.630457,0.0993282,-0.752513,-156.811,4,-17.632,0.315229,3818.07,3454.85,2947.05,3454.85,3962.65,2925.72
540.444,260.179,23.0936,-0.659488,0.0785779,-0.732236,-157.776,3,-16.963,0.329744,3815.16,3454.85,2944.9,3454.85,3964.8,2914.4
551.767,261.276,22.7358,-0.688519,0.0578276,-0.71196,-158.741,2,-16.294,0.34426,3812.24,3454.85,2942.75,3454.85,3966.95,2903.08
563.09,262.373,22.4252,-0.717551,0.0370773,-0.691684,-159.706,1,-15.625,0.358775,3809.32,3454.85,2940.59,3454.85,3969.1,2891.76
554.039,259.383,22.6677,-0.683856,0.084999,-0.712044,-158.726,3,-16.294,0.341928,3810,3454.85,2946.45,3454.85,3963.24,2900.81
567.633,258.588,22.2716,-0.708225,0.09142,-0.691853,-159.676,3,-15.625,0.354112,3804.85,3454.85,2948.01,3454.85,3961.68,2887.21
556.31,257.491,22.6164,-0.679193,0.11217,-0.712129,-158.711,4,-16.294,0.339597,3807.76,3454.85,2950.16,3454.85,3959.53,2898.54
533.664,255.296,23.4432,-0.621131,0.153671,-0.752681,-156.781,6,-17.632,0.310566,3813.6,3454.85,2954.47,3454.85,3955.23,2921.18
531.393,257.189,23.4617,-0.625794,0.1265,-0.752597,-156.796,5,-17.632,0.312897,3815.83,3454.85,2950.76,3454.85,3958.94,2923.45
544.987,256.394,23.0077,-0.650162,0.132921,-0.732405,-157.746,5,-16.963,0.325081,3810.68,3454.85,2952.31,3454.85,3957.38,2909.86
404.979,269.823,27.8688,-0.472952,0.0738074,-0.877075,-149.102,1,-23.1299,0.236476,3864.45,3454.85,2925.99,3454.85,3983.7,3049.87
405.435,267.668,27.8749,-0.465536,0.087088,-0.879076,-148.962,2,-23.1299,0.232768,3864.44,3454.85,2930.22,3454.85,3979.48,3049.41
414.758,265.62,27.6058,-0.467966,0.101674,-0.875753,-149.376,3,-22.8224,0.233983,3860.22,3454.85,2934.23,3454.85,3975.46,3040.09
423.623,265.727,27.3274,-0.477813,0.102979,-0.870428,-149.93,3,-22.5148,0.238906,3856,3454.85,2934.02,3454.85,3975.67,3031.22
424.08,263.573,27.3427,-0.470396,0.11626,-0.872429,-149.79,4,-22.5148,0.235198,3855.99,3454.85,2938.24,3454.85,3971.45,3030.77
405.892,265.513,27.8877,-0.458119,0.100369,-0.881077,-148.823,3,-23.1299,0.229059,3864.43,3454.85,2934.44,3454.85,3975.25,3048.95
406.349,263.358,27.9072,-0.450702,0.113649,-0.883078,-148.683,4,-23.1299,0.225351,3864.43,3454.85,2938.66,3454.85,3971.03,3048.5
433.402,261.525,27.0858,-0.472826,0.130846,-0.869105,-150.204,5,-22.2073,0.236413,3851.77,3454.85,2942.26,3454.85,3967.43,3021.44
442.268,261.632,26.8103,-0.482673,0.132151,-0.863781,-150.758,5,-21.8997,0.241337,3847.56,3454.85,2942.05,3454.85,3967.64,3012.58
442.725,259.477,26.8352,-0.475257,0.145431,-0.865782,-150.618,6,-21.8997,0.237628,3847.55,3454.85,2946.27,3454.85,3963.42,3012.12
452.047,257.429,26.591,-0.477687,0.160017,-0.862458,-151.032,7,-21.5922,0.238843,3843.33,3454.85,2950.28,3454.85,3959.41,3002.8
460.913,257.536,26.3187,-0.487534,0.161322,-0.857134,-151.586,7,-21.2846,0.243767,3839.11,3454.85,2950.07,3454.85,3959.62,2993.93
461.369,255.381,26.3535,-0.480117,0.174603,-0.859135,-151.446,8,-21.2846,0.240059,3839.11,3454.85,2954.3,3454.85,3955.39,2993.48
443.181,257.322,26.867,-0.46784,0.158712,-0.867783,-150.479,7,-21.8997,0.23392,3847.54,3454.85,2950.5,3454.85,3959.2,3011.66
443.638,255.167,26.9059,-0.460423,0.171993,-0.869784,-150.339,8,-21.8997,0.230212,3847.54,3454.85,2954.72,3454.85,3954.97,3011.21
434.316,257.215,27.1467,-0.457993,0.157407,-0.873107,-149.925,7,-22.2073,0.228996,3851.76,3454.85,2950.71,3454.85,3958.99,3020.53
425.45,257.108,27.4298,-0.448146,0.156102,-0.878432,-149.372,7,-22.5148,0.224073,3855.98,3454.85,2950.92,3454.85,3958.78,3029.4
425.907,254.953,27.4725,-0.440729,0.169382,-0.880433,-149.232,8,-22.5148,0.220364,3855.97,3454.85,2955.14,3454.85,3954.55,3028.94
416.584,257.001,27.7164,-0.438299,0.154796,-0.883757,-148.818,7,-22.8224,0.219149,3860.19,3454.85,2951.12,3454.85,3958.57,3038.26
407.719,256.893,28.0062,-0.428452,0.153491,-0.889081,-148.265,7,-23.1299,0.214226,3864.41,3454.85,2951.33,3454.85,3958.36,3047.13
408.175,254.739,28.0525,-0.421035,0.166772,-0.891082,-148.125,8,-23.1299,0.210517,3864.4,3454.85,2955.56,3454.85,3954.13,3046.67
407.262,259.048,27.9665,-0.435868,0.14021,-0.88708,-148.404,6,-23.1299,0.217934,3864.42,3454.85,2947.11,3454.85,3962.58,3047.58
406.805,261.203,27.9335,-0.443285,0.12693,-0.885079,-148.544,5,-23.1299,0.221643,3864.42,3454.85,2942.89,3454.85,3966.8,3048.04
424.537,261.418,27.3649,-0.462979,0.12954,-0.87443,-149.651,5,-22.5148,0.23149,3855.99,3454.85,2942.47,3454.85,3967.22,3030.31
424.993,259.263,27.394,-0.455563,0.142821,-0.876431,-149.511,6,-22.5148,0.227781,3855.98,3454.85,2946.69,3454.85,3963,3029.85
415.671,261.31,27.6475,-0.453132,0.128235,-0.879755,-149.097,5,-22.8224,0.226566,3860.21,3454.85,2942.68,3454.85,3967.01,3039.18
442.477,271.804,26.7865,-0.521927,0.041783,-0.85165,-151.586,0,-21.6248,0.260963,3850.48,3454.85,2922.11,3454.85,3987.58,3012.37
445.111,269.765,26.6951,-0.517014,0.0588601,-0.852433,-151.586,1,-21.5762,0.258507,3848.85,3454.85,2926.11,3454.85,3983.59,3009.74
447.744,267.727,26.6117,-0.5121,0.0759371,-0.853217,-151.586,2,-21.5276,0.25605,3847.23,3454.85,2930.1,3454.85,3979.59,3007.1
450.378,265.689,26.5365,-0.507187,0.0930142,-0.854,-151.586,3,-21.479,0.253594,3845.61,3454.85,2934.1,3454.85,3975.6,3004.47
438.422,269.775,26.8854,-0.50967,0.0613513,-0.85654,-151.172,1,-21.8351,0.254835,3851.45,3454.85,2926.09,3454.85,3983.61,3016.42
431.733,269.785,27.0779,-0.502327,0.0638425,-0.860647,-150.758,1,-22.0941,0.251163,3854.05,3454.85,2926.07,3454.85,3983.62,3023.11
429.1,271.823,27.165,-0.50724,0.0467655,-0.859864,-150.758,0,-22.1427,0.25362,3855.67,3454.85,2922.07,3454.85,3987.62,3025.75
453.012,263.651,26.4695,-0.502274,0.110091,-0.854783,-151.586,4,-21.4304,0.251137,3843.98,3454.85,2938.09,3454.85,3971.6,3001.83
455.645,261.613,26.4109,-0.497361,0.127168,-0.855567,-151.586,5,-21.3818,0.24868,3842.36,3454.85,2942.09,3454.85,3967.61,2999.2
458.279,259.574,26.3606,-0.492447,0.144245,-0.85635,-151.586,6,-21.3332,0.246224,3840.73,3454.85,2946.08,3454.85,3963.61,2996.57
448.957,261.622,26.6095,-0.490017,0.12966,-0.859674,-151.172,5,-21.6408,0.245008,3844.96,3454.85,2942.07,3454.85,3967.63,3005.89
439.634,263.67,26.8649,-0.487587,0.115074,-0.862997,-150.758,4,-21.9483,0.243793,3849.18,3454.85,2938.05,3454.85,3971.64,3015.21
430.312,265.718,27.1266,-0.485156,0.100488,-0.866321,-150.344,3,-22.2559,0.242578,3853.4,3454.85,2934.04,3454.85,3975.65,3024.53
420.99,267.766,27.3944,-0.482726,0.0859021,-0.869645,-149.93,2,-22.5634,0.241363,3857.62,3454.85,2930.03,3454.85,3979.67,3033.86
411.667,269.813,27.6681,-0.480296,0.0713162,-0.872968,-149.516,1,-22.871,0.240148,3861.85,3454.85,2926.01,3454.85,3983.68,3043.18
402.345,271.861,27.9475,-0.477866,0.0567304,-0.876292,-149.102,0,-23.1785,0.238933,3866.07,3454.85,2922,3454.85,3987.69,3052.5
418.356,269.804,27.4693,-0.487639,0.068825,-0.868861,-149.93,1,-22.612,0.24382,3859.25,3454.85,2926.03,3454.85,3983.66,3036.49
415.722,271.842,27.5521,-0.492553,0.0517479,-0.868078,-149.93,0,-22.6606,0.246276,3860.87,3454.85,2922.04,3454.85,3987.66,3039.12
425.045,269.794,27.2726,-0.494983,0.0663338,-0.864754,-150.344,1,-22.3531,0.247492,3856.65,3454.85,2926.05,3454.85,3983.64,3029.8
443.689,265.699,26.7311,-0.499844,0.0955054,-0.858107,-151.172,3,-21.738,0.249922,3848.2,3454.85,2934.08,3454.85,3975.62,3011.16
437.001,265.708,26.9278,-0.4925,0.0979967,-0.862214,-150.758,3,-21.9969,0.24625,3850.8,3454.85,2934.06,3454.85,3975.63,3017.85
434.367,267.746,26.9988,-0.497413,0.0809196,-0.861431,-150.758,2,-22.0455,0.248707,3852.43,3454.85,2930.06,3454.85,3979.63,3020.48
533.955,248.565,24.8353,-0.565334,0.450875,-0.684043,-152.95,15,-17.271,0.282667,3837.54,3454.85,2967.66,3454.85,3942.03,2920.89
520.361,249.36,25.2454,-0.540966,0.444454,-0.704235,-152,15,-17.94,0.270483,3842.69,3454.85,2966.1,3454.85,3943.59,2934.49
526.794,249.44,24.7741,-0.558048,0.412511,-0.705411,-152.95,14,-17.7049,0.279024,3836.42,3454.85,2965.94,3454.85,3943.75,2928.05
519.634,250.316,24.7661,-0.550762,0.374147,-0.726779,-152.95,13,-18.1387,0.275381,3835.31,3454.85,2964.23,3454.85,3945.46,2935.21
506.039,251.111,25.2276,-0.526394,0.367726,-0.746971,-152,13,-18.8077,0.263197,3840.46,3454.85,2962.67,3454.85,3947.02,2948.81
512.473,251.191,24.8113,-0.543476,0.335784,-0.748147,-152.95,12,-18.5726,0.271738,3834.19,3454.85,2962.51,3454.85,3947.18,2942.37
533.228,249.52,24.3305,-0.57513,0.380568,-0.706587,-153.901,13,-17.4697,0.287565,3830.16,3454.85,2965.79,3454.85,3943.91,2921.62
539.661,249.6,23.916,-0.592213,0.348626,-0.707763,-154.851,12,-17.2346,0.296106,3823.89,3454.85,2965.63,3454.85,3944.06,2915.18
546.822,248.725,23.9221,-0.599499,0.386989,-0.686395,-154.851,13,-16.8007,0.299749,3825,3454.85,2967.35,3454.85,3942.35,2908.02
505.312,252.067,24.9094,-0.53619,0.29742,-0.769514,-152.95,11,-19.0065,0.268095,3833.08,3454.85,2960.8,3454.85,3948.9,2949.53
491.718,252.862,25.4181,-0.511822,0.290999,-0.789706,-152,11,-19.6755,0.255911,3838.23,3454.85,2959.24,3454.85,3950.46,2963.13
498.151,252.942,25.0597,-0.528904,0.259057,-0.790882,-152.95,10,-19.4403,0.264452,3831.96,3454.85,2959.08,3454.85,3950.61,2956.69
490.99,253.818,25.2614,-0.521618,0.220693,-0.81225,-152.95,9,-19.8742,0.260809,3830.85,3454.85,2957.36,3454.85,3952.33,2963.86
477.396,254.613,25.8122,-0.49725,0.214272,-0.832442,-152,9,-20.5432,0.248625,3836,3454.85,2955.8,3454.85,3953.89,2977.45
504.585,253.022,24.7323,-0.545987,0.227114,-0.792058,-153.901,9,-19.2052,0.272993,3825.7,3454.85,2958.92,3454.85,3950.77,2950.26
518.179,252.227,24.2263,-0.570355,0.233535,-0.771866,-154.851,9,-18.5362,0.285177,3820.54,3454.85,2960.48,3454.85,3949.21,2936.67
531.774,251.431,23.745,-0.594723,0.239956,-0.751674,-155.801,9,-17.8672,0.297361,3815.39,3454.85,2962.04,3454.85,3947.65,2923.07
545.368,250.636,23.2899,-0.619091,0.246377,-0.731482,-156.752,9,-17.1982,0.309546,3810.23,3454.85,2963.6,3454.85,3946.09,2909.48
558.962,249.84,22.8624,-0.643459,0.252798,-0.711291,-157.702,9,-16.5292,0.32173,3805.08,3454.85,2965.16,3454.85,3944.53,2895.88
572.557,249.045,22.4643,-0.667827,0.259219,-0.691099,-158.652,9,-15.8601,0.333914,3799.93,3454.85,2966.72,3454.85,3942.97,2882.29
552.529,249.76,23.1804,-0.626377,0.284741,-0.710115,-156.752,10,-16.7643,0.313189,3811.35,3454.85,2965.32,3454.85,3944.38,2902.32
559.69,248.885,23.1276,-0.633663,0.323104,-0.688747,-156.752,11,-16.3304,0.316832,3812.46,3454.85,2967.03,3454.85,3942.66,2895.16
546.095,249.68,23.5321,-0.609295,0.316683,-0.708939,-155.801,11,-16.9994,0.304647,3817.62,3454.85,2965.47,3454.85,3944.22,2908.75
518.906,251.271,24.4245,-0.560558,0.303841,-0.749322,-153.901,11,-18.3375,0.280279,3827.93,3454.85,2962.35,3454.85,3947.34,2935.94
525.34,251.351,24.0686,-0.577641,0.271899,-0.750498,-154.851,10,-18.1023,0.28882,3821.66,3454.85,2962.2,3454.85,3947.49,2929.51
532.501,250.476,23.9649,-0.584927,0.310262,-0.729131,-154.851,11,-17.6684,0.292463,3822.77,3454.85,2963.91,3454.85,3945.78,2922.35
561.633,245.057,24.4414,-0.601759,0.478212,-0.631417,-155.007,15,-15.625,0.300879,3831.26,3454.85,2974.53,3454.85,3935.16,2893.21
555.2,244.977,24.9445,-0.584676,0.510154,-0.630242,-154.056,16,-15.8601,0.292338,3837.53,3454.85,2974.69,3454.85,3935,2899.65
557.679,245.558,24.4901,-0.596555,0.474306,-0.638935,-154.713,15,-15.8601,0.298278,3832.16,3454.85,2973.55,3454.85,3936.14,2897.17
553.725,246.059,24.5413,-0.591352,0.470401,-0.646453,-154.419,15,-16.0953,0.295676,3833.05,3454.85,2972.57,3454.85,3937.12,2901.12
547.292,245.979,25.0429,-0.574269,0.502344,-0.645277,-153.469,16,-16.3304,0.287135,3839.32,3454.85,2972.73,3454.85,3936.97,2907.55
549.771,246.56,24.5951,-0.586148,0.466496,-0.653971,-154.125,15,-16.3304,0.293074,3833.95,3454.85,2971.59,3454.85,3938.1,2905.07
560.159,246.139,24.0663,-0.608434,0.438459,-0.647629,-155.369,14,-15.8601,0.304217,3826.79,3454.85,2972.41,3454.85,3937.28,2894.69
562.639,246.72,23.6749,-0.620313,0.402611,-0.656323,-156.026,13,-15.8601,0.310156,3821.41,3454.85,2971.27,3454.85,3938.42,2892.21
566.593,246.219,23.6196,-0.625516,0.406516,-0.648805,-156.32,13,-15.625,0.312758,3820.52,3454.85,2972.26,3454.85,3937.44,2888.25
545.817,247.062,24.6514,-0.580945,0.462591,-0.661489,-153.832,15,-16.5656,0.290472,3834.85,3454.85,2970.61,3454.85,3939.09,2909.03
539.384,246.982,25.1513,-0.563862,0.494533,-0.660313,-152.881,16,-16.8007,0.281931,3841.12,3454.85,2970.76,3454.85,3938.93,2915.46
541.863,247.563,24.7102,-0.575741,0.458685,-0.669007,-153.538,15,-16.8007,0.287871,3835.75,3454.85,2969.62,3454.85,3940.07,2912.98
537.909,248.064,24.7715,-0.570538,0.45478,-0.676525,-153.244,15,-17.0359,0.285269,3836.64,3454.85,2968.64,3454.85,3941.05,2916.94
531.476,247.984,25.2696,-0.553455,0.486722,-0.675349,-152.294,16,-17.271,0.276728,3842.91,3454.85,2968.8,3454.85,3940.89,2923.37
544.343,248.144,24.2999,-0.58762,0.422837,-0.677701,-154.194,14,-16.8007,0.29381,3830.37,3454.85,2968.48,3454.85,3941.21,2910.5
550.776,248.224,23.8564,-0.604702,0.390895,-0.678877,-155.145,13,-16.5656,0.302351,3824.1,3454.85,2968.33,3454.85,3941.36,2904.07
557.21,248.304,23.4427,-0.621784,0.358952,-0.680053,-156.095,12,-16.3304,0.310892,3817.84,3454.85,2968.17,3454.85,3941.52,2897.64
563.644,248.384,23.0602,-0.638867,0.32701,-0.681229,-157.045,11,-16.0953,0.319433,3811.57,3454.85,2968.01,3454.85,3941.68,2891.2
570.077,248.463,22.7107,-0.655949,0.295067,-0.682405,-157.996,10,-15.8601,0.327974,3805.3,3454.85,2967.86,3454.85,3941.83,2884.77
576.511,248.543,22.3956,-0.673031,0.263125,-0.683581,-158.946,9,-15.625,0.336515,3799.03,3454.85,2967.7,3454.85,3941.99,2878.34
567.598,247.882,22.9956,-0.64407,0.330915,-0.673711,-157.339,11,-15.8601,0.322035,3810.67,3454.85,2969,3454.85,3940.7,2887.25
571.552,247.381,22.9335,-0.649274,0.33482,-0.666193,-157.633,11,-15.625,0.324637,3809.77,3454.85,2969.98,3454.85,3939.71,2883.29
565.118,247.301,23.3175,-0.632191,0.366763,-0.665017,-156.682,12,-15.8601,0.316096,3816.04,3454.85,2970.14,3454.85,3939.56,2889.73
552.251,247.142,24.178,-0.598027,0.430648,-0.662665,-154.782,14,-16.3304,0.299013,3828.58,3454.85,2970.45,3454.85,3939.24,2902.6
554.73,247.723,23.7933,-0.609906,0.3948,-0.671359,-155.438,13,-16.3304,0.304953,3823.21,3454.85,2969.31,3454.85,3940.38,2900.12
558.685,247.221,23.7328,-0.615109,0.398705,-0.663841,-155.732,13,-16.0953,0.307555,3822.31,3454.85,2970.29,3454.85,3939.4,2896.16
400.203,254.649,28.1702,-0.410996,0.192333,-0.887999,-147.125,9,-23.3282,0.205498,3871.43,3454.85,2955.73,3454.85,3953.96,3054.64
398.657,254.642,28.1192,-0.409226,0.210133,-0.884027,-146.679,9.6944,-23.3282,0.204613,3874.23,3454.85,2955.75,3454.85,3953.95,3056.19
399.551,254.66,27.9777,-0.409034,0.236999,-0.875619,-146.232,10.6944,-23.2189,0.204517,3877.03,3454.85,2955.71,3454.85,3953.98,3055.29
401.991,254.685,27.8804,-0.410613,0.246066,-0.871183,-146.232,11,-23.1095,0.205306,3877.04,3454.85,2955.66,3454.85,3954.03,3052.85
400.445,254.678,27.858,-0.408843,0.263866,-0.867211,-145.786,11.6944,-23.1095,0.204421,3879.84,3454.85,2955.68,3454.85,3954.01,3054.4
397.111,254.636,28.0776,-0.407456,0.227932,-0.880055,-146.232,10.3888,-23.3282,0.203728,3877.03,3454.85,2955.76,3454.85,3953.93,3057.73
395.566,254.629,28.0456,-0.405686,0.245732,-0.876083,-145.786,11.0832,-23.3282,0.202843,3879.83,3454.85,2955.77,3454.85,3953.92,3059.28
401.339,254.696,27.7605,-0.408651,0.290733,-0.858804,-145.339,12.6944,-23.0002,0.204325,3882.64,3454.85,2955.64,3454.85,3954.05,3053.51
403.779,254.72,27.6786,-0.410229,0.299799,-0.854368,-145.339,13,-22.8909,0.205115,3882.65,3454.85,2955.59,3454.85,3954.1,3051.07
402.233,254.713,27.6854,-0.408459,0.317599,-0.850396,-144.893,13.6944,-22.8909,0.20423,3885.45,3454.85,2955.61,3454.85,3954.08,3052.61
403.127,254.731,27.6329,-0.408268,0.344466,-0.841988,-144.446,14.6944,-22.7816,0.204134,3888.26,3454.85,2955.57,3454.85,3954.12,3051.72
405.567,254.756,27.5668,-0.409846,0.353533,-0.837552,-144.446,15,-22.6722,0.204923,3888.26,3454.85,2955.53,3454.85,3954.17,3049.28
404.021,254.749,27.603,-0.408076,0.371332,-0.83358,-144,15.6944,-22.6722,0.204038,3891.06,3454.85,2955.54,3454.85,3954.15,3050.83
400.687,254.707,27.7019,-0.406689,0.335399,-0.846424,-144.446,14.3888,-22.8909,0.203345,3888.25,3454.85,2955.62,3454.85,3954.07,3054.16
399.141,254.7,27.728,-0.404919,0.353199,-0.842452,-144,15.0832,-22.8909,0.20246,3891.05,3454.85,2955.63,3454.85,3954.06,3055.71
398.247,254.682,27.7738,-0.405111,0.326332,-0.85086,-144.446,14.0832,-23.0002,0.202556,3888.25,3454.85,2955.67,3454.85,3954.02,3056.6
395.807,254.658,27.8486,-0.403533,0.317265,-0.855296,-144.446,13.7776,-23.1095,0.201766,3888.24,3454.85,2955.72,3454.85,3953.98,3059.04
394.261,254.651,27.8647,-0.401763,0.335065,-0.851324,-144,14.472,-23.1095,0.200881,3891.04,3454.85,2955.73,3454.85,3953.96,3060.58
393.368,254.633,27.9262,-0.401955,0.308198,-0.859732,-144.446,13.472,-23.2189,0.200977,3888.23,3454.85,2955.77,3454.85,3953.93,3061.48
390.928,254.609,28.0067,-0.400376,0.299131,-0.864168,-144.446,13.1664,-23.3282,0.200188,3888.23,3454.85,2955.81,3454.85,3953.88,3063.92
389.382,254.602,28.0129,-0.398606,0.316931,-0.860196,-144,13.8608,-23.3282,0.199303,3891.03,3454.85,2955.83,3454.85,3953.87,3065.46
392.474,254.615,28.0101,-0.402146,0.281332,-0.86814,-144.893,12.472,-23.3282,0.201073,3885.43,3454.85,2955.8,3454.85,3953.89,3062.37
394.02,254.622,28.023,-0.403916,0.263532,-0.872112,-145.339,11.7776,-23.3282,0.201958,3882.63,3454.85,2955.79,3454.85,3953.91,3060.83
398.899,254.671,27.8452,-0.407073,0.281666,-0.86324,-145.339,12.3888,-23.1095,0.203536,3882.64,3454.85,2955.69,3454.85,3954,3055.95
397.353,254.664,27.8421,-0.405303,0.299465,-0.859268,-144.893,13.0832,-23.1095,0.202651,3885.44,3454.85,2955.7,3454.85,3953.99,3057.49
396.459,254.647,27.9328,-0.405494,0.272599,-0.867676,-145.339,12.0832,-23.2189,0.202747,3882.63,3454.85,2955.74,3454.85,3953.95,3058.39
409.069,254.756,27.8775,-0.420843,0.193638,-0.882674,-147.679,9,-23.0206,0.210422,3867.21,3454.85,2955.52,3454.85,3954.17,3045.78
417.935,254.863,27.5881,-0.43069,0.194943,-0.87735,-148.232,9,-22.7131,0.215345,3862.99,3454.85,2955.31,3454.85,3954.38,3036.91
426.8,254.971,27.3019,-0.440537,0.196249,-0.872025,-148.786,9,-22.4055,0.220269,3858.78,3454.85,2955.1,3454.85,3954.59,3028.05
409.963,254.774,27.7241,-0.420651,0.220505,-0.874267,-147.232,10,-22.9113,0.210326,3870.02,3454.85,2955.49,3454.85,3954.2,3044.88
410.857,254.792,27.5927,-0.42046,0.247371,-0.865859,-146.786,11,-22.802,0.21023,3872.82,3454.85,2955.45,3454.85,3954.24,3043.99
435.666,255.078,27.0192,-0.450384,0.197554,-0.866701,-149.339,9,-22.098,0.225192,3854.56,3454.85,2954.89,3454.85,3954.8,3019.18
444.532,255.185,26.7399,-0.460231,0.198859,-0.861376,-149.893,9,-21.7904,0.230116,3850.34,3454.85,2954.68,3454.85,3955.01,3010.31
453.398,255.292,26.4643,-0.470078,0.200164,-0.856051,-150.446,9,-21.4829,0.235039,3846.13,3454.85,2954.47,3454.85,3955.22,3001.45
462.263,255.399,26.1925,-0.479925,0.20147,-0.850727,-151,9,-21.1753,0.239963,3841.91,3454.85,2954.26,3454.85,3955.43,2992.58
445.426,255.203,26.5966,-0.46004,0.225726,-0.852968,-149.446,10,-21.6811,0.23002,3853.15,3454.85,2954.65,3454.85,3955.04,3009.42
446.32,255.22,26.4762,-0.459848,0.252592,-0.84456,-149,11,-21.5718,0.229924,3855.96,3454.85,2954.61,3454.85,3955.08,3008.53
437.454,255.113,26.7499,-0.450001,0.251287,-0.849885,-148.446,11,-21.8793,0.225,3860.17,3454.85,2954.82,3454.85,3954.87,3017.39
429.482,255.024,26.9241,-0.439962,0.276849,-0.846802,-147.446,12,-22.0775,0.219981,3867.2,3454.85,2955,3454.85,3954.69,3025.36
430.376,255.042,26.8438,-0.43977,0.303715,-0.838394,-147,13,-21.9682,0.219885,3870,3454.85,2954.96,3454.85,3954.73,3024.47
421.51,254.934,27.1185,-0.429923,0.30241,-0.843718,-146.446,13,-22.2758,0.214962,3874.22,3454.85,2955.17,3454.85,3954.52,3033.34
413.538,254.845,27.3329,-0.419885,0.327971,-0.840635,-145.446,14,-22.474,0.209942,3881.24,3454.85,2955.35,3454.85,3954.34,3041.31
414.432,254.863,27.2919,-0.419693,0.354838,-0.832227,-145,15,-22.3647,0.209846,3884.05,3454.85,2955.32,3454.85,3954.38,3040.41
412.645,254.827,27.3968,-0.420076,0.301105,-0.849043,-145.893,13,-22.5833,0.210038,3878.43,3454.85,2955.38,3454.85,3954.31,3042.2
411.751,254.81,27.4835,-0.420268,0.274238,-0.857451,-146.339,12,-22.6926,0.210134,3875.63,3454.85,2955.42,3454.85,3954.27,3043.1
427.694,254.988,27.1534,-0.440345,0.223115,-0.863617,-148.339,10,-22.2962,0.220173,3861.58,3454.85,2955.07,3454.85,3954.62,3027.15
428.588,255.006,27.0273,-0.440154,0.249982,-0.855209,-147.893,11,-22.1869,0.220077,3864.39,3454.85,2955.03,3454.85,3954.66,3026.26
419.723,254.899,27.3083,-0.430307,0.248677,-0.860534,-147.339,11,-22.4944,0.215153,3868.61,3454.85,2955.24,3454.85,3954.45,3035.12
469.424,254.524,25.9473,-0.487211,0.239833,-0.829359,-151,10,-20.7414,0.243606,3843.03,3454.85,2955.98,3454.85,3953.71,2985.42
476.585,253.648,25.751,-0.494497,0.278197,-0.807991,-151,11,-20.3076,0.247249,3844.14,3454.85,2957.7,3454.85,3952,2978.26
483.746,252.773,25.6048,-0.501783,0.316561,-0.786623,-151,12,-19.8737,0.250892,3845.26,3454.85,2959.41,3454.85,3950.28,2971.1
461.452,254.434,26.104,-0.477173,0.265395,-0.826276,-150,11,-20.9397,0.238586,3850.05,3454.85,2956.15,3454.85,3953.54,2993.39
453.48,254.345,26.2819,-0.467134,0.290956,-0.823192,-149,12,-21.1379,0.233567,3857.07,3454.85,2956.33,3454.85,3953.36,3001.37
490.907,251.897,25.5094,-0.509069,0.354924,-0.765255,-151,13,-19.4398,0.254535,3846.37,3454.85,2961.13,3454.85,3948.56,2963.94
498.067,251.022,25.4655,-0.516355,0.393288,-0.743887,-151,14,-19.006,0.258178,3847.49,3454.85,2962.84,3454.85,3946.85,2956.78
505.228,250.146,25.4733,-0.523641,0.431651,-0.72252,-151,15,-18.5721,0.261821,3848.6,3454.85,2964.56,3454.85,3945.13,2949.62
512.389,249.271,25.5327,-0.530927,0.470015,-0.701152,-151,16,-18.1382,0.265464,3849.72,3454.85,2966.27,3454.85,3943.42,2942.46
490.095,250.932,25.7238,-0.506316,0.418849,-0.740804,-150,15,-19.2042,0.253158,3854.51,3454.85,2963.02,3454.85,3946.67,2964.75
482.124,250.843,26.0019,-0.496278,0.44441,-0.737721,-149,16,-19.4024,0.248139,3861.53,3454.85,2963.19,3454.85,3946.5,2972.72
474.963,251.718,25.9963,-0.488992,0.406047,-0.759089,-149,15,-19.8363,0.244496,3860.42,3454.85,2961.48,3454.85,3948.21,2979.88
459.83,252.505,26.29,-0.471667,0.393245,-0.777373,-148,15,-20.4684,0.235834,3866.32,3454.85,2959.94,3454.85,3949.75,2995.02
451.858,252.415,26.5584,-0.461628,0.418806,-0.77429,-147,16,-20.6666,0.230814,3873.35,3454.85,2960.11,3454.85,3949.58,3002.99
444.698,253.291,26.6044,-0.454342,0.380442,-0.795658,-147,15,-21.1005,0.227171,3872.23,3454.85,2958.4,3454.85,3951.3,3010.15
429.565,254.077,26.9386,-0.437018,0.36764,-0.813943,-146,15,-21.7326,0.218509,3878.14,3454.85,2956.86,3454.85,3952.84,3025.28
421.593,253.987,27.1968,-0.426979,0.393202,-0.810859,-145,16,-21.9308,0.213489,3885.16,3454.85,2957.03,3454.85,3952.66,3033.25
437.537,254.166,26.6997,-0.447056,0.342079,-0.817026,-147,14,-21.5344,0.223528,3871.12,3454.85,2956.68,3454.85,3953.01,3017.31
