delta_T_pred,delta_T_std,Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),T_ET,T_pred,T_pred_lower_95,T_pred_unconstrained,T_pred_upper_95,T_warped_ET
-212.598,281.292,44.2332,-0.0693038,0.865764,-0.488619,-66,35.7505,-58.5938,0.0346519,2334.18,3454.85,2903.51,3454.85,4006.18,3667.44
-199.603,278.575,43.6288,-0.0670698,0.876812,-0.469168,-66,36.8397,-56.6406,0.0335349,2419.91,3454.85,2908.84,3454.85,4000.85,3654.45
-211.557,278.731,43.8139,-0.0285605,0.880786,-0.471046,-64,37.1178,-56.6406,0.0142803,2397.78,3454.85,2908.53,3454.85,4001.16,3666.4
-187.522,280.373,44.2881,-0.151545,0.857741,-0.483601,-70,35.2003,-58.5938,0.0757725,2377.56,3454.85,2905.31,3454.85,4004.38,3642.37
-173.36,277.05,43.8886,-0.154534,0.868715,-0.462888,-70,36.2955,-56.6406,0.0772669,2462.43,3454.85,2911.83,3454.85,3997.86,3628.21
-159.197,273.728,43.5147,-0.157522,0.879688,-0.442175,-70,37.3908,-54.6875,0.0787613,2547.29,3454.85,2918.34,3454.85,3991.35,3614.04
-186.481,277.813,43.7167,-0.110802,0.872763,-0.466028,-68,36.5676,-56.6406,0.0554009,2441.17,3454.85,2910.33,3454.85,3999.36,3641.33
-185.44,275.252,43.2443,-0.0700585,0.887785,-0.448456,-66,37.935,-54.6875,0.0350293,2504.77,3454.85,2915.35,3454.85,3994.34,3640.29
-324.036,271.111,29.9507,-0.885925,0.206727,-0.414583,-104.325,6,-54.3658,0.442963,3042.14,3454.85,2923.47,3454.85,3986.22,3778.88
-323.987,270.19,31.1135,-0.881662,0.212786,-0.421142,-104,7.63876,-54.3658,0.440831,3039.22,3454.85,2925.27,3454.85,3984.42,3778.83
-324.461,271.48,29.755,-0.887473,0.205118,-0.41213,-104.325,5.63876,-54.473,0.443736,3036.82,3454.85,2922.75,3454.85,3986.95,3779.31
-324.885,271.849,29.5596,-0.88902,0.203509,-0.409677,-104.325,5.27752,-54.5803,0.44451,3031.51,3454.85,2922.02,3454.85,3987.67,3779.73
-324.836,270.928,30.7207,-0.884758,0.209569,-0.416235,-104,6.91628,-54.5803,0.442379,3028.59,3454.85,2923.83,3454.85,3985.86,3779.68
-324.934,272.77,28.4008,-0.893283,0.19745,-0.403119,-104.65,3.63876,-54.5803,0.446642,3034.43,3454.85,2920.22,3454.85,3989.48,3779.78
-324.984,273.691,27.2447,-0.897546,0.191391,-0.39656,-104.975,2,-54.5803,0.448773,3037.35,3454.85,2918.41,3454.85,3991.28,3779.83
-318.16,265.952,30.4979,-0.86323,0.206639,-0.456011,-105.092,8,-52.4127,0.431615,3143.02,3454.85,2933.58,3454.85,3976.11,3773.01
-318.633,267.243,29.1307,-0.86904,0.198971,-0.446999,-105.417,6,-52.5199,0.43452,3140.62,3454.85,2931.05,3454.85,3978.64,3773.48
-319.107,268.533,27.7672,-0.874851,0.191303,-0.437988,-105.742,4,-52.6272,0.437425,3138.23,3454.85,2928.52,3454.85,3981.17,3773.95
-319.581,269.823,26.4079,-0.880661,0.183634,-0.428976,-106.067,2,-52.7344,0.44033,3135.83,3454.85,2925.99,3454.85,3983.7,3774.43
-313.231,263.375,28.3506,-0.852156,0.191214,-0.479415,-106.509,6,-50.674,0.426078,3239.11,3454.85,2938.63,3454.85,3971.06,3768.08
-307.828,259.507,27.6138,-0.835271,0.183458,-0.511831,-107.601,6,-48.8281,0.417636,3337.59,3454.85,2946.21,3454.85,3963.48,3762.67
-307.354,258.216,28.9912,-0.829461,0.191126,-0.520843,-107.276,8,-48.7209,0.41473,3339.98,3454.85,2948.74,3454.85,3960.95,3762.2
-303.094,256.345,27.1755,-0.811888,0.176734,-0.556275,-108.683,6,-46.875,0.405944,3441.73,3454.85,2952.41,3454.85,3957.28,3757.94
-308.97,261.503,26.4837,-0.834583,0.176822,-0.514848,-107.916,4,-48.8281,0.417292,3340.85,3454.85,2942.3,3454.85,3967.39,3763.82
-314.847,266.661,25.8508,-0.857278,0.17691,-0.47342,-107.149,2,-50.7812,0.428639,3239.97,3454.85,2932.19,3454.85,3977.5,3769.69
-320.723,271.819,25.281,-0.879973,0.176998,-0.431993,-106.382,0,-52.7344,0.439986,3139.09,3454.85,2922.08,3454.85,3987.61,3775.57
-310.112,263.499,25.3547,-0.833895,0.170186,-0.517864,-108.231,2,-48.8281,0.416947,3344.1,3454.85,2938.39,3454.85,3971.3,3764.96
-311.254,265.496,24.2269,-0.833207,0.16355,-0.52088,-108.546,0,-48.8281,0.416603,3347.36,3454.85,2934.47,3454.85,3975.22,3766.1
-305.378,260.338,24.9234,-0.810512,0.163462,-0.562308,-109.313,2,-46.875,0.405256,3448.24,3454.85,2944.58,3454.85,3965.11,3760.22
-324.348,270.798,30.9454,-0.883523,0.21179,-0.417721,-103.951,7.27752,-54.5803,0.441762,3027.81,3454.85,2924.08,3454.85,3985.61,3779.19
-323.923,270.429,31.1419,-0.881976,0.213398,-0.420174,-103.951,7.63876,-54.473,0.440988,3033.12,3454.85,2924.81,3454.85,3984.89,3778.77
-323.499,270.06,31.3388,-0.880428,0.215007,-0.422628,-103.951,8,-54.3658,0.440214,3038.44,3454.85,2925.53,3454.85,3984.16,3778.34
-323.86,270.668,31.1704,-0.882289,0.214011,-0.419207,-103.902,7.63876,-54.5803,0.441144,3027.02,3454.85,2924.34,3454.85,3985.35,3778.71
-323.372,270.538,31.3956,-0.881054,0.216232,-0.420694,-103.853,8,-54.5803,0.440527,3026.23,3454.85,2924.59,3454.85,3985.1,3778.22
-276.939,258.658,31.0564,-0.799393,0.314651,-0.50537,-105.092,14,-48.8325,0.399696,3301.47,3454.85,2947.88,3454.85,3961.82,3731.79
-282.342,262.526,31.8085,-0.816277,0.322407,-0.472954,-104,14,-50.6784,0.408139,3202.98,3454.85,2940.29,3454.85,3969.4,3737.19
-290.679,261.089,30.8043,-0.820672,0.278647,-0.488917,-105.092,12,-50.0259,0.410336,3248.65,3454.85,2943.11,3454.85,3966.58,3745.53
-304.42,263.521,30.6177,-0.841951,0.242643,-0.472464,-105.092,10,-51.2193,0.420976,3195.83,3454.85,2938.34,3454.85,3971.35,3759.27
-309.822,267.389,31.4115,-0.858836,0.250399,-0.440048,-104,10,-53.0652,0.429418,3097.35,3454.85,2930.76,3454.85,3978.93,3764.67
-299.017,259.653,29.8631,-0.825066,0.234886,-0.50488,-106.184,10,-49.3734,0.412533,3294.32,3454.85,2945.93,3454.85,3963.77,3753.86
-293.614,255.785,29.1509,-0.808182,0.22713,-0.537296,-107.276,10,-47.5275,0.404091,3392.8,3454.85,2953.51,3454.85,3956.18,3748.46
-266.844,254.738,30.0808,-0.783527,0.301523,-0.538668,-106.465,14,-46.875,0.391764,3402.14,3454.85,2955.56,3454.85,3954.13,3721.69
-258.507,256.174,31.0947,-0.779133,0.345283,-0.522706,-105.373,16,-47.5275,0.389566,3356.47,3454.85,2952.74,3454.85,3956.95,3713.35
-270.209,256.045,30.4003,-0.788816,0.305899,-0.527569,-106.007,14,-47.5275,0.394408,3368.58,3454.85,2953,3454.85,3956.69,3725.06
-273.574,257.351,30.7256,-0.794104,0.310275,-0.51647,-105.55,14,-48.18,0.397052,3335.02,3454.85,2950.44,3454.85,3959.25,3728.42
-265.237,258.788,31.761,-0.78971,0.354035,-0.500507,-104.458,16,-48.8325,0.394855,3289.36,3454.85,2947.62,3454.85,3962.07,3720.08
-281.912,255.915,29.7514,-0.798499,0.266514,-0.532432,-106.642,12,-47.5275,0.399249,3380.69,3454.85,2953.25,3454.85,3956.44,3736.76
-290.249,254.478,28.8445,-0.802893,0.222754,-0.548395,-107.734,10,-46.875,0.401447,3426.36,3454.85,2956.07,3454.85,3953.62,3745.1
-309.632,268.106,31.4966,-0.859775,0.252236,-0.437147,-103.853,10,-53.3869,0.429888,3079.05,3454.85,2929.36,3454.85,3980.33,3764.48
-297.393,268.393,32.0716,-0.840541,0.296113,-0.443725,-103.2,12,-53.3869,0.42027,3065.82,3454.85,2928.8,3454.85,3980.9,3752.24
-283.716,265.722,32.2771,-0.818948,0.331505,-0.461145,-103.249,14,-52.0863,0.409474,3124.74,3454.85,2934.03,3454.85,3975.66,3738.56
-282.279,262.765,31.8365,-0.81659,0.323019,-0.471987,-103.951,14,-50.7856,0.408295,3196.88,3454.85,2939.83,3454.85,3969.87,3737.12
-270.04,263.052,32.545,-0.797356,0.366897,-0.478565,-103.299,16,-50.7856,0.398678,3183.66,3454.85,2939.26,3454.85,3970.43,3724.89
-285.154,268.679,32.7245,-0.821306,0.339991,-0.450302,-102.548,14,-53.3869,0.410653,3052.6,3454.85,2928.23,3454.85,3981.46,3740
-272.915,268.966,33.4509,-0.802072,0.383869,-0.45688,-101.896,16,-53.3869,0.401036,3039.37,3454.85,2927.67,3454.85,3982.02,3727.76
-309.759,267.628,31.4398,-0.859149,0.251011,-0.439081,-103.951,10,-53.1724,0.429574,3091.25,3454.85,2930.29,3454.85,3979.4,3764.6
-296.019,265.197,31.6061,-0.83787,0.287015,-0.455534,-103.951,12,-51.979,0.418935,3144.07,3454.85,2935.06,3454.85,3974.63,3750.86
-309.695,267.867,31.4682,-0.859462,0.251623,-0.438114,-103.902,10,-53.2796,0.429731,3085.15,3454.85,2929.83,3454.85,3979.87,3764.54
-260.481,258.7,31.8378,-0.783528,0.373001,-0.495781,-104,16.6943,-48.8325,0.391764,3282.96,3454.85,2947.79,3454.85,3961.9,3715.33
-257.116,257.394,31.4989,-0.77824,0.368625,-0.50688,-104.458,16.6943,-48.18,0.38912,3316.52,3454.85,2950.35,3454.85,3959.34,3711.96
-253.751,256.087,31.1653,-0.772951,0.364249,-0.51798,-104.915,16.6943,-47.5275,0.386476,3350.08,3454.85,2952.92,3454.85,3956.78,3708.6
-250.386,254.78,30.8372,-0.767663,0.359873,-0.529079,-105.373,16.6943,-46.875,0.383831,3383.64,3454.85,2955.48,3454.85,3954.22,3705.23
-248.995,255.999,31.2489,-0.76677,0.383215,-0.513254,-104.458,17.3886,-47.5275,0.383385,3343.69,3454.85,2953.09,3454.85,3956.6,3703.84
-240.875,254.605,31.0112,-0.7553,0.397805,-0.519628,-104.458,18.0829,-46.875,0.37765,3370.85,3454.85,2955.82,3454.85,3953.87,3695.72
-244.24,255.912,31.3453,-0.760588,0.402181,-0.508528,-104,18.0829,-47.5275,0.380294,3337.3,3454.85,2953.26,3454.85,3956.43,3699.09
-210.759,262.445,35.5533,-0.661252,0.608851,-0.437272,-97.1531,24,-51.9821,0.330626,3030.15,3454.85,2940.45,3454.85,3969.24,3665.6
-220.655,262.836,35.0535,-0.683013,0.568515,-0.446771,-98,22.6943,-51.9821,0.341507,3044.03,3454.85,2939.69,3454.85,3970,3675.5
-215.914,259.672,34.0366,-0.683287,0.55827,-0.459983,-99.1531,22.6943,-50.2798,0.341644,3136.96,3454.85,2945.89,3454.85,3963.8,3670.76
-221.068,256.9,32.6314,-0.705322,0.507688,-0.482693,-101.153,21.3886,-48.5774,0.352661,3243.77,3454.85,2951.32,3454.85,3958.37,3675.91
-230.964,257.29,32.2995,-0.727083,0.467352,-0.492191,-102,20.0829,-48.5774,0.363542,3257.65,3454.85,2950.56,3454.85,3959.14,3685.81
-226.223,254.127,31.3526,-0.727357,0.457107,-0.505403,-103.153,20.0829,-46.875,0.363679,3350.58,3454.85,2956.76,3454.85,3952.93,3681.07
-211.172,256.509,33.0306,-0.683561,0.548024,-0.473195,-100.306,22.6943,-48.5774,0.341781,3229.9,3454.85,2952.09,3454.85,3957.6,3666.02
-206.431,253.345,32.0364,-0.683835,0.537779,-0.486407,-101.459,22.6943,-46.875,0.341918,3322.83,3454.85,2958.29,3454.85,3951.4,3661.28
-201.277,256.118,33.4947,-0.6618,0.58836,-0.463696,-99.4593,24,-48.5774,0.3309,3216.02,3454.85,2952.85,3454.85,3956.84,3656.12
-219.3,267.621,36.6045,-0.671449,0.606721,-0.425391,-96,23.4436,-54.4368,0.335725,2900.36,3454.85,2930.31,3454.85,3979.38,3674.15
-224.455,264.848,35.0907,-0.693484,0.55614,-0.448101,-98,22.1379,-52.7344,0.346742,3007.17,3454.85,2935.74,3454.85,3973.95,3679.3
-223.188,264.178,35.0772,-0.689994,0.560265,-0.447658,-98,22.3234,-52.4836,0.344997,3019.46,3454.85,2937.06,3454.85,3972.63,3678.03
-227.076,260.734,33.6383,-0.708539,0.513808,-0.469925,-100,21.2031,-50.5305,0.354269,3138.55,3454.85,2943.81,3454.85,3965.88,3681.92
-232.231,257.961,32.3325,-0.730574,0.463227,-0.492635,-102,19.8974,-48.8281,0.365287,3245.36,3454.85,2949.24,3454.85,3960.45,3687.08
-221.922,263.507,35.0648,-0.686504,0.56439,-0.447214,-98,22.5088,-52.2329,0.343252,3031.74,3454.85,2938.37,3454.85,3971.32,3676.77
-216.767,266.28,36.5979,-0.664469,0.614971,-0.424504,-96,23.8145,-53.9353,0.332234,2924.93,3454.85,2932.94,3454.85,3976.75,3671.61
-232.576,266.243,35.2392,-0.704954,0.54155,-0.441728,-98,21.4436,-53.3869,0.352477,2980,3454.85,2933.01,3454.85,3976.68,3687.42
-236.464,262.799,33.8346,-0.723499,0.495093,-0.463994,-100,20.3234,-51.4338,0.361749,3099.1,3454.85,2939.76,3454.85,3969.93,3691.31
-248.472,260.75,32.7445,-0.753513,0.434047,-0.479888,-102,18.5088,-50.1331,0.376757,3191.03,3454.85,2943.78,3454.85,3965.92,3703.32
-256.593,262.144,32.9689,-0.764983,0.419457,-0.473514,-102,17.8145,-50.7856,0.382492,3163.87,3454.85,2941.04,3454.85,3968.65,3711.44
-240.352,259.355,32.5323,-0.742044,0.448637,-0.486261,-102,19.2031,-49.4806,0.371022,3218.2,3454.85,2946.51,3454.85,3963.18,3695.2
-246.022,267.15,34.5025,-0.737327,0.48899,-0.446778,-99.2986,19.6291,-53.3869,0.368663,2999.79,3454.85,2931.23,3454.85,3978.46,3700.87
-259.469,268.058,33.9039,-0.769699,0.436429,-0.451829,-100.597,17.8145,-53.3869,0.38485,3019.58,3454.85,2929.45,3454.85,3980.24,3714.31
-258.031,265.101,33.4334,-0.767341,0.427943,-0.462672,-101.299,17.8145,-52.0863,0.383671,3091.72,3454.85,2935.25,3454.85,3974.44,3712.88
-218.098,267.497,36.6922,-0.666478,0.612355,-0.425032,-95.8498,23.6291,-54.4368,0.333239,2898.03,3454.85,2930.55,3454.85,3979.14,3672.94
-216.832,266.826,36.6898,-0.662988,0.61648,-0.424589,-95.8498,23.8145,-54.186,0.331494,2910.32,3454.85,2931.87,3454.85,3977.82,3671.68
-215.565,266.155,36.6886,-0.659497,0.620605,-0.424145,-95.8498,24,-53.9353,0.329749,2922.61,3454.85,2933.18,3454.85,3976.51,3670.41
-216.897,267.372,36.782,-0.661507,0.617988,-0.424674,-95.6995,23.8145,-54.4368,0.330753,2895.71,3454.85,2930.8,3454.85,3978.9,3671.74
-215.695,267.248,36.8739,-0.656535,0.623622,-0.424316,-95.5493,24,-54.4368,0.328268,2893.38,3454.85,2931.04,3454.85,3978.65,3670.54
-202.766,262.179,36.0943,-0.643633,0.633981,-0.426865,-96,25.0581,-51.9821,0.321817,3015.27,3454.85,2940.97,3454.85,3968.72,3657.61
-198.025,259.016,35.0479,-0.643907,0.623736,-0.440077,-97.1531,25.0581,-50.2798,0.321953,3108.21,3454.85,2947.18,3454.85,3962.52,3652.87
-193.284,255.852,34.0101,-0.644181,0.61349,-0.453289,-98.3062,25.0581,-48.5774,0.32209,3201.14,3454.85,2953.38,3454.85,3956.32,3648.13
-188.542,252.689,32.9819,-0.644455,0.603245,-0.466501,-99.4593,25.0581,-46.875,0.322227,3294.07,3454.85,2959.58,3454.85,3950.12,3643.39
-185.291,255.586,34.561,-0.626561,0.63862,-0.442882,-97.1531,26.1162,-48.5774,0.313281,3186.26,3454.85,2953.9,3454.85,3955.8,3640.14
-172.556,252.157,34.0936,-0.609216,0.653505,-0.445687,-97.1531,27.1743,-46.875,0.304608,3264.31,3454.85,2960.62,3454.85,3949.07,3627.4
-177.298,255.32,35.1457,-0.608942,0.66375,-0.432475,-96,27.1743,-48.5774,0.304471,3171.38,3454.85,2954.42,3454.85,3955.27,3632.14
-150.005,254.617,39.152,-0.486026,0.77506,-0.403561,-88.8057,32,-49.813,0.243013,3022.17,3454.85,2955.8,3454.85,3953.89,3604.85
-156.056,255.3,38.4653,-0.508113,0.75477,-0.409471,-90,31.0581,-49.813,0.254056,3037.76,3454.85,2954.46,3454.85,3955.23,3610.9
-152.841,253.48,37.801,-0.513854,0.749682,-0.412164,-90.8057,31.0581,-48.8337,0.256927,3092.72,3454.85,2958.02,3454.85,3951.67,3607.69
-155.677,252.344,36.5016,-0.541682,0.724303,-0.420767,-92.8057,30.1162,-47.8543,0.270841,3163.28,3454.85,2960.25,3454.85,3949.44,3610.52
-161.727,253.027,35.8962,-0.563769,0.704013,-0.426677,-94,29.1743,-47.8543,0.281884,3178.87,3454.85,2958.91,3454.85,3950.78,3616.57
-158.513,251.208,35.2594,-0.56951,0.698925,-0.42937,-94.8057,29.1743,-46.875,0.284755,3233.84,3454.85,2962.48,3454.85,3947.21,3613.36
-149.626,251.66,37.1396,-0.519596,0.744594,-0.414858,-91.6115,31.0581,-47.8543,0.259798,3147.69,3454.85,2961.59,3454.85,3948.1,3604.47
-146.411,249.841,36.4812,-0.525337,0.739505,-0.417551,-92.4172,31.0581,-46.875,0.262669,3202.65,3454.85,2965.16,3454.85,3944.53,3601.26
-143.575,250.977,37.8086,-0.497509,0.764884,-0.408948,-90.4172,32,-47.8543,0.248755,3132.09,3454.85,2962.93,3454.85,3946.76,3598.42
-164.646,264.042,40.1394,-0.494215,0.766305,-0.41033,-88,30.5136,-53.7137,0.247107,2822.53,3454.85,2937.32,3454.85,3972.37,3619.49
-167.482,262.905,38.807,-0.522043,0.740926,-0.418933,-90,29.5717,-52.7344,0.261021,2893.08,3454.85,2939.55,3454.85,3970.14,3622.33
-163.673,260.37,38.6909,-0.517399,0.745541,-0.415779,-90,30.0672,-51.7606,0.2587,2941.31,3454.85,2944.52,3454.85,3965.17,3618.52
-162.7,256.699,37.2753,-0.540584,0.724777,-0.421228,-92,29.6207,-49.8075,0.270292,3060.09,3454.85,2951.72,3454.85,3957.98,3617.55
-165.536,255.562,36.0293,-0.568412,0.699398,-0.429831,-94,28.6788,-48.8281,0.284206,3130.65,3454.85,2953.94,3454.85,3955.75,3620.38
-159.864,257.835,38.5771,-0.512756,0.750156,-0.412625,-90,30.5626,-50.7868,0.256378,2989.54,3454.85,2949.49,3454.85,3960.2,3614.71
-157.029,258.971,39.9293,-0.484928,0.775534,-0.404022,-88,31.5045,-51.7661,0.242464,2918.98,3454.85,2947.26,3454.85,3962.43,3611.87
-180.216,266.335,39.1703,-0.539388,0.726042,-0.416128,-90,28.5136,-54.4368,0.269694,2815.03,3454.85,2932.83,3454.85,3976.86,3635.06
-179.243,262.663,37.7887,-0.562573,0.705278,-0.421577,-92,28.0672,-52.4836,0.281286,2933.81,3454.85,2940.03,3454.85,3969.67,3634.09
-191.005,262.421,36.8816,-0.603103,0.669629,-0.424221,-94,26.5626,-52.2329,0.301551,2974.54,3454.85,2940.5,3454.85,3969.19,3645.85
-203.739,265.851,37.3366,-0.620448,0.654745,-0.421416,-94,25.5045,-53.9353,0.310224,2896.49,3454.85,2933.78,3454.85,3975.91,3658.58
-178.27,258.992,36.4456,-0.585757,0.684514,-0.427026,-94,27.6207,-50.5305,0.292879,3052.6,3454.85,2947.22,3454.85,3962.47,3633.12
-192.042,266.639,38.2979,-0.578437,0.691902,-0.418857,-91.8498,27.0091,-54.4368,0.289219,2841.15,3454.85,2932.23,3454.85,3977.46,3646.89
-203.869,266.943,37.5302,-0.617486,0.657762,-0.421586,-93.6995,25.5045,-54.4368,0.308743,2867.27,3454.85,2931.64,3454.85,3978.05,3658.71
-203.804,266.397,37.4334,-0.618967,0.656253,-0.421501,-93.8498,25.5045,-54.186,0.309484,2881.88,3454.85,2932.71,3454.85,3976.98,3658.65
-162.841,263.53,40.4453,-0.476362,0.776222,-0.411574,-87.1707,31.0091,-53.7137,0.238181,2811.73,3454.85,2938.33,3454.85,3971.36,3617.69
-159.033,260.995,40.3443,-0.471719,0.780837,-0.40842,-87.1707,31.5045,-52.7399,0.235859,2859.96,3454.85,2943.3,3454.85,3966.4,3613.88
-155.224,258.459,40.2455,-0.467076,0.785452,-0.405266,-87.1707,32,-51.7661,0.233538,2908.18,3454.85,2948.27,3454.85,3961.43,3610.07
-161.037,263.018,40.7688,-0.45851,0.78614,-0.412818,-86.3414,31.5045,-53.7137,0.229255,2800.94,3454.85,2939.33,3454.85,3970.36,3615.88
-159.233,262.506,41.1093,-0.440658,0.796057,-0.414063,-85.5122,32,-53.7137,0.220329,2790.14,3454.85,2940.33,3454.85,3969.36,3614.08
-145.391,255.18,39.5559,-0.476585,0.782452,-0.400722,-88,32.5091,-49.813,0.238293,3011.61,3454.85,2954.69,3454.85,3955,3600.24
-142.177,253.36,38.8792,-0.482327,0.777364,-0.403416,-88.8057,32.5091,-48.8337,0.241163,3066.57,3454.85,2958.26,3454.85,3951.43,3597.02
-138.962,251.54,38.205,-0.488068,0.772276,-0.406109,-89.6115,32.5091,-47.8543,0.244034,3121.53,3454.85,2961.83,3454.85,3947.87,3593.81
-135.747,249.721,37.5333,-0.49381,0.767187,-0.408803,-90.4172,32.5091,-46.875,0.246905,3176.5,3454.85,2965.39,3454.85,3944.3,3590.59
-134.348,252.104,38.6072,-0.478627,0.779667,-0.40327,-88.8057,33.0182,-47.8543,0.239314,3110.98,3454.85,2960.72,3454.85,3948.97,3589.19
-126.519,250.848,38.3359,-0.474928,0.781971,-0.403125,-88.8057,33.5274,-46.875,0.237464,3155.38,3454.85,2963.18,3454.85,3946.51,3581.37
-129.734,252.667,39.0149,-0.469186,0.787059,-0.400431,-88,33.5274,-47.8543,0.234593,3100.42,3454.85,2959.62,3454.85,3950.07,3584.58
-151.404,261.25,40.8452,-0.436958,0.798361,-0.413917,-85.5122,32.5091,-52.7344,0.218479,2834.54,3454.85,2942.8,3454.85,3966.9,3606.25
-149.4,259.226,40.4063,-0.450167,0.793058,-0.409519,-86.3414,32.5091,-51.7606,0.225084,2893.57,3454.85,2946.76,3454.85,3962.93,3604.25
-147.396,257.203,39.9764,-0.463376,0.787755,-0.405121,-87.1707,32.5091,-50.7868,0.231688,2952.59,3454.85,2950.73,3454.85,3958.96,3602.24
-139.567,255.947,39.7081,-0.459677,0.790058,-0.404975,-87.1707,33.0182,-49.8075,0.229838,2996.99,3454.85,2953.19,3454.85,3956.5,3594.41
-131.738,254.691,39.4405,-0.455977,0.792362,-0.40483,-87.1707,33.5274,-48.8281,0.227989,3041.4,3454.85,2955.65,3454.85,3954.04,3586.58
-146.578,262.236,41.2045,-0.418174,0.806587,-0.415332,-84.3414,33.1146,-52.7344,0.209087,2818.6,3454.85,2940.86,3454.85,3968.83,3601.42
-136.746,258.957,40.491,-0.427684,0.803587,-0.410789,-85.1707,33.6237,-50.7812,0.213842,2922.03,3454.85,2947.29,3454.85,3962.4,3591.59
-126.913,255.677,39.782,-0.437194,0.800588,-0.406245,-86,34.1328,-48.8281,0.218597,3025.45,3454.85,2953.72,3454.85,3955.97,3581.76
-141.753,263.223,41.5826,-0.399391,0.814812,-0.416748,-83.1707,33.72,-52.7344,0.199695,2802.66,3454.85,2938.93,3454.85,3970.76,3596.6
-136.928,264.209,41.9791,-0.380607,0.823038,-0.418163,-82,34.3255,-52.7344,0.190303,2786.72,3454.85,2937,3454.85,3972.7,3591.77
-130.144,265.312,42.7093,-0.349995,0.838903,-0.416523,-80,35.3424,-52.7344,0.174997,2760.95,3454.85,2934.83,3454.85,3974.86,3584.99
-125.136,261.046,41.5524,-0.378288,0.827678,-0.410564,-82,35.2461,-50.7812,0.189144,2880.32,3454.85,2943.2,3454.85,3966.5,3579.98
-120.129,256.78,40.4318,-0.406581,0.816453,-0.404605,-84,35.1498,-48.8281,0.203291,2999.68,3454.85,2951.56,3454.85,3958.14,3574.97
-115.121,252.514,39.3509,-0.434875,0.805227,-0.398646,-86,35.0535,-46.875,0.217437,3119.05,3454.85,2959.92,3454.85,3949.77,3569.97
-113.345,257.883,41.1292,-0.375969,0.832317,-0.402964,-82,36.1668,-48.8281,0.187985,2973.91,3454.85,2949.39,3454.85,3960.3,3568.19
-101.554,254.72,40.7096,-0.373651,0.836957,-0.395365,-82,37.0874,-46.875,0.186825,3067.51,3454.85,2955.59,3454.85,3954.1,3556.4
-106.561,258.986,41.8716,-0.345357,0.848182,-0.401324,-80,37.1837,-48.8281,0.172679,2948.14,3454.85,2947.23,3454.85,3962.46,3561.41
-106.114,258.387,43.2429,-0.214749,0.887671,-0.406935,-72.6393,40,-48.1726,0.107374,2894.8,3454.85,2948.41,3454.85,3961.28,3560.96
-105.728,258.49,42.8592,-0.239216,0.880265,-0.404998,-74,39.5261,-48.1726,0.119608,2910.95,3454.85,2948.2,3454.85,3961.49,3560.57
-102.461,257.498,42.6828,-0.249356,0.878523,-0.403177,-74.6393,39.5261,-47.7401,0.124678,2938.4,3454.85,2950.15,3454.85,3959.54,3557.31
-98.8085,256.609,42.1763,-0.283964,0.869376,-0.39942,-76.6393,39.0522,-47.3075,0.141982,2981.99,3454.85,2951.89,3454.85,3957.8,3553.65
-98.4228,256.712,41.8689,-0.308431,0.86197,-0.397482,-78,38.5783,-47.3075,0.154216,2998.14,3454.85,2951.69,3454.85,3958,3553.27
-95.1559,255.72,41.7255,-0.318572,0.860228,-0.395662,-78.6393,38.5783,-46.875,0.159286,3025.59,3454.85,2953.64,3454.85,3956.06,3550
-99.1943,256.505,42.5112,-0.259497,0.876781,-0.401357,-75.2785,39.5261,-47.3075,0.129749,2965.85,3454.85,2952.1,3454.85,3957.6,3554.04
-95.9274,255.512,42.3445,-0.269638,0.87504,-0.399536,-75.9178,39.5261,-46.875,0.134819,2993.29,3454.85,2954.04,3454.85,3955.65,3550.77
-99.58,256.401,42.8728,-0.23503,0.884187,-0.403294,-73.9178,40,-47.3075,0.117515,2949.7,3454.85,2952.3,3454.85,3957.39,3554.43
-118.554,262.776,43.5156,-0.20377,0.885969,-0.416325,-72,39.2797,-50.1257,0.101885,2792.65,3454.85,2939.8,3454.85,3969.89,3573.4
-114.902,261.887,42.9387,-0.238377,0.876822,-0.412568,-74,38.8058,-49.6932,0.119189,2836.25,3454.85,2941.55,3454.85,3968.14,3569.75
-124.075,265.284,43.0213,-0.237539,0.873378,-0.420138,-74,38.0854,-51.2138,0.118769,2761.55,3454.85,2934.89,3454.85,3974.8,3578.92
-136.902,269.569,43.686,-0.202093,0.879083,-0.431465,-72,37.839,-53.1669,0.101046,2643.25,3454.85,2926.49,3454.85,3983.2,3591.75
-133.249,268.68,43.1069,-0.236701,0.869935,-0.427708,-74,37.3651,-52.7344,0.11835,2686.85,3454.85,2928.23,3454.85,3981.46,3588.1
-111.249,260.998,42.4147,-0.272985,0.867674,-0.40881,-76,38.3319,-49.2607,0.136493,2879.84,3454.85,2943.29,3454.85,3966.4,3566.1
-107.597,260.109,41.9457,-0.307593,0.858526,-0.405052,-78,37.8579,-48.8281,0.153796,2923.44,3454.85,2945.03,3454.85,3964.66,3562.44
-132.214,267.558,42.9062,-0.274465,0.859591,-0.423979,-76,36.6909,-52.7344,0.137233,2711.55,3454.85,2930.43,3454.85,3979.26,3587.06
-131.179,266.435,42.7734,-0.31223,0.849247,-0.420251,-78,36.0167,-52.7344,0.156115,2736.25,3454.85,2932.63,3454.85,3977.06,3586.02
