Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),temperature
4.40333e+07,-0.255104,0.743933,-0.617646,-0.00011155,2.86726e-05,-1.64362e-05,0.127552,3454.85
4.36864e+07,-0.264247,0.691135,-0.672686,-0.000111758,2.82847e-05,-1.67367e-05,0.132123,3454.85
5.13396e+07,-0.303237,0.919245,-0.251071,-0.000114087,3.53195e-05,0,0.151619,3454.85
5.27557e+07,-0.2675,0.926886,-0.263299,-0.000109815,3.57656e-05,-3.47725e-06,0.13375,3454.85
5.83737e+07,-0.300588,0.928617,-0.217525,-0.000104088,3.77859e-05,0,0.150294,3454.85
5.64466e+07,-0.296872,0.913181,-0.279225,-0.000104468,3.58462e-05,-7.75561e-06,0.148436,3454.85
5.39676e+07,-0.213071,0.95779,-0.192973,-0.000108368,3.67049e-05,0,0.106536,3454.85
5.26051e+07,-0.185669,0.82175,-0.538752,-9.93706e-05,3.28117e-05,-1.50325e-05,0.0928343,3454.85
5.72886e+07,-0.174553,0.868928,-0.463137,-9.83318e-05,3.59008e-05,-1.08924e-05,0.0872765,3454.85
3.01071e+07,-0.258738,0.702733,-0.662737,-0.000139408,1.4886e-05,-1.87485e-05,0.129369,3454.85
3.13943e+07,-0.323813,0.18692,-0.927473,-0.000131568,6.3199e-06,-2.53777e-05,0.161907,3454.85
3.00733e+07,-0.295895,0.0790993,-0.95194,-0.000133217,5.7569e-22,-2.57152e-05,0.147948,3454.85
2.99967e+07,-0.344243,0.227477,-0.910907,-0.000136917,4.47657e-06,-2.40342e-05,0.172122,3454.85
2.85652e+07,-0.312605,0.217642,-0.924613,-0.000140217,3.9108e-06,-2.28941e-05,0.156302,3454.85
2.76094e+07,-0.321259,0.0835863,-0.943295,-0.000139624,5.7569e-22,-2.34475e-05,0.16063,3454.85
3.11089e+07,-0.319286,0.0722179,-0.944903,-0.000121961,5.7569e-22,-2.91584e-05,0.159643,3454.85
2.34696e+07,-0.43879,0.612104,-0.65787,-0.000151832,1.28167e-05,-1.25551e-05,0.219395,3454.85
2.59176e+07,-0.390709,0.631056,-0.67016,-0.000147198,1.8713e-05,-1.04433e-05,0.195355,3454.85
2.61021e+07,-0.329738,0.613971,-0.717155,-0.000146752,1.0896e-05,-1.77604e-05,0.164869,3454.85
1.8829e+07,-0.400522,0.303501,-0.864563,-0.00016788,1.77284e-21,-1.14359e-05,0.200261,3454.85
2.48492e+07,-0.419179,0.19176,-0.887421,-0.000150435,5.7569e-22,-1.99302e-05,0.20959,3454.85
2.09818e+07,-0.472781,0.272543,-0.837973,-0.000157117,1.18511e-21,-1.5867e-05,0.236391,3454.85
3.84108e+07,-0.370957,0.886906,-0.275296,-0.000131145,2.96822e-05,0,0.185479,3454.85
4.03791e+07,-0.342859,0.880355,-0.327753,-0.000124301,3.01564e-05,-6.73545e-06,0.17143,3454.85
4.36375e+07,-0.347165,0.899105,-0.266622,-0.000119737,3.20594e-05,-5.8232e-06,0.173583,3454.85
4.72087e+07,-0.31798,0.928072,-0.193833,-0.000118148,3.38201e-05,0,0.15899,3454.85
3.71625e+07,-0.408041,0.868328,-0.281975,-0.000132379,2.90416e-05,0,0.20402,3454.85
3.6391e+07,-0.351106,0.887235,-0.29923,-0.000132631,2.80772e-05,-2.6048e-06,0.175553,3454.85
3.83252e+07,-0.32631,0.786946,-0.523677,-0.000124462,2.82677e-05,-1.03862e-05,0.163155,3454.85
3.62389e+07,-0.304196,0.843226,-0.44321,-0.000129076,2.67416e-05,-1.03862e-05,0.152098,3454.85
3.99784e+07,-0.336289,0.818557,-0.465697,-0.000123056,2.93407e-05,-9.88035e-06,0.168145,3454.85
3.90926e+07,-0.270086,0.693984,-0.667413,-0.000119051,2.54251e-05,-1.72944e-05,0.135043,3454.85
3.37466e+07,-0.287398,0.873684,-0.392529,-0.000132663,2.55169e-05,-1.00304e-05,0.143699,3454.85
3.22317e+07,-0.368807,0.806799,-0.461581,-0.000137598,2.44166e-05,-9.47588e-06,0.184403,3454.85
3.34132e+07,-0.305387,0.721841,-0.621035,-0.000132624,2.37943e-05,-1.31076e-05,0.152694,3454.85
4.63498e+07,-0.197476,0.728327,-0.656157,-9.64377e-05,2.59345e-05,-2.44263e-05,0.0987379,3454.85
4.43325e+07,-0.263943,0.660927,-0.702502,-0.000104962,2.60481e-05,-2.18064e-05,0.131971,3454.85
4.72236e+07,-0.194836,0.741981,-0.641485,-9.94468e-05,2.80467e-05,-2.11762e-05,0.0974178,3454.85
3.64605e+07,-0.315087,0.326602,-0.891096,-0.000109995,9.96159e-06,-3.13594e-05,0.157544,3454.85
3.45848e+07,-0.34494,0.136844,-0.928596,-0.000113144,2.49426e-06,-3.22212e-05,0.17247,3454.85
3.39222e+07,-0.348467,0.210658,-0.913342,-0.000115943,6.8249e-06,-3.06477e-05,0.174234,3454.85
3.62099e+07,-0.339057,0.235354,-0.910851,-0.000108858,6.51922e-06,-3.29986e-05,0.169528,3454.85
3.98496e+07,-0.277607,0.203898,-0.938808,-0.00010272,5.5605e-06,-3.56569e-05,0.138803,3454.85
3.97759e+07,-0.31029,0.300511,-0.901894,-0.000102811,6.59763e-06,-3.53495e-05,0.155145,3454.85
3.94997e+07,-0.332671,0.0801841,-0.939628,-0.000103635,4.46303e-06,-3.5516e-05,0.166335,3454.85
3.91093e+07,-0.326303,0.226274,-0.917783,-0.00010422,5.74603e-06,-3.51994e-05,0.163151,3454.85
4.0817e+07,-0.289135,0.51533,-0.806744,-0.000104097,1.3078e-05,-3.22079e-05,0.144568,3454.85
4.02954e+07,-0.292294,0.418577,-0.859859,-0.00010613,1.25349e-05,-3.19492e-05,0.146147,3454.85
4.07796e+07,-0.292162,0.419788,-0.859313,-0.000104692,1.23052e-05,-3.24884e-05,0.146081,3454.85
4.05821e+07,-0.257914,0.554622,-0.791123,-0.000104967,1.3592e-05,-3.15577e-05,0.128957,3454.85
3.98931e+07,-0.326529,0.324283,-0.887817,-0.000105651,1.09687e-05,-3.26803e-05,0.163265,3454.85
4.60223e+07,-0.283782,0.859989,-0.424131,-0.000115576,3.27443e-05,-8.23425e-06,0.141891,3454.85
4.37115e+07,-0.32035,0.827467,-0.461165,-0.000118067,3.1676e-05,-8.23425e-06,0.160175,3454.85
4.47832e+07,-0.32352,0.891754,-0.316401,-0.000117907,3.24675e-05,-7.02571e-06,0.16176,3454.85
4.90295e+07,-0.27983,0.924129,-0.260157,-0.000114229,3.43517e-05,-2.78115e-06,0.139915,3454.85
4.89993e+07,-0.308179,0.924516,-0.224265,-0.000116071,3.45625e-05,0,0.15409,3454.85
4.67999e+07,-0.207151,0.858656,-0.468826,-0.000111295,3.27199e-05,-1.06986e-05,0.103575,3454.85
4.8294e+07,-0.227233,0.910174,-0.346335,-0.000110868,3.37346e-05,-8.45953e-06,0.113617,3454.85
5.64278e+07,-0.255584,0.885916,-0.387077,-0.000104475,3.58386e-05,-7.77144e-06,0.127792,3454.85
4.8331e+07,-0.219127,0.829413,-0.513865,-0.000108018,3.23726e-05,-1.23877e-05,0.109564,3454.85
5.91046e+07,-0.159978,0.930141,-0.330523,-9.71e-05,3.73456e-05,-7.77025e-06,0.079989,3454.85
5.27162e+07,-0.129251,0.83047,-0.541862,-9.7765e-05,3.29656e-05,-1.51797e-05,0.0646256,3454.85
5.72632e+07,-0.120062,0.850276,-0.512461,-9.54132e-05,3.59835e-05,-1.14391e-05,0.0600312,3454.85
3.99763e+07,-0.295383,0.720602,-0.627282,-0.000118073,2.59098e-05,-1.72748e-05,0.147692,3454.85
6.08596e+07,-0.17115,0.945851,-0.275814,-9.94498e-05,3.80696e-05,-3.25078e-06,0.0855752,3454.85
6.11344e+07,-0.210527,0.939059,-0.271749,-0.00010121,3.88228e-05,0,0.105263,3454.85
5.64266e+07,-0.213819,0.83615,-0.505108,-0.000104434,3.58285e-05,-7.80571e-06,0.10691,3454.85
5.64597e+07,-0.218261,0.883176,-0.415165,-0.000104446,3.58477e-05,-7.77025e-06,0.109131,3454.85
5.64441e+07,-0.25873,0.852286,-0.454607,-0.000104459,3.5844e-05,-7.76962e-06,0.129365,3454.85
5.64546e+07,-0.313164,0.889697,-0.332217,-0.000104458,3.58477e-05,-7.76427e-06,0.156582,3454.85
3.45223e+07,-0.331988,0.403594,-0.852582,-0.000119423,1.1871e-05,-2.71904e-05,0.165994,3454.85
3.62348e+07,-0.279948,0.516444,-0.809268,-0.000117869,1.77397e-05,-2.46113e-05,0.139974,3454.85
4.28677e+07,-0.250974,0.62885,-0.735907,-0.000105644,2.39474e-05,-2.32992e-05,0.125487,3454.85
4.03144e+07,-0.260786,0.568617,-0.78017,-0.000105567,1.88193e-05,-2.75473e-05,0.130393,3454.85
3.99658e+07,-0.250982,0.597416,-0.761644,-0.000107727,1.8975e-05,-2.68492e-05,0.125491,3454.85
4.03296e+07,-0.243935,0.616955,-0.748239,-0.00010566,1.98386e-05,-2.6853e-05,0.121968,3454.85
4.72853e+07,-0.23162,0.767191,-0.598138,-0.000105551,3.07131e-05,-1.57449e-05,0.11581,3454.85
4.42396e+07,-0.236287,0.713224,-0.65991,-0.000105585,2.62933e-05,-2.13211e-05,0.118143,3454.85
4.69631e+07,-0.212549,0.761767,-0.611992,-0.000101962,2.92331e-05,-1.89857e-05,0.106274,3454.85
4.32643e+07,-0.254314,0.661239,-0.705753,-0.000106738,2.5375e-05,-2.17546e-05,0.127157,3454.85
3.97868e+07,-0.248994,0.675244,-0.694297,-0.000115989,2.44632e-05,-1.94624e-05,0.124497,3454.85
4.0047e+07,-0.233696,0.673153,-0.701607,-0.000111916,2.33136e-05,-2.178e-05,0.116848,3454.85
3.94346e+07,-0.222743,0.646621,-0.729566,-0.000113872,2.22178e-05,-2.22972e-05,0.111372,3454.85
3.93145e+07,-0.238357,0.613483,-0.752877,-0.000111935,2.03306e-05,-2.43993e-05,0.119179,3454.85
3.97685e+07,-0.24686,0.636486,-0.730716,-0.000109872,2.23129e-05,-2.35244e-05,0.12343,3454.85
4.39335e+07,-0.269939,0.628237,-0.729692,-0.000105602,2.57661e-05,-2.17773e-05,0.134969,3454.85
3.02067e+07,-0.399762,0.732554,-0.550958,-0.000139986,2.28521e-05,-9.13636e-06,0.199881,3454.85
3.20419e+07,-0.296887,0.256139,-0.919919,-0.000124193,7.11306e-06,-2.73367e-05,0.148444,3454.85
1.84781e+07,-0.485213,0.150557,-0.861337,-0.000169776,1.95431e-21,-1.05607e-05,0.242606,3454.85
1.86404e+07,-0.417958,0.338807,-0.842924,-0.000169581,8.25295e-07,-1.0526e-05,0.208979,3454.85
3.20382e+07,-0.300659,0.351361,-0.886651,-0.000130593,8.58291e-06,-2.50742e-05,0.150329,3454.85
3.25775e+07,-0.278674,0.4908,-0.825504,-0.000128937,1.45495e-05,-2.25895e-05,0.139337,3454.85
3.188e+07,-0.273099,0.630849,-0.726256,-0.000132014,1.61152e-05,-1.99231e-05,0.13655,3454.85
3.20958e+07,-0.296627,0.529394,-0.79483,-0.000131132,1.3945e-05,-2.21959e-05,0.148313,3454.85
3.15103e+07,-0.274827,0.535471,-0.798587,-0.000132987,1.409e-05,-2.14054e-05,0.137414,3454.85
3.15029e+07,-0.325176,0.386972,-0.862852,-0.000134197,9.1972e-06,-2.36404e-05,0.162588,3454.85
1.83769e+07,-0.352415,0.209755,-0.912034,-0.000168941,3.94107e-07,-1.07689e-05,0.176208,3454.85
3.06484e+07,-0.308183,0.0209174,-0.951097,-0.000130673,5.7569e-22,-2.6372e-05,0.154092,3454.85
3.33538e+07,-0.34887,0.200129,-0.915553,-0.00011745,6.8249e-06,-2.99651e-05,0.174435,3454.85
3.91942e+07,-0.29236,0.63227,-0.717468,-0.00011808,2.5074e-05,-1.79393e-05,0.14618,3454.85
5.14974e+07,-0.18576,0.816867,-0.546097,-0.00010171,3.21574e-05,-1.53082e-05,0.0928798,3454.85
5.12253e+07,-0.192449,0.789716,-0.582505,-9.94737e-05,3.12399e-05,-1.73216e-05,0.0962247,3454.85
5.20572e+07,-0.161348,0.832023,-0.530758,-9.81722e-05,3.21403e-05,-1.64493e-05,0.0806741,3454.85
4.93569e+07,-0.234891,0.817959,-0.525137,-0.000105425,3.23617e-05,-1.37916e-05,0.117445,3454.85
3.21747e+07,-0.284552,0.312619,-0.906256,-0.000129416,7.46994e-06,-2.594e-05,0.142276,3454.85
3.25658e+07,-0.287287,0.442354,-0.849582,-0.000124247,1.28114e-05,-2.47143e-05,0.143644,3454.85
3.30574e+07,-0.324853,0.233529,-0.916479,-0.000119264,6.8249e-06,-2.93984e-05,0.162427,3454.85
3.12784e+07,-0.310989,0.119134,-0.942917,-0.000129526,1.79852e-06,-2.67041e-05,0.155494,3454.85
3.60938e+07,-0.265275,0.532282,-0.803931,-0.000118856,1.88265e-05,-2.36149e-05,0.132638,3454.85
3.71977e+07,-0.245445,0.664984,-0.705374,-0.000118279,2.10984e-05,-2.17191e-05,0.122723,3454.85
3.64494e+07,-0.217352,0.63542,-0.740945,-0.000118302,1.9314e-05,-2.33501e-05,0.108676,3454.85
3.67846e+07,-0.231555,0.586955,-0.775801,-0.000116976,1.8895e-05,-2.40807e-05,0.115778,3454.85
3.62978e+07,-0.209784,0.587345,-0.781675,-0.000118172,1.88481e-05,-2.37657e-05,0.104892,3454.85
1.82419e+07,-0.348912,0.108697,-0.93083,-0.0001692,1.90745e-21,-1.07037e-05,0.174456,3454.85
1.85087e+07,-0.458771,0.446137,-0.768434,-0.000166758,4.52174e-06,-1.01057e-05,0.229386,3454.85
1.83919e+07,-0.498374,0.577154,-0.646929,-0.000170679,5.05117e-06,-6.15113e-06,0.249187,3454.85
3.39174e+07,-0.364619,0.106604,-0.925035,-0.000114758,5.7569e-22,-3.1829e-05,0.182309,3454.85
3.34371e+07,-0.35347,0.133185,-0.925916,-0.000117102,5.89117e-06,-3.0278e-05,0.176735,3454.85
3.23063e+07,-0.336446,0.118302,-0.934242,-0.000118494,5.7569e-22,-3.05695e-05,0.168223,3454.85
3.24575e+07,-0.31947,0.119282,-0.940059,-0.000118994,4.55036e-06,-2.98131e-05,0.159735,3454.85
3.10321e+07,-0.313665,0.0906833,-0.945193,-0.000127219,5.7569e-22,-2.77283e-05,0.156833,3454.85
2.55486e+07,-0.521783,0.817182,-0.244858,-0.00015104,2.06085e-05,0,0.260892,3454.85
2.00614e+07,-0.507765,0.587309,-0.630272,-0.000160414,1.22106e-05,-9.82959e-06,0.253882,3454.85
1.9467e+07,-0.532476,0.716698,-0.450347,-0.000161246,1.29081e-05,-7.63738e-06,0.266238,3454.85
1.9487e+07,-0.561564,0.377195,-0.736458,-0.000160856,1.06503e-05,-1.01057e-05,0.280782,3454.85
1.87969e+07,-0.577062,0.542781,-0.610236,-0.000162798,1.04691e-05,-8.19618e-06,0.288531,3454.85
2.06686e+07,-0.493816,0.669468,-0.55494,-0.000169829,1.29081e-05,0,0.246908,3454.85
1.99601e+07,-0.500043,0.576664,-0.646077,-0.000171714,1.07983e-05,0,0.250021,3454.85
1.99499e+07,-0.661844,0.61456,-0.429278,-0.000175109,8.84234e-06,0,0.330922,3454.85
2.99997e+07,-0.331128,0.707118,-0.624771,-0.000139464,1.56482e-05,-1.78748e-05,0.165564,3454.85
2.84148e+07,-0.346408,0.784175,-0.51485,-0.00014317,2.20676e-05,-8.67465e-06,0.173204,3454.85
3.01605e+07,-0.307347,0.672341,-0.673421,-0.000139251,1.49373e-05,-1.87726e-05,0.153674,3454.85
3.01178e+07,-0.26491,0.586915,-0.765084,-0.000139363,1.47889e-05,-1.8869e-05,0.132455,3454.85
3.00702e+07,-0.350763,0.532628,-0.770242,-0.000139552,1.47108e-05,-1.88613e-05,0.175382,3454.85
3.01125e+07,-0.319378,0.411066,-0.853828,-0.000139198,1.41991e-05,-1.92434e-05,0.159689,3454.85
3.00968e+07,-0.247641,0.603295,-0.758095,-0.000139446,1.47798e-05,-1.88453e-05,0.123821,3454.85
3.0065e+07,-0.281412,0.419609,-0.862981,-0.000139496,1.4454e-05,-1.90195e-05,0.140706,3454.85
3.00816e+07,-0.320222,0.671065,-0.668677,-0.000139541,1.48698e-05,-1.87287e-05,0.160111,3454.85
2.62136e+07,-0.337175,0.514482,-0.788429,-0.00014552,9.68933e-06,-1.91145e-05,0.168588,3454.85
2.61566e+07,-0.344517,0.299276,-0.889799,-0.000146158,8.46923e-06,-1.95331e-05,0.172258,3454.85
2.52893e+07,-0.335794,0.152789,-0.929461,-0.000148634,6.8622e-07,-2.045e-05,0.167897,3454.85
2.26892e+07,-0.451013,0.445241,-0.773529,-0.00015407,8.55925e-06,-1.51508e-05,0.225506,3454.85
2.51214e+07,-0.408064,0.456615,-0.790561,-0.000149335,8.55925e-06,-1.82881e-05,0.204032,3454.85
2.46081e+07,-0.430074,0.23265,-0.872302,-0.00015012,2.33219e-06,-1.94822e-05,0.215037,3454.85
2.15953e+07,-0.51002,0.25298,-0.822119,-0.000155187,5.53034e-06,-1.55231e-05,0.25501,3454.85
2.62263e+07,-0.341434,0.85085,-0.399346,-0.000146743,2.03868e-05,-8.4711e-06,0.170717,3454.85
2.24115e+07,-0.392475,0.715724,-0.57767,-0.000155224,1.49087e-05,-8.38455e-06,0.196237,3454.85
2.56545e+07,-0.402866,0.807179,-0.431464,-0.000148838,1.97717e-05,-8.38455e-06,0.201433,3454.85
2.07844e+07,-0.469469,0.827299,-0.308504,-0.000158741,1.60234e-05,-3.05173e-06,0.234734,3454.85
2.62999e+07,-0.326555,0.707239,-0.627036,-0.000145805,1.98885e-05,-9.86078e-06,0.163278,3454.85
2.59982e+07,-0.435492,0.857083,-0.275238,-0.000148216,2.08136e-05,-5.33511e-06,0.217746,3454.85
2.69641e+07,-0.318151,0.3561,-0.87862,-0.000144274,8.41462e-06,-2.02899e-05,0.159076,3454.85
2.6356e+07,-0.381649,0.606589,-0.697419,-0.00014513,1.12662e-05,-1.79967e-05,0.190825,3454.85
2.57601e+07,-0.333362,0.15449,-0.930055,-0.000147413,1.16642e-06,-2.08151e-05,0.166681,3454.85
2.53441e+07,-0.318443,0.0857815,-0.944053,-0.000147869,5.7569e-22,-2.07748e-05,0.159222,3454.85
2.51302e+07,-0.317512,0.0803322,-0.944845,-0.000148528,5.7569e-22,-2.05438e-05,0.158756,3454.85
2.26932e+07,-0.445375,0.872792,-0.199688,-0.00015565,1.83167e-05,0,0.222688,3454.85
1.9413e+07,-0.580408,0.683313,-0.442956,-0.000177045,6.47246e-06,-6.87897e-07,0.290204,3454.85
1.9616e+07,-0.638299,0.710817,-0.295489,-0.000177247,6.57682e-06,0,0.319149,3454.85
1.9121e+07,-0.491534,0.623112,-0.608379,-0.000176384,5.95562e-06,-1.68075e-06,0.245767,3454.85
1.95728e+07,-0.592635,0.657983,-0.464587,-0.000176569,6.95359e-06,-4.53549e-07,0.296318,3454.85
1.95919e+07,-0.645402,0.71297,-0.274098,-0.000176738,6.9633e-06,0,0.322701,3454.85
1.97379e+07,-0.582483,0.585531,-0.563797,-0.000175893,7.06792e-06,-1.03313e-06,0.291241,3454.85
8.57673e+07,-0.0311835,0.824467,-0.56505,-4.94476e-05,3.69396e-05,-1.9123e-05,0.0155918,3454.85
4.81718e+07,-0.410417,0.172688,-0.895397,-8.67721e-05,5.7569e-22,-4.23546e-05,0.205209,3454.85
4.53902e+07,-0.410417,0.172688,-0.895397,-9.0613e-05,3.53088e-06,-3.99132e-05,0.205209,3454.85
4.31606e+07,-0.410417,0.172688,-0.895397,-9.35943e-05,5.7569e-22,-3.92276e-05,0.205209,3454.85
4.50237e+07,-0.305959,0.165107,-0.937619,-9.0613e-05,3.53088e-06,-3.99132e-05,0.152979,3454.85
4.24982e+07,-0.308641,0.0931617,-0.946605,-9.35943e-05,5.7569e-22,-3.92276e-05,0.154321,3454.85
9.46522e+07,-0.0697605,0.845826,-0.528879,-4.69911e-05,2.89491e-05,-3.19906e-05,0.0348803,3454.85
9.69529e+07,-0.0284889,0.869983,-0.492258,-4.54018e-05,2.93663e-05,-3.15958e-05,0.0142444,3454.85
9.64861e+07,-0.0312576,0.851107,-0.524061,-4.56683e-05,2.96419e-05,-3.10934e-05,0.0156288,3454.85
8.43306e+07,-0.222057,0.595031,-0.772418,-5.2428e-05,1.82017e-05,-4.55424e-05,0.111028,3454.85
8.11578e+07,-0.281578,0.532836,-0.797998,-5.34063e-05,1.42215e-05,-4.85775e-05,0.140789,3454.85
7.80835e+07,-0.238174,0.555039,-0.796997,-5.71779e-05,1.48068e-05,-4.67922e-05,0.119087,3454.85
7.70888e+07,-0.259903,0.492002,-0.830894,-5.88477e-05,9.19706e-06,-4.9583e-05,0.129952,3454.85
8.40963e+07,-0.165978,0.757307,-0.631615,-5.22308e-05,1.95623e-05,-4.43414e-05,0.082989,3454.85
8.36457e+07,-0.208298,0.673162,-0.709553,-5.28858e-05,1.907e-05,-4.47846e-05,0.104149,3454.85
8.17318e+07,-0.203948,0.713843,-0.66995,-5.47505e-05,1.97925e-05,-4.34248e-05,0.101974,3454.85
8.96715e+07,-0.178409,0.801902,-0.570195,-4.91041e-05,2.41055e-05,-3.98765e-05,0.0892046,3454.85
8.78962e+07,-0.138381,0.835166,-0.532305,-5.09218e-05,2.67679e-05,-3.51657e-05,0.0691903,3454.85
8.45893e+07,-0.152972,0.778366,-0.608889,-5.37669e-05,2.34724e-05,-3.93079e-05,0.0764862,3454.85
7.74718e+07,-0.0256393,0.843605,-0.536352,-6.05515e-05,3.57999e-05,-1.96718e-05,0.0128196,3454.85
8.48812e+07,-0.0636807,0.853075,-0.517887,-5.13024e-05,3.51031e-05,-2.15592e-05,0.0318404,3454.85
8.92535e+07,-0.00622031,0.854169,-0.519959,-4.79904e-05,3.55907e-05,-2.12277e-05,0.00311016,3454.85
8.5461e+07,-0.128789,0.821869,-0.554928,-5.30197e-05,2.58609e-05,-3.58699e-05,0.0643947,3454.85
7.76935e+07,-0.0872129,0.840548,-0.534671,-5.86507e-05,2.97111e-05,-2.90792e-05,0.0436065,3454.85
8.49419e+07,-0.0795159,0.838743,-0.53869,-5.26474e-05,2.89653e-05,-3.13005e-05,0.039758,3454.85
8.50398e+07,-0.0792992,0.835048,-0.544432,-5.23561e-05,2.76571e-05,-3.34379e-05,0.0396496,3454.85
8.49491e+07,-0.0756137,0.845831,-0.528066,-5.22704e-05,2.80892e-05,-3.27573e-05,0.0378068,3454.85
8.26918e+07,-0.131375,0.776293,-0.61653,-5.57034e-05,2.40565e-05,-3.81645e-05,0.0656875,3454.85
8.08908e+07,-0.176752,0.753478,-0.633269,-5.6558e-05,2.18105e-05,-4.0568e-05,0.0883761,3454.85
6.60267e+07,-0.145579,0.739422,-0.657314,-6.68712e-05,2.29668e-05,-3.60996e-05,0.0727893,3454.85
7.65091e+07,-0.0406329,0.831577,-0.553921,-6.14849e-05,3.56055e-05,-2.00024e-05,0.0203164,3454.85
7.76506e+07,-0.0546686,0.81394,-0.578371,-5.86832e-05,2.97209e-05,-2.90607e-05,0.0273343,3454.85
6.80835e+07,-0.157393,0.765727,-0.62361,-6.52312e-05,2.34128e-05,-3.57763e-05,0.0786967,3454.85
7.32383e+07,-0.190105,0.78719,-0.586678,-6.04309e-05,2.59549e-05,-3.41884e-05,0.0950527,3454.85
