x,y,z,nearest_et_grid_distance_um,T_ET,T_TCAM,P,V,A,k,Cp,rho,Tliq,Tevap,case_id,T_warped_ET,r_3d,delta_T_warped,delta_T,rear_liquidus_sample
-52.67337813338654,39.670020045508885,-15.625,0.8384210641969366,3076.867324729123,2458.5875872417923,250.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1.5ms,2449.5507370063956,67.76677563078975,9.036850235396741,9.036850235396741,False
-215.0008738951545,190.98663080580417,-62.5,1.4905345753606218,563.0309548901434,423.042554588983,50.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.1ms,298.0,294.2915542828789,125.04255458898302,125.04255458898302,False
-144.27690221911672,68.20951100207292,-62.5,0.6087443625540472,921.9720932606876,557.0887516688252,50.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.1ms,582.0935751557827,171.3902328170613,-25.004823486957434,-25.004823486957434,False
-271.5800512359845,190.98663080580417,-218.74999999999997,1.3085477871899949,439.56469201944145,319.1098155960851,50.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.1ms,298.0,397.59675536388943,21.109815596085127,21.109815596085127,False
-600.0,3.5291516508369904e-14,-17.03250457081819,0.9674954291818381,1737.646121581094,1277.971451264568,350.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_0.5ms,298.0,600.2417064916058,979.971451264568,979.971451264568,False
7.779636884364245,51.15713325155468,-2.842170943040401e-14,0.8711970261470586,2381.0157700447253,1353.4026903520469,50.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.1ms,1342.355871124256,51.74528995541413,11.04681922779082,11.04681922779082,False
12.2764,9.36695e-16,-117.092,0.9491369553441981,1539.9738788881496,3331.520031929286,150.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.1ms,3622.6943428517257,117.73379489747198,-291.1743109224399,-291.1743109224399,False
-89.17433146941049,11.172944753130926,-5.208333333333334,1.4115541133412708,3403.273212300593,3185.640616572338,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,3070.7125524173075,90.0223462457179,114.92806415503037,114.92806415503037,False
-34.840774834994136,29.145423963559477,-18.75,1.4141083852441325,1443.9095192005875,1260.2041974286058,50.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.5ms,1349.5509686254748,49.141609956516355,-89.34677119686899,-89.34677119686899,False
-26.2221,0.0,-94.3312,0.39877543806004234,403.28371124782063,5792.901462015858,350.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1ms,2788.8330103807007,97.907986506975,3004.068451635157,3004.068451635157,False
