Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),temperature
5.11481e+07,-0.382752,0.200965,-0.901728,-7.48516e-05,4.83926e-06,-7.89651e-06,0.191376,3454.85
6.72925e+07,-0.278262,0.175655,-0.944307,-6.79523e-05,4.83926e-06,-1.04167e-05,0.139131,3454.85
6.24174e+07,-0.326994,0.165613,-0.930402,-6.98615e-05,4.83926e-06,-9.78062e-06,0.163497,3454.85
5.09611e+07,-0.393632,0.40267,-0.826384,-7.48516e-05,9.67851e-06,-6.15469e-06,0.196816,3454.85
7.19504e+07,-0.224067,0.0663672,-0.972311,-6.48714e-05,0,-1.15684e-05,0.112033,3454.85
7.21032e+07,-0.236909,0.139353,-0.961486,-6.48714e-05,4.83926e-06,-1.12173e-05,0.118454,3454.85
8.0822e+07,-0.193239,0.121382,-0.973614,-5.98813e-05,4.83926e-06,-1.23277e-05,0.0966196,3454.85
7.26227e+07,-0.255105,0.222411,-0.940986,-6.48714e-05,8.32412e-06,-1.04167e-05,0.127552,3454.85
7.21744e+07,-0.289143,0.309406,-0.905905,-6.48714e-05,9.67851e-06,-1.00704e-05,0.144572,3454.85
6.00027e+07,-0.36874,0.540897,-0.755951,-6.98615e-05,1.45178e-05,-5.51471e-06,0.18437,3454.85
6.95008e+07,-0.325356,0.519802,-0.789905,-6.48714e-05,1.45178e-05,-7.89258e-06,0.162678,3454.85
8.11719e+07,-0.260556,0.427431,-0.865687,-5.98813e-05,1.45178e-05,-9.54069e-06,0.130278,3454.85
9.01724e+07,-0.215535,0.405178,-0.888468,-5.64326e-05,1.45178e-05,-1.04167e-05,0.107768,3454.85
5.09095e+07,-0.477702,0.632469,-0.609741,-7.48516e-05,1.10837e-05,-5.20833e-06,0.238851,3454.85
5.28624e+07,-0.564741,0.701355,-0.434935,-7.48516e-05,1.41786e-05,0,0.282371,3454.85
5.92791e+07,-0.477505,0.705689,-0.523443,-7.04701e-05,1.45178e-05,-5.20833e-06,0.238752,3454.85
5.9973e+07,-0.397388,0.711627,-0.57937,-6.98615e-05,1.48495e-05,-5.20833e-06,0.198694,3454.85
5.38886e+07,-0.532472,0.741312,-0.408571,-7.44665e-05,1.45178e-05,0,0.266236,3454.85
6.85489e+07,-0.425086,0.704764,-0.567988,-6.48714e-05,1.78027e-05,-5.20833e-06,0.212543,3454.85
7.46782e+07,-0.390004,0.773918,-0.498947,-6.22515e-05,1.9357e-05,-5.20833e-06,0.195002,3454.85
6.96029e+07,-0.454118,0.81376,-0.362728,-6.48714e-05,1.9357e-05,-2.15181e-06,0.227059,3454.85
7.84289e+07,-0.350577,0.778144,-0.52114,-5.98813e-05,2.04551e-05,-5.20833e-06,0.175288,3454.85
7.0284e+07,-0.401616,0.854413,-0.329672,-6.48714e-05,2.01579e-05,0,0.200808,3454.85
8.97287e+07,-0.133691,0.0493683,-0.989793,-5.48912e-05,0,-1.34229e-05,0.0668455,3454.85
8.99757e+07,-0.146435,0.105125,-0.983619,-5.48912e-05,4.83926e-06,-1.31718e-05,0.0732175,3454.85
9.99231e+07,-0.104215,0.0933681,-0.990162,-4.99011e-05,4.83926e-06,-1.37947e-05,0.0521077,3454.85
9.0969e+07,-0.166728,0.232952,-0.958089,-5.48912e-05,9.67851e-06,-1.23664e-05,0.0833641,3454.85
1.10779e+08,-0.0535464,0.038397,-0.997827,-4.4911e-05,0,-1.43982e-05,0.0267732,3454.85
1.10924e+08,-0.0641144,0.0831103,-0.994476,-4.4911e-05,4.83926e-06,-1.42056e-05,0.0320572,3454.85
1.22607e+08,-0.0290553,0.0750991,-0.996753,-3.99209e-05,4.83926e-06,-1.44263e-05,0.0145277,3454.85
1.11607e+08,-0.0773297,0.182824,-0.9801,-4.4911e-05,9.67851e-06,-1.35761e-05,0.0386649,3454.85
9.29552e+07,-0.19529,0.360829,-0.911956,-5.48912e-05,1.45178e-05,-1.07744e-05,0.0976451,3454.85
1.02779e+08,-0.151073,0.355377,-0.922434,-4.99011e-05,1.45178e-05,-1.1734e-05,0.0755366,3454.85
9.30493e+07,-0.189734,0.433961,-0.880727,-5.48912e-05,1.52331e-05,-1.04167e-05,0.0948668,3454.85
9.012e+07,-0.247555,0.56292,-0.788567,-5.48912e-05,1.9357e-05,-8.27463e-06,0.123777,3454.85
1.13411e+08,-0.105926,0.332226,-0.937233,-4.4911e-05,1.45178e-05,-1.23842e-05,0.0529631,3454.85
1.24846e+08,-0.0565142,0.289393,-0.955541,-3.99209e-05,1.45178e-05,-1.27834e-05,0.0282571,3454.85
1.17442e+08,-0.118659,0.384272,-0.915563,-4.4911e-05,1.90516e-05,-1.04167e-05,0.0593295,3454.85
1.17348e+08,-0.130385,0.430623,-0.893064,-4.4911e-05,1.9357e-05,-1.02963e-05,0.0651925,3454.85
8.82183e+07,-0.340558,0.76176,-0.551127,-5.48912e-05,2.27091e-05,-5.20833e-06,0.170279,3454.85
8.65517e+07,-0.400059,0.84901,-0.34516,-5.67063e-05,2.41963e-05,0,0.200029,3454.85
1.01468e+08,-0.247045,0.664478,-0.705293,-4.99011e-05,2.41963e-05,-5.77833e-06,0.123523,3454.85
1.13964e+08,-0.194432,0.626248,-0.75499,-4.4911e-05,2.41963e-05,-7.44464e-06,0.097216,3454.85
1.28311e+08,-0.124235,0.557898,-0.820558,-3.99209e-05,2.41963e-05,-8.45619e-06,0.0621175,3454.85
9.82476e+07,-0.304537,0.816179,-0.491028,-5.1292e-05,2.41963e-05,-5.20833e-06,0.152269,3454.85
8.90425e+07,-0.374333,0.851999,-0.366023,-5.48912e-05,2.41963e-05,-2.10384e-06,0.187166,3454.85
1.01089e+08,-0.283923,0.816218,-0.503167,-4.99011e-05,2.46966e-05,-5.20833e-06,0.141961,3454.85
8.93881e+07,-0.335687,0.873531,-0.352502,-5.48912e-05,2.49989e-05,0,0.167843,3454.85
1.11588e+08,-0.223749,0.779799,-0.584679,-4.4911e-05,2.63995e-05,-5.20833e-06,0.111874,3454.85
1.2603e+08,-0.1913,0.762772,-0.617724,-3.99209e-05,2.77553e-05,-5.20833e-06,0.0956498,3454.85
1.10325e+08,-0.305854,0.856277,-0.416226,-4.4911e-05,2.86575e-05,0,0.152927,3454.85
1.28406e+08,-0.0101391,0.0332763,-0.999395,-3.49308e-05,0,-1.46503e-05,0.00506957,3454.85
1.28545e+08,-0.0117541,0.0588646,-0.998197,-3.49308e-05,4.83926e-06,-1.44891e-05,0.00587704,3454.85
1.28951e+08,-0.0179184,0.142164,-0.989681,-3.49308e-05,9.67851e-06,-1.39662e-05,0.00895921,3454.85
1.30516e+08,-0.0299199,0.252751,-0.967069,-3.49308e-05,1.45178e-05,-1.29634e-05,0.0149599,3454.85
1.35344e+08,-0.0538325,0.414614,-0.908404,-3.49308e-05,1.9357e-05,-1.12332e-05,0.0269163,3454.85
1.36916e+08,-0.0570536,0.434676,-0.898778,-3.49308e-05,2.08857e-05,-1.04167e-05,0.0285268,3454.85
1.35717e+08,-0.087414,0.542162,-0.835715,-3.49308e-05,2.41963e-05,-8.97627e-06,0.043707,3454.85
1.34599e+08,-0.137037,0.701309,-0.699561,-3.49308e-05,2.87304e-05,-5.20833e-06,0.0685184,3454.85
1.3438e+08,-0.170636,0.838415,-0.517632,-3.49308e-05,2.90355e-05,-4.83901e-06,0.0853179,3454.85
1.25122e+08,-0.208012,0.850944,-0.482312,-3.49308e-05,3.17783e-05,0,0.104006,3454.85
1.65051e+08,-0.0590315,0.677827,-0.732848,-2.99407e-05,2.90355e-05,-5.50696e-06,0.0295158,3454.85
1.49772e+08,-0.0937908,0.852519,-0.514213,-2.99407e-05,3.2452e-05,0,0.0468954,3454.85
1.60855e+08,-0.019556,0.491209,-0.870822,-2.99407e-05,2.41963e-05,-9.18855e-06,0.00977799,3454.85
1.83692e+08,-0.00454643,0.659107,-0.752035,-2.49505e-05,2.90355e-05,-5.7217e-06,0.00227321,3454.85
1.64644e+08,-0.0678583,0.80321,-0.591818,-2.99407e-05,2.93105e-05,-5.20833e-06,0.0339292,3454.85
1.62407e+08,-0.0862222,0.796738,-0.598142,-3.22938e-05,2.90355e-05,-5.20833e-06,0.0431111,3454.85
1.82896e+08,-0.00130516,0.776327,-0.630329,-2.49505e-05,2.95334e-05,-5.20833e-06,0.000652579,3454.85
1.63672e+08,-0.0465123,0.845606,-0.531778,-2.49505e-05,3.28767e-05,0,0.0232562,3454.85
1.52518e+08,-0.0204949,0.423152,-0.905827,-3.49308e-05,2.08857e-05,-1.04167e-05,0.0102475,3454.85
1.53554e+08,-0.0529624,0.551272,-0.832643,-3.49308e-05,2.41963e-05,-8.97627e-06,0.0264812,3454.85
1.58104e+08,-0.0865557,0.715857,-0.692862,-3.49308e-05,2.87304e-05,-5.20833e-06,0.0432778,3454.85
1.58171e+08,-0.0791828,0.821035,-0.56536,-3.49308e-05,2.90355e-05,-4.83901e-06,0.0395914,3454.85
1.46928e+08,-0.0947112,0.859226,-0.502752,-3.49308e-05,3.17783e-05,0,0.0473556,3454.85
4.09654e+07,-0.48836,0.199716,-0.843991,-8.10156e-05,2.41963e-06,-5.42279e-06,0.24418,3454.85
4.20214e+07,-0.403888,0.166448,-0.897455,-7.98418e-05,2.41963e-06,-5.92752e-06,0.201944,3454.85
4.09407e+07,-0.48668,0.139711,-0.855875,-8.10156e-05,0,-5.71306e-06,0.24334,3454.85
4.05391e+07,-0.562757,0.247611,-0.784886,-8.14869e-05,2.41963e-06,-5.20833e-06,0.281378,3454.85
4.18742e+07,-0.479964,0.274347,-0.826466,-8.03131e-05,4.83926e-06,-5.42279e-06,0.239982,3454.85
4.22519e+07,-0.474866,0.354697,-0.785806,-7.98418e-05,5.35644e-06,-5.42279e-06,0.237433,3454.85
4.18687e+07,-0.549263,0.402591,-0.726702,-8.03131e-05,5.35644e-06,-5.20833e-06,0.274631,3454.85
3.42711e+07,-0.724843,0.318939,-0.604908,-8.58951e-05,2.41963e-06,-3.55643e-07,0.362421,3454.85
3.49767e+07,-0.707782,0.314747,-0.626258,-8.48319e-05,2.41963e-06,-1.56847e-06,0.353891,3454.85
3.41136e+07,-0.735576,0.236442,-0.634238,-8.58951e-05,0,-1.21283e-06,0.367788,3454.85
3.41e+07,-0.735542,0.337947,-0.57773,-8.61637e-05,2.41963e-06,0,0.367771,3454.85
3.53345e+07,-0.707747,0.416251,-0.56975,-8.51004e-05,4.83926e-06,-3.55643e-07,0.353874,3454.85
3.70067e+07,-0.6341,0.285111,-0.699669,-8.35106e-05,2.41963e-06,-2.95981e-06,0.31705,3454.85
3.81707e+07,-0.625705,0.359742,-0.682145,-8.28082e-05,4.83926e-06,-2.95981e-06,0.312852,3454.85
3.7414e+07,-0.644834,0.202615,-0.728999,-8.35106e-05,0,-3.81699e-06,0.322417,3454.85
3.55532e+07,-0.661044,0.495538,-0.551785,-8.48319e-05,5.12453e-06,-3.55643e-07,0.330522,3454.85
3.53955e+07,-0.671743,0.514546,-0.524608,-8.51004e-05,5.12453e-06,0,0.335872,3454.85
4.33254e+07,-0.589819,0.66541,-0.456842,-8.03773e-05,9.67851e-06,-7.13684e-07,0.29491,3454.85
3.94793e+07,-0.60998,0.621166,-0.490767,-8.23368e-05,7.54416e-06,-7.13684e-07,0.30499,3454.85
3.91223e+07,-0.604879,0.638078,-0.472718,-8.28724e-05,7.54416e-06,0,0.30244,3454.85
4.2219e+07,-0.569542,0.565719,-0.580466,-7.98418e-05,7.77607e-06,-3.31785e-06,0.284771,3454.85
3.85265e+07,-0.584602,0.538387,-0.596343,-8.23368e-05,5.64171e-06,-2.60417e-06,0.292301,3454.85
3.86525e+07,-0.620606,0.440092,-0.641485,-8.23368e-05,5.35644e-06,-2.95981e-06,0.310303,3454.85
4.37669e+07,-0.5582,0.699533,-0.440365,-7.98418e-05,1.0041e-05,-7.13684e-07,0.2791,3454.85
4.35498e+07,-0.5531,0.716445,-0.422317,-8.03773e-05,1.0041e-05,0,0.27655,3454.85
1.52859e+08,-0.0367287,0.487212,-0.869235,-3.49308e-05,2.2541e-05,-9.69647e-06,0.0183643,3454.85
1.57184e+08,-0.0362592,0.521241,-0.851732,-3.24357e-05,2.41963e-05,-9.08241e-06,0.0181296,3454.85
1.56588e+08,-0.0200254,0.457181,-0.888324,-3.24357e-05,2.2541e-05,-9.80261e-06,0.0100127,3454.85
1.6155e+08,-0.0727936,0.696842,-0.712855,-3.24357e-05,2.8883e-05,-5.35765e-06,0.0363968,3454.85
1.60251e+08,-0.086389,0.756297,-0.645502,-3.36123e-05,2.8883e-05,-5.20833e-06,0.0431945,3454.85
1.63718e+08,-0.0726269,0.737282,-0.665495,-3.11172e-05,2.90355e-05,-5.35765e-06,0.0363134,3454.85
1.54902e+08,-0.0697591,0.633564,-0.762752,-3.49308e-05,2.64633e-05,-7.0923e-06,0.0348795,3454.85
1.58572e+08,-0.055997,0.614549,-0.782746,-3.24357e-05,2.66159e-05,-7.24161e-06,0.0279985,3454.85
1.61992e+08,-0.0392938,0.584518,-0.801835,-2.99407e-05,2.66159e-05,-7.34775e-06,0.0196469,3454.85
1.58131e+08,-0.0828692,0.768446,-0.629111,-3.49308e-05,2.8883e-05,-5.02367e-06,0.0414346,3454.85
1.60272e+08,-0.0827025,0.808887,-0.581751,-3.36123e-05,2.90355e-05,-5.02367e-06,0.0413512,3454.85
1.74258e+08,-0.031789,0.668467,-0.742442,-2.74456e-05,2.90355e-05,-5.61433e-06,0.0158945,3454.85
1.7172e+08,-0.0120512,0.575158,-0.811429,-2.74456e-05,2.66159e-05,-7.45512e-06,0.0060256,3454.85
1.64843e+08,-0.0634449,0.740519,-0.662333,-2.99407e-05,2.9173e-05,-5.35765e-06,0.0317225,3454.85
1.63522e+08,-0.0770403,0.799974,-0.59498,-3.11172e-05,2.9173e-05,-5.20833e-06,0.0385201,3454.85
1.53647e+08,-0.0904667,0.827982,-0.550447,-3.36123e-05,3.04069e-05,-2.60417e-06,0.0452333,3454.85
1.51754e+08,-0.086947,0.840131,-0.534056,-3.49308e-05,3.04069e-05,-2.4195e-06,0.0434735,3454.85
1.54702e+08,-0.0812848,0.831218,-0.547285,-3.24357e-05,3.05444e-05,-2.60417e-06,0.0406424,3454.85
1.56223e+08,-0.0808246,0.827865,-0.553015,-2.99407e-05,3.08813e-05,-2.60417e-06,0.0404123,3454.85
1.48328e+08,-0.094251,0.855873,-0.508482,-3.24357e-05,3.21151e-05,0,0.0471255,3454.85
1.74011e+08,-0.0362024,0.731159,-0.671927,-2.74456e-05,2.9173e-05,-5.46501e-06,0.0181012,3454.85
1.73677e+08,-0.0345818,0.789769,-0.611074,-2.74456e-05,2.9422e-05,-5.20833e-06,0.0172909,3454.85
1.83282e+08,-0.00292579,0.717717,-0.691182,-2.49505e-05,2.92845e-05,-5.46501e-06,0.0014629,3454.85
1.72292e+08,-0.0239087,0.810966,-0.581053,-2.49505e-05,3.12051e-05,-2.60417e-06,0.0119544,3454.85
1.63541e+08,-0.0571853,0.824408,-0.561798,-2.74456e-05,3.10936e-05,-2.60417e-06,0.0285927,3454.85
1.56593e+08,-0.0701515,0.849062,-0.522995,-2.74456e-05,3.26644e-05,0,0.0350758,3454.85
1.33671e+08,-0.0678601,0.444251,-0.893195,-3.74258e-05,2.05582e-05,-1.04167e-05,0.0339301,3454.85
1.32891e+08,-0.0830403,0.497994,-0.861663,-3.74258e-05,2.22135e-05,-9.69647e-06,0.0415201,3454.85
1.36099e+08,-0.0722338,0.488419,-0.867246,-3.49308e-05,2.2541e-05,-9.69647e-06,0.0361169,3454.85
1.28986e+08,-0.101451,0.505862,-0.854085,-3.99209e-05,2.22135e-05,-9.43643e-06,0.0507254,3454.85
1.31965e+08,-0.105824,0.55003,-0.828136,-3.74258e-05,2.41963e-05,-8.71623e-06,0.0529122,3454.85
1.29595e+08,-0.139357,0.652467,-0.726719,-3.74258e-05,2.59758e-05,-7.0923e-06,0.0696784,3454.85
1.26345e+08,-0.157767,0.660335,-0.719141,-3.99209e-05,2.59758e-05,-6.83226e-06,0.0788836,3454.85
1.30296e+08,-0.164168,0.732041,-0.658643,-3.74258e-05,2.82428e-05,-5.20833e-06,0.0820841,3454.85
1.34036e+08,-0.112225,0.621736,-0.767638,-3.49308e-05,2.64633e-05,-7.0923e-06,0.0561127,3454.85
1.30193e+08,-0.180968,0.800594,-0.567678,-3.74258e-05,2.83954e-05,-5.02367e-06,0.0904839,3454.85
1.34482e+08,-0.153836,0.769862,-0.608597,-3.49308e-05,2.8883e-05,-5.02367e-06,0.0769182,3454.85
1.25388e+08,-0.230947,0.804639,-0.538103,-3.99209e-05,2.83954e-05,-4.17582e-06,0.115473,3454.85
1.29545e+08,-0.220615,0.842461,-0.488057,-3.74258e-05,2.90355e-05,-3.99116e-06,0.110308,3454.85
1.27046e+08,-0.198375,0.852826,-0.480612,-3.74258e-05,2.9797e-05,-2.4195e-06,0.0991874,3454.85
1.23134e+08,-0.248354,0.856872,-0.451036,-3.99209e-05,2.9797e-05,-1.57165e-06,0.124177,3454.85
1.23402e+08,-0.217063,0.859091,-0.462951,-3.74258e-05,3.11684e-05,0,0.108531,3454.85
1.28909e+08,-0.189324,0.84468,-0.499972,-3.49308e-05,3.04069e-05,-2.4195e-06,0.094662,3454.85
6.84176e+07,-0.260568,0.109413,-0.958471,-6.70947e-05,2.41963e-06,-1.0817e-05,0.130284,3454.85
7.19782e+07,-0.230488,0.10286,-0.966899,-6.48714e-05,2.41963e-06,-1.13929e-05,0.115244,3454.85
6.83657e+07,-0.254148,0.0729208,-0.963884,-6.70947e-05,0,-1.09925e-05,0.127074,3454.85
6.60085e+07,-0.281245,0.127565,-0.949882,-6.86351e-05,2.41963e-06,-1.04167e-05,0.140623,3454.85
6.9686e+07,-0.257585,0.157504,-0.952896,-6.64119e-05,4.83926e-06,-1.0817e-05,0.128793,3454.85
8.07011e+07,-0.185141,0.0887471,-0.978108,-5.98813e-05,2.41963e-06,-1.24723e-05,0.0925706,3454.85
7.62809e+07,-0.200555,0.0612395,-0.977457,-6.23764e-05,0,-1.20926e-05,0.100278,3454.85
7.63427e+07,-0.208653,0.0938748,-0.972963,-6.23764e-05,2.41963e-06,-1.19481e-05,0.104326,3454.85
7.64342e+07,-0.215074,0.130367,-0.96755,-6.23764e-05,4.83926e-06,-1.17725e-05,0.107537,3454.85
7.22472e+07,-0.246007,0.180882,-0.951236,-6.48714e-05,6.58169e-06,-1.0817e-05,0.123003,3454.85
6.98761e+07,-0.266683,0.199033,-0.942647,-6.64119e-05,6.58169e-06,-1.04167e-05,0.133342,3454.85
7.7165e+07,-0.236018,0.23872,-0.941636,-6.23764e-05,9.00132e-06,-1.08975e-05,0.118009,3454.85
7.39059e+07,-0.253212,0.26203,-0.930343,-6.42984e-05,9.00132e-06,-1.04167e-05,0.126606,3454.85
7.84544e+07,-0.234125,0.278339,-0.930992,-6.18033e-05,9.67851e-06,-1.08975e-05,0.117062,3454.85
7.67974e+07,-0.22692,0.197191,-0.951885,-6.23764e-05,7.25888e-06,-1.12978e-05,0.11346,3454.85
8.11021e+07,-0.205085,0.188206,-0.95795,-5.98813e-05,7.25888e-06,-1.1853e-05,0.102543,3454.85
8.19658e+07,-0.221332,0.298737,-0.927152,-5.98813e-05,1.09746e-05,-1.08975e-05,0.110666,3454.85
7.87383e+07,-0.238525,0.322046,-0.915859,-6.18033e-05,1.09746e-05,-1.04167e-05,0.119263,3454.85
5.13787e+07,-0.373605,0.149187,-0.91392,-7.48516e-05,2.41963e-06,-8.16567e-06,0.186803,3454.85
4.68222e+07,-0.383333,0.101926,-0.917725,-7.73467e-05,0,-7.32631e-06,0.191667,3454.85
4.65058e+07,-0.39248,0.153704,-0.905534,-7.73467e-05,2.41963e-06,-7.05715e-06,0.19624,3454.85
4.65536e+07,-0.39416,0.213709,-0.893649,-7.73467e-05,4.83926e-06,-6.76688e-06,0.19708,3454.85
6.28356e+07,-0.327972,0.126663,-0.935333,-6.98615e-05,2.41963e-06,-1.00063e-05,0.163986,3454.85
5.75129e+07,-0.346704,0.0925607,-0.933188,-7.23566e-05,0,-9.33344e-06,0.173352,3454.85
5.70294e+07,-0.345726,0.131511,-0.928256,-7.23566e-05,2.41963e-06,-9.10773e-06,0.172863,3454.85
5.66702e+07,-0.354873,0.183289,-0.916065,-7.23566e-05,4.83926e-06,-8.83857e-06,0.177437,3454.85
4.65275e+07,-0.468898,0.442805,-0.756213,-7.73467e-05,7.77607e-06,-5.68151e-06,0.234449,3454.85
4.52984e+07,-0.52833,0.541521,-0.650115,-7.8326e-05,7.77607e-06,-5.20833e-06,0.264165,3454.85
4.97597e+07,-0.453063,0.501386,-0.720286,-7.58309e-05,9.67851e-06,-5.68151e-06,0.226532,3454.85
4.63927e+07,-0.399599,0.314561,-0.855977,-7.73467e-05,7.25888e-06,-5.89597e-06,0.1998,3454.85
5.04678e+07,-0.388192,0.301817,-0.864056,-7.48516e-05,7.25888e-06,-7.0256e-06,0.194096,3454.85
6.11778e+07,-0.336985,0.265287,-0.897176,-6.98615e-05,7.25888e-06,-9.07807e-06,0.168492,3454.85
5.57421e+07,-0.364864,0.282963,-0.88284,-7.23566e-05,7.25888e-06,-8.13601e-06,0.182432,3454.85
5.55803e+07,-0.370304,0.383815,-0.845168,-7.23566e-05,9.67851e-06,-7.2651e-06,0.185152,3454.85
4.58547e+07,-0.553708,0.6243,-0.544539,-7.8326e-05,9.67851e-06,-3.31785e-06,0.276854,3454.85
6.35449e+07,-0.305611,0.122544,-0.942929,-6.95897e-05,2.41963e-06,-1.00986e-05,0.152806,3454.85
6.48423e+07,-0.302628,0.170634,-0.937354,-6.89069e-05,4.83926e-06,-1.00986e-05,0.151314,3454.85
6.41052e+07,-0.306589,0.0835934,-0.947861,-6.95897e-05,0,-1.03244e-05,0.153295,3454.85
6.95536e+07,-0.283703,0.242531,-0.925106,-6.64119e-05,7.25888e-06,-1.02435e-05,0.141851,3454.85
7.23758e+07,-0.272124,0.265908,-0.923446,-6.48714e-05,9.00132e-06,-1.02435e-05,0.136062,3454.85
6.71481e+07,-0.308069,0.23751,-0.918153,-6.73665e-05,7.25888e-06,-9.92552e-06,0.154034,3454.85
6.62969e+07,-0.31806,0.337183,-0.884928,-6.73665e-05,9.67851e-06,-9.22296e-06,0.15903,3454.85
7.36862e+07,-0.270231,0.305527,-0.912802,-6.42984e-05,9.67851e-06,-1.02435e-05,0.135116,3454.85
5.08373e+07,-0.435667,0.517569,-0.718063,-7.48516e-05,1.03811e-05,-5.68151e-06,0.217833,3454.85
4.97682e+07,-0.495098,0.616285,-0.611964,-7.58309e-05,1.03811e-05,-5.20833e-06,0.247549,3454.85
5.54157e+07,-0.423221,0.586683,-0.682846,-7.23566e-05,1.28007e-05,-5.36152e-06,0.211611,3454.85
5.50381e+07,-0.477603,0.669079,-0.566592,-7.26609e-05,1.28007e-05,-5.20833e-06,0.238802,3454.85
5.96348e+07,-0.423123,0.623293,-0.639697,-7.01658e-05,1.45178e-05,-5.36152e-06,0.211561,3454.85
5.52616e+07,-0.381186,0.471783,-0.791167,-7.23566e-05,1.20981e-05,-5.8347e-06,0.190593,3454.85
