Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),temperature
1.11871e+08,-0.456731,0.124712,-0.88082,-1.46522e-05,3.41048e-06,0,0.228366,3454.85
1.11147e+08,-0.399549,0.187862,-0.897256,-1.34376e-05,6.32274e-06,0,0.199775,3454.85
1.16045e+08,-0.337343,0.337431,-0.878829,-1.03367e-05,1.02314e-05,0,0.168671,3454.85
1.21483e+08,-0.144625,0.417474,-0.897106,-6.36516e-06,1.26485e-05,0,0.0723124,3454.85
1.14902e+08,-0.461088,0.0612981,-0.885235,-1.51002e-05,0,0,0.230544,3454.85
1.14291e+08,-0.429457,0.0869946,-0.897874,-1.42689e-05,1.70524e-06,-3.14921e-07,0.214728,3454.85
1.15708e+08,-0.398756,0.0885257,-0.912452,-1.34376e-05,1.70524e-06,-7.49867e-07,0.199378,3454.85
1.1607e+08,-0.430387,0.0628291,-0.899812,-1.42689e-05,0,-4.34946e-07,0.215194,3454.85
1.13241e+08,-0.45891,0.0930052,-0.883027,-1.48762e-05,1.70524e-06,0,0.229455,3454.85
1.1304e+08,-0.427278,0.118702,-0.895667,-1.40449e-05,3.41048e-06,-3.14921e-07,0.213639,3454.85
1.18394e+08,-0.322197,0.109131,-0.936936,-1.16695e-05,3.41048e-06,-1.28755e-06,0.161099,3454.85
1.2345e+08,-0.268821,0.0811208,-0.95919,-9.90136e-06,1.70524e-06,-2.03721e-06,0.13441,3454.85
1.18964e+08,-0.344449,0.0846806,-0.932768,-1.16695e-05,1.70524e-06,-1.3795e-06,0.172224,3454.85
1.20244e+08,-0.345379,0.0605151,-0.934705,-1.16695e-05,0,-1.49953e-06,0.17269,3454.85
1.12575e+08,-0.398687,0.150276,-0.903885,-1.34376e-05,4.86661e-06,-3.14921e-07,0.199344,3454.85
1.11278e+08,-0.42814,0.156287,-0.889038,-1.40449e-05,4.86661e-06,0,0.21407,3454.85
1.15912e+08,-0.351367,0.208799,-0.91104,-1.16695e-05,6.57185e-06,-6.73901e-07,0.175683,3454.85
1.11264e+08,-0.379379,0.222751,-0.897123,-1.33182e-05,6.57185e-06,0,0.18969,3454.85
1.16108e+08,-0.331197,0.243688,-0.910907,-1.15501e-05,6.82095e-06,-6.73901e-07,0.165598,3454.85
1.17079e+08,-0.350505,0.171214,-0.917669,-1.16695e-05,5.11571e-06,-9.88822e-07,0.175252,3454.85
1.21989e+08,-0.274877,0.167654,-0.944091,-9.90136e-06,5.11571e-06,-1.64653e-06,0.137438,3454.85
1.26882e+08,-0.181953,0.101218,-0.975857,-8.13326e-06,3.41048e-06,-2.29298e-06,0.0909764,3454.85
1.30811e+08,-0.134251,0.0732647,-0.987808,-6.36516e-06,1.70524e-06,-2.72343e-06,0.0671257,3454.85
1.26661e+08,-0.198868,0.0776183,-0.975309,-8.13326e-06,1.70524e-06,-2.37571e-06,0.099434,3454.85
1.26889e+08,-0.221119,0.0531676,-0.971141,-8.13326e-06,0,-2.46766e-06,0.11056,3454.85
1.34118e+08,-0.0664913,0.0948698,-0.991956,-4.59706e-06,3.41048e-06,-2.78256e-06,0.0332457,3454.85
1.36889e+08,-0.0310132,0.06799,-0.996774,-2.82896e-06,1.70524e-06,-2.99354e-06,0.0155066,3454.85
1.33566e+08,-0.0818581,0.0699845,-0.993175,-4.59706e-06,1.70524e-06,-2.85168e-06,0.0409291,3454.85
1.33162e+08,-0.0987734,0.0463849,-0.992627,-4.59706e-06,0,-2.93441e-06,0.0493867,3454.85
1.30844e+08,-0.132249,0.155418,-0.977024,-6.36516e-06,5.11571e-06,-2.37877e-06,0.0661245,3454.85
1.26466e+08,-0.196866,0.159771,-0.964525,-8.13326e-06,5.11571e-06,-2.03104e-06,0.0984328,3454.85
1.25776e+08,-0.225173,0.221854,-0.945258,-8.13326e-06,6.82095e-06,-1.73231e-06,0.112586,3454.85
1.37316e+08,-0.024569,0.148374,-0.986989,-2.82896e-06,5.11571e-06,-2.67717e-06,0.0122845,3454.85
1.33931e+08,-0.0754138,0.150369,-0.983391,-4.59706e-06,5.11571e-06,-2.53532e-06,0.0377069,3454.85
1.33892e+08,-0.0903267,0.208922,-0.972058,-4.59706e-06,6.82095e-06,-2.27338e-06,0.0451634,3454.85
1.14034e+08,-0.332233,0.298525,-0.89336,-1.15501e-05,8.52619e-06,-8.35601e-08,0.166116,3454.85
1.19002e+08,-0.30422,0.284573,-0.907277,-9.90136e-06,8.52619e-06,-7.57461e-07,0.15211,3454.85
1.13531e+08,-0.348276,0.297535,-0.887909,-1.17678e-05,8.52619e-06,0,0.174138,3454.85
1.16575e+08,-0.321299,0.338421,-0.884279,-1.0119e-05,1.02314e-05,-8.35601e-08,0.16065,3454.85
1.16837e+08,-0.287442,0.368784,-0.883263,-9.90136e-06,1.04179e-05,-8.35601e-08,0.143721,3454.85
1.16304e+08,-0.303485,0.367794,-0.877813,-1.0119e-05,1.04179e-05,0,0.151743,3454.85
1.28416e+08,-0.168198,0.282329,-0.941433,-6.36516e-06,8.52619e-06,-1.62153e-06,0.0840988,3454.85
1.23502e+08,-0.246209,0.290212,-0.921,-8.13326e-06,8.52619e-06,-1.23702e-06,0.123104,3454.85
1.21563e+08,-0.247245,0.345049,-0.903452,-8.13326e-06,1.02314e-05,-6.46682e-07,0.123622,3454.85
1.35156e+08,-0.0461838,0.274341,-0.957625,-2.82896e-06,8.52619e-06,-1.96878e-06,0.0230919,3454.85
1.31742e+08,-0.103019,0.27939,-0.951258,-4.59706e-06,8.52619e-06,-1.81222e-06,0.0515095,3454.85
1.29623e+08,-0.124055,0.347748,-0.927,-4.59706e-06,1.02314e-05,-1.31693e-06,0.0620273,3454.85
1.21284e+08,-0.229431,0.374422,-0.896985,-8.13326e-06,1.04179e-05,-5.63122e-07,0.114715,3454.85
1.18867e+08,-0.207126,0.407815,-0.886951,-8.13326e-06,1.16264e-05,0,0.103563,3454.85
1.23835e+08,-0.166929,0.384081,-0.90714,-6.36516e-06,1.144e-05,-5.63122e-07,0.0834645,3454.85
1.27121e+08,-0.10175,0.381141,-0.916966,-4.59706e-06,1.144e-05,-7.53811e-07,0.0508752,3454.85
1.23708e+08,-0.0839143,0.418835,-0.902122,-4.59706e-06,1.30639e-05,0,0.0419572,3454.85
1.29574e+08,-0.0410399,0.382502,-0.921981,-2.82896e-06,1.18554e-05,-7.53811e-07,0.02052,3454.85
1.14203e+08,-0.413641,0.0998429,-0.904194,-1.38532e-05,2.55786e-06,-4.72382e-07,0.206821,3454.85
1.14959e+08,-0.398291,0.100608,-0.911483,-1.34376e-05,2.55786e-06,-6.89855e-07,0.199145,3454.85
1.14986e+08,-0.414106,0.0877602,-0.905163,-1.38532e-05,1.70524e-06,-5.32394e-07,0.207053,3454.85
1.15818e+08,-0.414572,0.0756774,-0.906132,-1.38532e-05,8.52619e-07,-5.92407e-07,0.207286,3454.85
1.16506e+08,-0.399221,0.0764429,-0.913421,-1.34376e-05,8.52619e-07,-8.0988e-07,0.199611,3454.85
1.16697e+08,-0.415037,0.0635946,-0.907101,-1.38532e-05,0,-6.52419e-07,0.207519,3454.85
1.15157e+08,-0.429922,0.0749119,-0.898843,-1.42689e-05,8.52619e-07,-3.74934e-07,0.214961,3454.85
1.15472e+08,-0.445738,0.0620636,-0.892523,-1.46845e-05,0,-2.17473e-07,0.222869,3454.85
1.14524e+08,-0.445273,0.0741464,-0.891554,-1.46845e-05,8.52619e-07,-1.57461e-07,0.222636,3454.85
1.12519e+08,-0.457821,0.108859,-0.881923,-1.47642e-05,2.55786e-06,0,0.22891,3454.85
1.12449e+08,-0.442005,0.121707,-0.888243,-1.43486e-05,3.41048e-06,-1.57461e-07,0.221002,3454.85
1.13067e+08,-0.443094,0.105853,-0.889347,-1.44605e-05,2.55786e-06,-1.57461e-07,0.221547,3454.85
1.13628e+08,-0.428368,0.102848,-0.89677,-1.41569e-05,2.55786e-06,-3.14921e-07,0.214184,3454.85
1.13643e+08,-0.412552,0.115696,-0.90309,-1.37412e-05,3.41048e-06,-4.72382e-07,0.206276,3454.85
1.13759e+08,-0.444183,0.0899999,-0.890451,-1.45725e-05,1.70524e-06,-1.57461e-07,0.222092,3454.85
1.14036e+08,-0.459999,0.0771516,-0.884131,-1.49882e-05,8.52619e-07,0,0.23,3454.85
1.20678e+08,-0.284383,0.107351,-0.950147,-1.07854e-05,3.41048e-06,-1.6164e-06,0.142192,3454.85
1.23259e+08,-0.257695,0.0933461,-0.961274,-9.90136e-06,2.55786e-06,-1.99123e-06,0.128847,3454.85
1.20894e+08,-0.295509,0.0951261,-0.948063,-1.07854e-05,2.55786e-06,-1.66238e-06,0.147754,3454.85
1.21138e+08,-0.306635,0.0829007,-0.945979,-1.07854e-05,1.70524e-06,-1.70835e-06,0.153317,3454.85
1.23671e+08,-0.279946,0.0688954,-0.957105,-9.90136e-06,8.52619e-07,-2.08318e-06,0.139973,3454.85
1.21413e+08,-0.31776,0.0706754,-0.943895,-1.07854e-05,8.52619e-07,-1.75433e-06,0.15888,3454.85
1.18664e+08,-0.333323,0.096906,-0.934852,-1.16695e-05,2.55786e-06,-1.33353e-06,0.166661,3454.85
1.16578e+08,-0.371137,0.0986859,-0.921641,-1.25535e-05,2.55786e-06,-1.00467e-06,0.185569,3454.85
1.16252e+08,-0.360011,0.110911,-0.923725,-1.25535e-05,3.41048e-06,-9.58697e-07,0.180006,3454.85
1.21988e+08,-0.318226,0.0585926,-0.944863,-1.07854e-05,0,-1.81434e-06,0.159113,3454.85
1.19579e+08,-0.344914,0.0725979,-0.933737,-1.16695e-05,8.52619e-07,-1.43951e-06,0.172457,3454.85
1.17941e+08,-0.372068,0.0745204,-0.923579,-1.25535e-05,8.52619e-07,-1.1247e-06,0.186034,3454.85
1.18696e+08,-0.372533,0.0624376,-0.924548,-1.25535e-05,0,-1.18471e-06,0.186267,3454.85
1.17235e+08,-0.371602,0.0866032,-0.92261,-1.25535e-05,1.70524e-06,-1.06468e-06,0.185801,3454.85
1.13386e+08,-0.398256,0.131484,-0.907199,-1.34376e-05,4.13854e-06,-4.72382e-07,0.199128,3454.85
1.12751e+08,-0.412983,0.134489,-0.899776,-1.37412e-05,4.13854e-06,-3.14921e-07,0.206491,3454.85
1.12127e+08,-0.427709,0.137494,-0.892352,-1.40449e-05,4.13854e-06,-1.57461e-07,0.213855,3454.85
1.11517e+08,-0.442436,0.1405,-0.884929,-1.43486e-05,4.13854e-06,0,0.221218,3454.85
1.1192e+08,-0.413414,0.153282,-0.896461,-1.37412e-05,4.86661e-06,-1.57461e-07,0.206707,3454.85
1.11154e+08,-0.413845,0.172074,-0.893147,-1.37412e-05,5.59467e-06,0,0.206922,3454.85
1.11828e+08,-0.399118,0.169069,-0.90057,-1.34376e-05,5.59467e-06,-1.57461e-07,0.199559,3454.85
1.13469e+08,-0.375458,0.19833,-0.904148,-1.25535e-05,6.44729e-06,-3.3695e-07,0.187729,3454.85
1.11203e+08,-0.389464,0.205306,-0.897189,-1.33779e-05,6.44729e-06,0,0.194732,3454.85
1.13546e+08,-0.365373,0.215775,-0.904082,-1.24938e-05,6.57185e-06,-3.3695e-07,0.182687,3454.85
1.13627e+08,-0.355288,0.233219,-0.904015,-1.24341e-05,6.6964e-06,-3.3695e-07,0.177644,3454.85
1.11328e+08,-0.369294,0.240195,-0.897056,-1.32585e-05,6.6964e-06,0,0.184647,3454.85
1.13711e+08,-0.345203,0.250664,-0.903948,-1.23744e-05,6.82095e-06,-3.3695e-07,0.172601,3454.85
1.16008e+08,-0.341282,0.226243,-0.910974,-1.16098e-05,6.6964e-06,-6.73901e-07,0.170641,3454.85
1.18583e+08,-0.31719,0.236712,-0.917866,-1.07257e-05,6.82095e-06,-1.01085e-06,0.158595,3454.85
1.18468e+08,-0.327275,0.219268,-0.917933,-1.07854e-05,6.6964e-06,-1.01085e-06,0.163638,3454.85
1.14084e+08,-0.375027,0.179538,-0.907463,-1.25535e-05,5.71923e-06,-4.94411e-07,0.187514,3454.85
1.16463e+08,-0.350936,0.190006,-0.914355,-1.16695e-05,5.84378e-06,-8.31361e-07,0.175468,3454.85
1.18957e+08,-0.326844,0.200475,-0.921247,-1.07854e-05,5.96833e-06,-1.16831e-06,0.163422,3454.85
1.14765e+08,-0.374596,0.160745,-0.910777,-1.25535e-05,4.99116e-06,-6.51872e-07,0.187298,3454.85
1.15508e+08,-0.374165,0.141952,-0.914092,-1.25535e-05,4.26309e-06,-8.09332e-07,0.187083,3454.85
1.17705e+08,-0.336351,0.140173,-0.927303,-1.16695e-05,4.26309e-06,-1.13819e-06,0.168176,3454.85
1.19468e+08,-0.312691,0.169434,-0.93088,-1.07854e-05,5.11571e-06,-1.31768e-06,0.156345,3454.85
1.21528e+08,-0.28903,0.198695,-0.934458,-9.90136e-06,5.96833e-06,-1.49717e-06,0.144515,3454.85
1.20042e+08,-0.298537,0.138393,-0.940513,-1.07854e-05,4.26309e-06,-1.46704e-06,0.149269,3454.85
1.22512e+08,-0.260723,0.136613,-0.953725,-9.90136e-06,4.26309e-06,-1.79589e-06,0.130361,3454.85
1.2896e+08,-0.149644,0.0990412,-0.982107,-7.24921e-06,3.41048e-06,-2.46685e-06,0.0748222,3454.85
1.30974e+08,-0.125794,0.0850646,-0.988083,-6.36516e-06,2.55786e-06,-2.68207e-06,0.0628969,3454.85
1.28811e+08,-0.158102,0.0872413,-0.981833,-7.24921e-06,2.55786e-06,-2.50821e-06,0.079051,3454.85
1.28678e+08,-0.16656,0.0754415,-0.981559,-7.24921e-06,1.70524e-06,-2.54957e-06,0.0832798,3454.85
1.30664e+08,-0.142709,0.0614649,-0.987534,-6.36516e-06,8.52619e-07,-2.76479e-06,0.0713545,3454.85
1.28561e+08,-0.175017,0.0636416,-0.981284,-7.24921e-06,8.52619e-07,-2.59093e-06,0.0875087,3454.85
1.26764e+08,-0.19041,0.0894181,-0.975583,-8.13326e-06,2.55786e-06,-2.33435e-06,0.0952052,3454.85
1.24839e+08,-0.222719,0.0915949,-0.969333,-9.01731e-06,2.55786e-06,-2.16048e-06,0.111359,3454.85
1.24926e+08,-0.214261,0.103395,-0.969608,-9.01731e-06,3.41048e-06,-2.11912e-06,0.107131,3454.85
1.2863e+08,-0.186143,0.0514163,-0.9792,-7.24921e-06,0,-2.63691e-06,0.0930715,3454.85
1.26761e+08,-0.209994,0.0653929,-0.973225,-8.13326e-06,8.52619e-07,-2.42168e-06,0.104997,3454.85
1.25129e+08,-0.24497,0.0671442,-0.965165,-9.01731e-06,8.52619e-07,-2.25243e-06,0.122485,3454.85
1.25317e+08,-0.256095,0.0549188,-0.963081,-9.01731e-06,0,-2.29841e-06,0.128048,3454.85
1.2497e+08,-0.233844,0.0793695,-0.967249,-9.01731e-06,1.70524e-06,-2.20646e-06,0.116922,3454.85
1.35751e+08,-0.0410689,0.0938726,-0.993755,-3.71301e-06,3.41048e-06,-2.85349e-06,0.0205344,3454.85
1.37179e+08,-0.0233298,0.0804326,-0.996164,-2.82896e-06,2.55786e-06,-2.95898e-06,0.0116649,3454.85
1.35461e+08,-0.0487523,0.0814299,-0.994365,-3.71301e-06,2.55786e-06,-2.88805e-06,0.0243761,3454.85
1.35179e+08,-0.0564357,0.0689873,-0.994975,-3.71301e-06,1.70524e-06,-2.92261e-06,0.0282178,3454.85
1.36607e+08,-0.0386967,0.0555473,-0.997384,-2.82896e-06,8.52619e-07,-3.0281e-06,0.0193483,3454.85
1.34907e+08,-0.0641191,0.0565446,-0.995584,-3.71301e-06,8.52619e-07,-2.95717e-06,0.0320596,3454.85
1.33838e+08,-0.0741747,0.0824272,-0.992566,-4.59706e-06,2.55786e-06,-2.81712e-06,0.0370874,3454.85
1.32313e+08,-0.0995972,0.0834245,-0.990766,-5.48111e-06,2.55786e-06,-2.7462e-06,0.0497986,3454.85
1.32584e+08,-0.0919138,0.0958671,-0.990156,-5.48111e-06,3.41048e-06,-2.71164e-06,0.0459569,3454.85
1.34682e+08,-0.0725767,0.0447448,-0.99531,-3.71301e-06,0,-2.99853e-06,0.0362884,3454.85
1.33356e+08,-0.0903157,0.0581847,-0.992901,-4.59706e-06,8.52619e-07,-2.89305e-06,0.0451579,3454.85
1.3194e+08,-0.116512,0.0598248,-0.990217,-5.48111e-06,8.52619e-07,-2.82892e-06,0.0582562,3454.85
1.31777e+08,-0.12497,0.0480249,-0.989943,-5.48111e-06,0,-2.87028e-06,0.062485,3454.85
1.32119e+08,-0.108055,0.0716246,-0.990492,-5.48111e-06,1.70524e-06,-2.78756e-06,0.0540274,3454.85
1.30975e+08,-0.124793,0.126141,-0.982691,-6.36516e-06,4.26309e-06,-2.50974e-06,0.0623963,3454.85
1.28756e+08,-0.157101,0.128318,-0.976441,-7.24921e-06,4.26309e-06,-2.33587e-06,0.0785505,3454.85
1.26651e+08,-0.189409,0.130495,-0.970191,-8.13326e-06,4.26309e-06,-2.16201e-06,0.0947046,3454.85
1.24666e+08,-0.221717,0.132671,-0.963941,-9.01731e-06,4.26309e-06,-1.98815e-06,0.110859,3454.85
1.28598e+08,-0.164557,0.157594,-0.970774,-7.24921e-06,5.11571e-06,-2.2049e-06,0.0822787,3454.85
1.28487e+08,-0.172014,0.186871,-0.965108,-7.24921e-06,5.96833e-06,-2.07393e-06,0.0860069,3454.85
1.30759e+08,-0.139706,0.184694,-0.971358,-6.36516e-06,5.96833e-06,-2.24779e-06,0.0698528,3454.85
1.28212e+08,-0.186167,0.217912,-0.955475,-7.24921e-06,6.82095e-06,-1.92457e-06,0.0930837,3454.85
1.2609e+08,-0.211019,0.190812,-0.954891,-8.13326e-06,5.96833e-06,-1.88168e-06,0.10551,3454.85
1.24187e+08,-0.235871,0.163713,-0.954308,-9.01731e-06,5.11571e-06,-1.83879e-06,0.117936,3454.85
1.23769e+08,-0.250025,0.194754,-0.944675,-9.01731e-06,5.96833e-06,-1.68942e-06,0.125012,3454.85
1.23413e+08,-0.264179,0.225795,-0.935041,-9.01731e-06,6.82095e-06,-1.54006e-06,0.132089,3454.85
1.37376e+08,-0.0201077,0.120625,-0.991272,-2.82896e-06,4.26309e-06,-2.80079e-06,0.0100538,3454.85
1.35642e+08,-0.0455301,0.121622,-0.989473,-3.71301e-06,4.26309e-06,-2.72987e-06,0.0227651,3454.85
1.34003e+08,-0.0709526,0.122619,-0.987673,-4.59706e-06,4.26309e-06,-2.65894e-06,0.0354763,3454.85
1.32462e+08,-0.096375,0.123617,-0.985874,-5.48111e-06,4.26309e-06,-2.58801e-06,0.0481875,3454.85
1.35576e+08,-0.0499914,0.149372,-0.98519,-3.71301e-06,5.11571e-06,-2.60625e-06,0.0249957,3454.85
1.35554e+08,-0.0544527,0.177121,-0.980907,-3.71301e-06,5.96833e-06,-2.48263e-06,0.0272263,3454.85
1.37299e+08,-0.0290302,0.176124,-0.982707,-2.82896e-06,5.96833e-06,-2.55355e-06,0.0145151,3454.85
1.35577e+08,-0.0619091,0.206398,-0.975241,-3.71301e-06,6.82095e-06,-2.35165e-06,0.0309546,3454.85
1.33889e+08,-0.0828703,0.179645,-0.977724,-4.59706e-06,5.96833e-06,-2.40435e-06,0.0414351,3454.85
1.32353e+08,-0.103831,0.152893,-0.980207,-5.48111e-06,5.11571e-06,-2.45704e-06,0.0519157,3454.85
1.3229e+08,-0.111288,0.18217,-0.974541,-5.48111e-06,5.96833e-06,-2.32607e-06,0.0556439,3454.85
1.32272e+08,-0.118744,0.211447,-0.968875,-5.48111e-06,6.82095e-06,-2.1951e-06,0.0593722,3454.85
1.15519e+08,-0.318744,0.318968,-0.891545,-1.07257e-05,9.37881e-06,-1.2534e-07,0.159372,3454.85
1.18025e+08,-0.304738,0.311992,-0.898504,-9.90136e-06,9.37881e-06,-4.6229e-07,0.152369,3454.85
1.1648e+08,-0.318226,0.291549,-0.900319,-1.07257e-05,8.52619e-06,-4.2051e-07,0.159113,3454.85
1.17502e+08,-0.317708,0.264131,-0.909092,-1.07257e-05,7.67357e-06,-7.15681e-07,0.158854,3454.85
1.20037e+08,-0.303702,0.257155,-0.916051,-9.90136e-06,7.67357e-06,-1.05263e-06,0.151851,3454.85
1.15041e+08,-0.331715,0.271107,-0.902133,-1.15501e-05,7.67357e-06,-3.7873e-07,0.165857,3454.85
1.12658e+08,-0.345721,0.278082,-0.895175,-1.23744e-05,7.67357e-06,-4.17801e-08,0.17286,3454.85
1.14742e+08,-0.342809,0.317483,-0.883369,-1.10522e-05,9.37881e-06,0,0.171405,3454.85
1.16309e+08,-0.329321,0.337926,-0.881554,-1.02279e-05,1.02314e-05,-4.17801e-08,0.164661,3454.85
1.15e+08,-0.334788,0.317978,-0.886094,-1.09434e-05,9.37881e-06,-4.17801e-08,0.167394,3454.85
1.15259e+08,-0.326766,0.318473,-0.88882,-1.08346e-05,9.37881e-06,-8.35601e-08,0.163383,3454.85
1.16841e+08,-0.313278,0.338916,-0.887005,-1.00102e-05,1.02314e-05,-1.2534e-07,0.156639,3454.85
1.13782e+08,-0.340254,0.29803,-0.890635,-1.16589e-05,8.52619e-06,-4.17801e-08,0.170127,3454.85
1.12415e+08,-0.353743,0.277588,-0.892449,-1.24833e-05,7.67357e-06,0,0.176871,3454.85
1.16973e+08,-0.296349,0.354097,-0.886497,-9.90136e-06,1.03247e-05,-1.2534e-07,0.148175,3454.85
1.16705e+08,-0.304371,0.353602,-0.883771,-1.00102e-05,1.03247e-05,-8.35601e-08,0.152185,3454.85
1.16439e+08,-0.312392,0.353107,-0.881046,-1.0119e-05,1.03247e-05,-4.17801e-08,0.156196,3454.85
1.16174e+08,-0.320414,0.352612,-0.878321,-1.02279e-05,1.03247e-05,0,0.160207,3454.85
1.1657e+08,-0.295464,0.368289,-0.880538,-1.00102e-05,1.04179e-05,-4.17801e-08,0.147732,3454.85
1.16435e+08,-0.286557,0.382976,-0.877304,-1.00102e-05,1.05111e-05,0,0.143278,3454.85
1.16702e+08,-0.278535,0.38347,-0.88003,-9.90136e-06,1.05111e-05,-4.17801e-08,0.139268,3454.85
1.29543e+08,-0.15768,0.24815,-0.953562,-6.36516e-06,7.67357e-06,-1.86918e-06,0.0788399,3454.85
1.27042e+08,-0.196685,0.252091,-0.943345,-7.24921e-06,7.67357e-06,-1.67692e-06,0.0983426,3454.85
1.24613e+08,-0.235691,0.256033,-0.933129,-8.13326e-06,7.67357e-06,-1.48467e-06,0.117845,3454.85
1.22259e+08,-0.274696,0.259974,-0.922912,-9.01731e-06,7.67357e-06,-1.29241e-06,0.137348,3454.85
1.25923e+08,-0.207203,0.286271,-0.931216,-7.24921e-06,8.52619e-06,-1.42928e-06,0.103602,3454.85
1.24855e+08,-0.217721,0.32045,-0.919087,-7.24921e-06,9.37881e-06,-1.18163e-06,0.10886,3454.85
1.2734e+08,-0.178715,0.316508,-0.929304,-6.36516e-06,9.37881e-06,-1.37389e-06,0.0893577,3454.85
1.23904e+08,-0.218239,0.347868,-0.910313,-7.24921e-06,1.02314e-05,-8.86463e-07,0.109119,3454.85
1.22503e+08,-0.246727,0.31763,-0.912226,-8.13326e-06,9.37881e-06,-9.41852e-07,0.123363,3454.85
1.21213e+08,-0.275214,0.287393,-0.914138,-9.01731e-06,8.52619e-06,-9.97242e-07,0.137607,3454.85
1.20225e+08,-0.275732,0.314811,-0.905365,-9.01731e-06,9.37881e-06,-7.02071e-07,0.137866,3454.85
1.19296e+08,-0.27625,0.34223,-0.896591,-9.01731e-06,1.02314e-05,-4.06901e-07,0.138125,3454.85
1.36216e+08,-0.0398376,0.239107,-0.968024,-2.82896e-06,7.67357e-06,-2.19935e-06,0.0199188,3454.85
1.34472e+08,-0.0682552,0.241631,-0.964841,-3.71301e-06,7.67357e-06,-2.12108e-06,0.0341276,3454.85
1.32792e+08,-0.0966729,0.244156,-0.961658,-4.59706e-06,7.67357e-06,-2.0428e-06,0.0483364,3454.85
1.31177e+08,-0.12509,0.24668,-0.958475,-5.48111e-06,7.67357e-06,-1.96452e-06,0.0625452,3454.85
1.33417e+08,-0.0746014,0.276865,-0.954441,-3.71301e-06,8.52619e-06,-1.8905e-06,0.0373007,3454.85
1.32412e+08,-0.0809475,0.312099,-0.944042,-3.71301e-06,9.37881e-06,-1.65992e-06,0.0404738,3454.85
1.34146e+08,-0.0525299,0.309574,-0.947225,-2.82896e-06,9.37881e-06,-1.7382e-06,0.026265,3454.85
1.31374e+08,-0.0914653,0.346278,-0.931912,-3.71301e-06,1.02314e-05,-1.41228e-06,0.0457327,3454.85
1.30657e+08,-0.113537,0.313569,-0.939129,-4.59706e-06,9.37881e-06,-1.56458e-06,0.0567684,3454.85
1.30046e+08,-0.135608,0.280859,-0.946346,-5.48111e-06,8.52619e-06,-1.71688e-06,0.0678041,3454.85
1.28966e+08,-0.146126,0.315039,-0.934216,-5.48111e-06,9.37881e-06,-1.46923e-06,0.073063,3454.85
1.27936e+08,-0.156644,0.349218,-0.922087,-5.48111e-06,1.02314e-05,-1.22159e-06,0.078322,3454.85
1.23763e+08,-0.209332,0.362555,-0.90708,-7.24921e-06,1.03247e-05,-8.44683e-07,0.104666,3454.85
1.21423e+08,-0.238338,0.359736,-0.900219,-8.13326e-06,1.03247e-05,-6.04902e-07,0.119169,3454.85
1.19158e+08,-0.267343,0.356916,-0.893358,-9.01731e-06,1.03247e-05,-3.65121e-07,0.133672,3454.85
1.19021e+08,-0.258436,0.371603,-0.890124,-9.01731e-06,1.04179e-05,-3.23341e-07,0.129218,3454.85
1.18884e+08,-0.249529,0.38629,-0.886891,-9.01731e-06,1.05111e-05,-2.81561e-07,0.124765,3454.85
1.20137e+08,-0.175876,0.412645,-0.892029,-7.24921e-06,1.21375e-05,0,0.0879378,3454.85
