x,y,z,nearest_et_grid_distance_um,T_ET,T_TCAM,P,V,A,k,Cp,rho,Tliq,Tevap,case_id,T_warped_ET,r_3d,delta_T_warped,delta_T,rear_liquidus_sample
9.596919999999999,0.0,-20.251800000000003,0.4752649012918879,3586.5165929701043,5792.901462015859,350.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1ms,6024.595003947348,22.410628655314426,-231.69354193148956,-231.69354193148956,False
-20.500899999999998,12.2249,-45.243700000000004,0.934596442321516,1838.8953809830064,4549.420305089237,150.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.5ms,3741.568318293403,51.1539585028373,807.8519867958344,807.8519867958344,False
-49.901095073734375,19.35702399166674,-2.842170943040401e-14,0.6505384936587393,4091.9060096777775,4313.021317394499,150.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1.5ms,4053.4247416790645,53.52395414552104,259.59657571543494,259.59657571543494,False
-45.742670484256735,13.223340015169626,-2.842170943040401e-14,0.8181804273565706,7126.57598765751,5898.878385222832,250.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1.5ms,5917.894707309778,47.61563424116157,-19.016322086946275,-19.016322086946275,False
1.833724991315755,5.829084792711895,-2.842170943040401e-14,0.23845206351650977,2425.580161288962,3222.602716080079,50.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.5ms,2878.899749062583,6.1107100131164005,343.7029670174961,343.7029670174961,False
1.1872,18.1456,-185.589,0.922368798258064,1252.2265819989111,3529.4576248385015,250.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_0.1ms,3442.3793783915103,186.47774442061444,87.07824644699122,87.07824644699122,False
-257.423,58.013000000000005,-32.0525,0.579529334891682,1809.4683765954944,1785.075306021868,350.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1.5ms,1287.1755260797609,265.8184941915254,497.8997799421072,497.8997799421072,False
-50.24155,25.289250000000003,-19.4713,0.918169731041067,5794.58774487232,4814.109283951003,350.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1ms,5196.83814962622,59.5221894393595,-382.7288656752171,-382.7288656752171,False
-7.040078800216501,78.21061327191649,-62.500000000000014,1.102636231991832,358.5501202300692,462.6234175212001,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,326.64159248534395,100.36290518853338,135.98182503585616,135.98182503585616,False
-89.17433146941049,27.932361882827312,-2.842170943040401e-14,0.8284343289003103,3161.87762885489,2585.9893987126234,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,2605.435563555403,93.44665982992393,-19.44616484277958,-19.44616484277958,False
