delta_T_pred,delta_T_std,Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),T_ET,T_pred,T_pred_lower_95,T_pred_unconstrained,T_pred_upper_95,T_warped_ET
247.821,205.645,26.114,-0.607044,0.530932,-0.590163,-129,23.651,-21.6339,0.303522,4110.06,3454.85,3051.78,3454.85,3857.91,3207.03
234.032,203.664,26.3735,-0.608682,0.52095,-0.59838,-128,23.8285,-22.4727,0.304341,4106.17,3454.85,3055.66,3454.85,3854.03,3220.81
245.265,205.533,26.081,-0.606351,0.529182,-0.592351,-129,23.4795,-21.7718,0.303175,4108.71,3454.85,3052,3454.85,3857.69,3209.58
228.92,203.44,26.3094,-0.607296,0.517449,-0.602755,-128,23.4854,-22.7483,0.303648,4103.46,3454.85,3056.1,3454.85,3853.59,3225.93
242.709,205.421,26.0483,-0.605657,0.527431,-0.594538,-129,23.308,-21.9096,0.302829,4107.35,3454.85,3052.22,3454.85,3857.47,3212.14
270.287,209.383,25.5378,-0.602381,0.547396,-0.578105,-131,22.9531,-20.2321,0.30119,4115.13,3454.85,3044.45,3454.85,3865.24,3184.56
272.843,209.495,25.5723,-0.603074,0.549146,-0.575917,-131,23.1246,-20.0943,0.301537,4116.49,3454.85,3044.23,3454.85,3865.46,3182
256.498,207.402,25.791,-0.604019,0.537413,-0.586322,-130,23.1305,-21.0709,0.30201,4111.24,3454.85,3048.34,3454.85,3861.35,3198.35
221.617,204.295,25.8809,-0.603536,0.507983,-0.614563,-129,21.7993,-23.2474,0.301768,4093.72,3454.85,3054.43,3454.85,3855.26,3233.23
237.961,206.388,25.6469,-0.602591,0.519716,-0.604159,-130,21.7934,-22.2708,0.301295,4098.97,3454.85,3050.32,3454.85,3859.37,3216.88
243.436,207.804,25.3744,-0.602297,0.519004,-0.605029,-131,20.9649,-22.0807,0.301149,4096.03,3454.85,3047.55,3454.85,3862.14,3211.41
232.566,207.126,25.3367,-0.602949,0.506559,-0.616304,-131,20.1423,-22.8672,0.301474,4087.83,3454.85,3048.88,3454.85,3860.81,3222.28
248.91,209.219,25.1019,-0.602004,0.518291,-0.6059,-132,20.1364,-21.8906,0.301002,4093.08,3454.85,3044.78,3454.85,3864.92,3205.94
254.306,208.481,25.4186,-0.601646,0.531449,-0.593755,-131,21.7875,-21.2943,0.300823,4104.22,3454.85,3046.22,3454.85,3863.47,3200.54
270.651,210.575,25.1964,-0.600701,0.543182,-0.583351,-132,21.7816,-20.3177,0.30035,4109.47,3454.85,3042.12,3454.85,3867.57,3184.2
254.385,210.634,24.8294,-0.60171,0.517579,-0.60677,-133,19.308,-21.7005,0.300855,4090.13,3454.85,3042,3454.85,3867.69,3200.46
243.515,209.957,24.7926,-0.602362,0.505134,-0.618045,-133,18.4854,-22.4869,0.301181,4081.94,3454.85,3043.33,3454.85,3866.36,3211.33
259.86,212.05,24.557,-0.601417,0.516867,-0.607641,-134,18.4795,-21.5104,0.300709,4087.19,3454.85,3039.23,3454.85,3870.46,3194.99
265.334,213.465,24.2846,-0.601124,0.516154,-0.608511,-135,17.651,-21.3202,0.300562,4084.24,3454.85,3036.45,3454.85,3873.24,3189.51
254.464,212.787,24.2486,-0.601775,0.503709,-0.619786,-135,16.8285,-22.1067,0.300888,4076.05,3454.85,3037.78,3454.85,3871.91,3200.38
276.204,214.143,24.3275,-0.600472,0.5286,-0.597236,-135,18.4736,-20.5338,0.300236,4092.43,3454.85,3035.13,3454.85,3874.57,3178.64
287.074,214.821,24.3772,-0.59982,0.541045,-0.585962,-135,19.2962,-19.7474,0.29991,4100.63,3454.85,3033.8,3454.85,3875.89,3167.77
297.944,215.498,24.4338,-0.599169,0.55349,-0.574687,-135,20.1187,-18.9609,0.299584,4108.82,3454.85,3032.47,3454.85,3877.22,3156.9
308.814,216.176,24.4971,-0.598517,0.565935,-0.563412,-135,20.9413,-18.1745,0.299259,4117.02,3454.85,3031.14,3454.85,3878.55,3146.03
319.685,216.854,24.5672,-0.597866,0.57838,-0.552138,-135,21.7639,-17.388,0.298933,4125.21,3454.85,3029.81,3454.85,3879.88,3135.16
303.34,214.761,24.7705,-0.598811,0.566648,-0.562542,-134,21.7698,-18.3646,0.299405,4119.96,3454.85,3033.91,3454.85,3875.78,3151.51
286.995,212.668,24.9803,-0.599756,0.554915,-0.572946,-133,21.7757,-19.3411,0.299878,4114.72,3454.85,3038.02,3454.85,3871.67,3167.85
265.255,211.312,24.873,-0.601059,0.530024,-0.595496,-133,20.1305,-20.914,0.300529,4098.33,3454.85,3040.67,3454.85,3869.02,3189.59
281.6,213.405,24.6503,-0.600114,0.541757,-0.585091,-134,20.1246,-19.9375,0.300057,4103.58,3454.85,3036.57,3454.85,3873.12,3173.25
276.125,211.99,24.9233,-0.600407,0.54247,-0.584221,-133,20.9531,-20.1276,0.300204,4106.52,3454.85,3039.35,3454.85,3870.35,3178.72
223.272,205.276,25.6399,-0.602538,0.505389,-0.617586,-129.787,20.9708,-23.2474,0.301269,4090.22,3454.85,3052.5,3454.85,3857.19,3231.57
224.927,206.258,25.3993,-0.60154,0.502795,-0.620608,-130.575,20.1423,-23.2474,0.30077,4086.71,3454.85,3050.58,3454.85,3859.11,3229.92
226.583,207.239,25.1592,-0.600542,0.500201,-0.623631,-131.362,19.3139,-23.2474,0.300271,4083.2,3454.85,3048.66,3454.85,3861.03,3228.26
228.747,206.692,25.3679,-0.602244,0.504677,-0.618456,-130.787,20.1423,-23.0573,0.301122,4087.27,3454.85,3049.73,3454.85,3859.96,3226.1
234.221,208.107,25.0959,-0.601951,0.503964,-0.619327,-131.787,19.3139,-22.8672,0.300975,4084.32,3454.85,3046.96,3454.85,3862.74,3220.62
228.238,208.22,24.9194,-0.599544,0.497606,-0.626653,-132.149,18.4854,-23.2474,0.299772,4079.69,3454.85,3046.73,3454.85,3862.96,3226.61
229.894,209.201,24.68,-0.598546,0.495012,-0.629676,-132.936,17.6569,-23.2474,0.299273,4076.18,3454.85,3044.81,3454.85,3864.88,3224.95
231.549,210.182,24.4411,-0.597548,0.492418,-0.632698,-133.724,16.8285,-23.2474,0.298774,4072.67,3454.85,3042.89,3454.85,3866.8,3223.3
235.368,210.617,24.4085,-0.598252,0.4943,-0.630546,-133.936,16.8285,-23.0573,0.299126,4073.23,3454.85,3042.04,3454.85,3867.65,3219.48
239.188,211.051,24.3761,-0.598957,0.496181,-0.628394,-134.149,16.8285,-22.8672,0.299478,4073.8,3454.85,3041.19,3454.85,3868.51,3215.66
243.007,211.485,24.3439,-0.599661,0.498063,-0.626242,-134.362,16.8285,-22.677,0.299831,4074.36,3454.85,3040.34,3454.85,3869.36,3211.84
246.826,211.919,24.312,-0.600366,0.499945,-0.62409,-134.575,16.8285,-22.4869,0.300183,4074.92,3454.85,3039.48,3454.85,3870.21,3208.02
250.645,212.353,24.2802,-0.601071,0.501827,-0.621938,-134.787,16.8285,-22.2968,0.300535,4075.48,3454.85,3038.63,3454.85,3871.06,3204.2
245.17,210.938,24.5521,-0.601364,0.50254,-0.621067,-133.787,17.6569,-22.4869,0.300682,4078.43,3454.85,3041.41,3454.85,3868.28,3209.68
239.696,209.522,24.824,-0.601657,0.503252,-0.620197,-132.787,18.4854,-22.677,0.300829,4081.38,3454.85,3044.18,3454.85,3865.51,3215.15
232.057,208.654,24.8874,-0.600248,0.499488,-0.624501,-132.362,18.4854,-23.0573,0.300124,4080.25,3454.85,3045.88,3454.85,3863.81,3222.79
237.532,210.07,24.6156,-0.599955,0.498776,-0.625372,-133.362,17.6569,-22.8672,0.299977,4077.31,3454.85,3043.11,3454.85,3866.58,3217.31
235.877,209.088,24.8556,-0.600953,0.50137,-0.622349,-132.575,18.4854,-22.8672,0.300476,4080.81,3454.85,3045.03,3454.85,3864.66,3218.97
219.249,202.804,26.2267,-0.60428,0.511683,-0.610704,-127.884,22.9708,-23.2997,0.30214,4097.73,3454.85,3057.35,3454.85,3852.34,3235.6
221.804,202.916,26.2578,-0.604973,0.513434,-0.608516,-127.884,23.1423,-23.1618,0.302487,4099.09,3454.85,3057.13,3454.85,3852.56,3233.04
224.36,203.028,26.2892,-0.605667,0.515185,-0.606329,-127.884,23.3139,-23.024,0.302833,4100.44,3454.85,3056.91,3454.85,3852.78,3230.49
219.8,202.616,26.2695,-0.604038,0.51292,-0.609903,-127.768,23.1423,-23.2997,0.302019,4097.43,3454.85,3057.72,3454.85,3851.97,3235.05
220.35,202.428,26.3123,-0.603796,0.514157,-0.609101,-127.652,23.3139,-23.2997,0.301898,4097.13,3454.85,3058.09,3454.85,3851.6,3234.5
226.916,203.14,26.3208,-0.60636,0.516935,-0.604141,-127.884,23.4854,-22.8862,0.30318,4101.8,3454.85,3056.69,3454.85,3853,3227.93
229.471,203.252,26.3526,-0.607053,0.518686,-0.601954,-127.884,23.6569,-22.7483,0.303527,4103.16,3454.85,3056.47,3454.85,3853.22,3225.37
232.027,203.364,26.3846,-0.607747,0.520436,-0.599766,-127.884,23.8285,-22.6105,0.303873,4104.52,3454.85,3056.25,3454.85,3853.44,3222.82
234.583,203.476,26.4168,-0.60844,0.522187,-0.597579,-127.884,24,-22.4727,0.30422,4105.87,3454.85,3056.03,3454.85,3853.66,3220.26
230.022,203.064,26.3958,-0.606811,0.519923,-0.601152,-127.768,23.8285,-22.7483,0.303406,4102.86,3454.85,3056.84,3454.85,3852.85,3224.82
230.573,202.876,26.439,-0.606569,0.521159,-0.600351,-127.652,24,-22.7483,0.303284,4102.56,3454.85,3057.21,3454.85,3852.48,3224.27
228.018,202.764,26.407,-0.605875,0.519409,-0.602539,-127.652,23.8285,-22.8862,0.302938,4101.2,3454.85,3057.43,3454.85,3852.26,3226.83
226.013,202.464,26.4183,-0.60494,0.518895,-0.603925,-127.535,23.8285,-23.024,0.30247,4099.54,3454.85,3058.02,3454.85,3851.67,3228.83
226.564,202.275,26.4615,-0.604698,0.520132,-0.603123,-127.419,24,-23.024,0.302349,4099.24,3454.85,3058.39,3454.85,3851.31,3228.28
224.008,202.163,26.4297,-0.604004,0.518381,-0.605311,-127.419,23.8285,-23.1618,0.302002,4097.89,3454.85,3058.61,3454.85,3851.09,3230.84
222.003,201.863,26.4412,-0.603069,0.517867,-0.606697,-127.303,23.8285,-23.2997,0.301534,4096.23,3454.85,3059.19,3454.85,3850.5,3232.84
222.554,201.675,26.4843,-0.602826,0.519104,-0.605896,-127.187,24,-23.2997,0.301413,4095.93,3454.85,3059.56,3454.85,3850.13,3232.29
221.452,202.051,26.3982,-0.603311,0.516631,-0.607499,-127.419,23.6569,-23.2997,0.301655,4096.53,3454.85,3058.83,3454.85,3850.87,3233.39
220.901,202.239,26.3552,-0.603553,0.515394,-0.6083,-127.535,23.4854,-23.2997,0.301777,4096.83,3454.85,3058.46,3454.85,3851.24,3233.94
224.911,202.84,26.3322,-0.605424,0.516421,-0.605528,-127.768,23.4854,-23.024,0.302712,4100.14,3454.85,3057.28,3454.85,3852.41,3229.94
225.462,202.652,26.3752,-0.605182,0.517658,-0.604726,-127.652,23.6569,-23.024,0.302591,4099.84,3454.85,3057.65,3454.85,3852.04,3229.38
222.906,202.54,26.3436,-0.604489,0.515908,-0.606914,-127.652,23.4854,-23.1618,0.302244,4098.49,3454.85,3057.87,3454.85,3851.82,3231.94
252.416,203.996,26.5627,-0.609773,0.534857,-0.58296,-128,24.7963,-21.4961,0.304887,4114.01,3454.85,3055.01,3454.85,3854.68,3202.43
265.931,205.764,26.365,-0.608315,0.545216,-0.574109,-128.839,24.7963,-20.6574,0.304157,4118.95,3454.85,3051.55,3454.85,3858.14,3188.92
279.446,207.533,26.1719,-0.606856,0.555575,-0.565258,-129.679,24.7963,-19.8186,0.303428,4123.9,3454.85,3048.08,3454.85,3861.61,3175.4
292.96,209.301,25.9834,-0.605398,0.565934,-0.556407,-130.518,24.7963,-18.9799,0.302699,4128.84,3454.85,3044.62,3454.85,3865.08,3161.89
281.759,205.984,26.5376,-0.608713,0.557373,-0.560877,-128.839,25.5925,-19.8186,0.304356,4125.43,3454.85,3051.12,3454.85,3858.57,3173.09
297.588,206.203,26.7193,-0.60911,0.56953,-0.547645,-128.839,26.3888,-18.9799,0.304555,4131.91,3454.85,3050.69,3454.85,3859,3157.26
284.073,204.435,26.9042,-0.610569,0.559171,-0.556496,-128,26.3888,-19.8186,0.305284,4126.96,3454.85,3054.15,3454.85,3855.54,3170.77
306.475,211.07,25.7997,-0.60394,0.576293,-0.547556,-131.358,24.7963,-18.1412,0.30197,4133.79,3454.85,3041.15,3454.85,3868.54,3148.37
319.99,212.838,25.6209,-0.602481,0.586652,-0.538704,-132.197,24.7963,-17.3025,0.301241,4138.73,3454.85,3037.68,3454.85,3872.01,3134.86
333.505,214.607,25.4471,-0.601023,0.597011,-0.529853,-133.036,24.7963,-16.4637,0.300511,4143.68,3454.85,3034.22,3454.85,3875.48,3121.34
347.019,216.376,25.2783,-0.599564,0.60737,-0.521002,-133.876,24.7963,-15.625,0.299782,4148.62,3454.85,3030.75,3454.85,3878.94,3107.83
335.818,213.058,25.8196,-0.602879,0.598809,-0.525472,-132.197,25.5925,-16.4637,0.301439,4145.21,3454.85,3037.25,3454.85,3872.44,3119.03
351.647,213.277,26.0273,-0.603277,0.610966,-0.51224,-132.197,26.3888,-15.625,0.301638,4151.69,3454.85,3036.82,3454.85,3872.87,3103.2
338.132,211.509,26.1929,-0.604735,0.600607,-0.521092,-131.358,26.3888,-16.4637,0.302368,4146.74,3454.85,3040.29,3454.85,3869.4,3116.71
340.446,209.96,26.567,-0.606591,0.602404,-0.516711,-130.518,27.1851,-16.4637,0.303296,4148.27,3454.85,3043.33,3454.85,3866.37,3114.4
356.275,210.179,26.7791,-0.606989,0.614561,-0.503479,-130.518,27.9813,-15.625,0.303495,4154.75,3454.85,3042.9,3454.85,3866.8,3098.57
342.76,208.41,26.9417,-0.608448,0.604202,-0.51233,-129.679,27.9813,-16.4637,0.304224,4149.81,3454.85,3046.36,3454.85,3863.33,3112.09
345.074,206.861,27.3172,-0.610304,0.606,-0.507949,-128.839,28.7776,-16.4637,0.305152,4151.34,3454.85,3049.4,3454.85,3860.29,3109.77
360.902,207.081,27.5335,-0.610702,0.618156,-0.494717,-128.839,29.5739,-15.625,0.305351,4157.82,3454.85,3048.97,3454.85,3860.72,3093.94
347.388,205.312,27.6933,-0.61216,0.607797,-0.503569,-128,29.5739,-16.4637,0.30608,4152.87,3454.85,3052.43,3454.85,3857.26,3107.46
329.245,206.642,27.1093,-0.609906,0.593843,-0.521181,-128.839,27.9813,-17.3025,0.304953,4144.86,3454.85,3049.83,3454.85,3859.86,3125.6
315.73,204.873,27.2816,-0.611364,0.583484,-0.530033,-128,27.9813,-18.1412,0.305682,4139.92,3454.85,3053.29,3454.85,3856.4,3139.12
313.417,206.423,26.9099,-0.609508,0.581686,-0.534413,-128.839,27.1851,-18.1412,0.304754,4138.38,3454.85,3050.26,3454.85,3859.43,3141.43
308.789,209.521,26.1689,-0.605796,0.578091,-0.543175,-130.518,25.5925,-18.1412,0.302898,4135.32,3454.85,3044.19,3454.85,3865.51,3146.06
324.617,209.74,26.3635,-0.606194,0.590248,-0.529943,-130.518,26.3888,-17.3025,0.303097,4141.8,3454.85,3043.76,3454.85,3865.94,3130.23
311.103,207.972,26.539,-0.607652,0.579889,-0.538794,-129.679,26.3888,-18.1412,0.303826,4136.85,3454.85,3047.22,3454.85,3862.47,3143.74
287.672,189.688,29.1173,-0.540653,0.631452,-0.554757,-120.82,32,-22.2385,0.270327,4075.22,3454.85,3083.06,3454.85,3826.63,3167.17
286.364,190.06,29.0439,-0.542671,0.628754,-0.555749,-121,31.7963,-22.2385,0.271335,4075.72,3454.85,3082.33,3454.85,3827.36,3168.48
298.651,191.898,28.9391,-0.550637,0.630195,-0.545412,-121.82,31.7963,-21.2938,0.275319,4087.16,3454.85,3078.73,3454.85,3830.97,3156.2
309.629,194.108,28.7662,-0.560621,0.628938,-0.536068,-122.82,31.5925,-20.349,0.280311,4099.11,3454.85,3074.39,3454.85,3835.3,3145.22
308.322,194.48,28.6934,-0.562639,0.626239,-0.53706,-123,31.3888,-20.349,0.281319,4099.61,3454.85,3073.66,3454.85,3836.03,3146.52
320.608,196.318,28.5985,-0.570605,0.627681,-0.526723,-123.82,31.3888,-19.4042,0.285302,4111.06,3454.85,3070.06,3454.85,3839.63,3134.24
310.937,193.736,28.8393,-0.558604,0.631637,-0.535075,-122.641,31.7963,-20.349,0.279302,4098.61,3454.85,3075.12,3454.85,3834.57,3143.91
323.224,195.574,28.7443,-0.56657,0.633078,-0.524738,-123.461,31.7963,-19.4042,0.283285,4110.06,3454.85,3071.52,3454.85,3838.17,3131.62
312.245,193.364,28.9127,-0.556586,0.634336,-0.534083,-122.461,32,-20.349,0.278293,4098.11,3454.85,3075.85,3454.85,3833.84,3142.6
331.587,198.529,28.4362,-0.580589,0.626424,-0.517378,-124.82,31.1851,-18.4594,0.290294,4123,3454.85,3065.73,3454.85,3843.96,3123.26
330.28,198.901,28.3642,-0.582606,0.623725,-0.518371,-125,30.9813,-18.4594,0.291303,4123.51,3454.85,3065,3454.85,3844.69,3124.57
342.566,200.739,28.2794,-0.590573,0.625167,-0.508034,-125.82,30.9813,-17.5146,0.295286,4134.95,3454.85,3061.4,3454.85,3848.29,3112.28
353.545,202.949,28.1281,-0.600556,0.62391,-0.498689,-126.82,30.7776,-16.5698,0.300278,4146.9,3454.85,3057.07,3454.85,3852.63,3101.3
352.237,203.321,28.0568,-0.602574,0.621211,-0.499681,-127,30.5739,-16.5698,0.301287,4147.4,3454.85,3056.34,3454.85,3853.36,3102.61
364.524,205.159,27.9825,-0.61054,0.622653,-0.489344,-127.82,30.5739,-15.625,0.30527,4158.85,3454.85,3052.73,3454.85,3856.96,3090.32
354.853,202.577,28.1997,-0.598539,0.626608,-0.497697,-126.641,30.9813,-16.5698,0.299269,4146.4,3454.85,3057.79,3454.85,3851.9,3099.99
367.14,204.415,28.1252,-0.606505,0.62805,-0.48736,-127.461,30.9813,-15.625,0.303253,4157.84,3454.85,3054.19,3454.85,3855.5,3087.71
356.161,202.205,28.2717,-0.596521,0.629307,-0.496704,-126.461,31.1851,-16.5698,0.298261,4145.9,3454.85,3058.52,3454.85,3851.17,3098.69
357.468,201.833,28.344,-0.594504,0.632006,-0.495712,-126.281,31.3888,-16.5698,0.297252,4145.4,3454.85,3059.25,3454.85,3850.44,3097.38
369.755,203.671,28.2694,-0.60247,0.633447,-0.485375,-127.101,31.3888,-15.625,0.301235,4156.84,3454.85,3055.65,3454.85,3854.04,3085.09
358.776,201.461,28.4167,-0.592486,0.634705,-0.49472,-126.101,31.5925,-16.5698,0.296243,4144.89,3454.85,3059.98,3454.85,3849.71,3096.07
360.084,201.089,28.4897,-0.590469,0.637403,-0.493727,-125.922,31.7963,-16.5698,0.295234,4144.39,3454.85,3060.71,3454.85,3848.98,3094.76
372.371,202.927,28.415,-0.598435,0.638845,-0.48339,-126.742,31.7963,-15.625,0.299218,4155.84,3454.85,3057.11,3454.85,3852.58,3082.48
361.392,200.717,28.563,-0.588451,0.640102,-0.492735,-125.742,32,-16.5698,0.294226,4143.89,3454.85,3061.44,3454.85,3848.25,3093.45
347.797,199.251,28.5695,-0.582502,0.635962,-0.504064,-125.101,31.7963,-17.5146,0.291251,4132.95,3454.85,3064.31,3454.85,3845.38,3107.05
336.818,197.04,28.7278,-0.572519,0.637219,-0.513409,-124.101,32,-18.4594,0.286259,4121,3454.85,3068.65,3454.85,3841.05,3118.03
335.511,197.412,28.6544,-0.574536,0.63452,-0.514401,-124.281,31.7963,-18.4594,0.287268,4121.5,3454.85,3067.92,3454.85,3841.77,3119.34
332.895,198.157,28.5086,-0.578571,0.629123,-0.516386,-124.641,31.3888,-18.4594,0.289286,4122.5,3454.85,3066.46,3454.85,3843.23,3121.95
345.182,199.995,28.4237,-0.586538,0.630564,-0.506049,-125.461,31.3888,-17.5146,0.293269,4133.95,3454.85,3062.86,3454.85,3846.84,3109.66
334.203,197.785,28.5813,-0.576554,0.631821,-0.515394,-124.461,31.5925,-18.4594,0.288277,4122,3454.85,3067.19,3454.85,3842.5,3120.64
270.726,187.749,29.1658,-0.533384,0.626422,-0.568414,-120,31.7869,-23.4057,0.266692,4061.53,3454.85,3086.86,3454.85,3822.83,3184.12
281.705,189.96,28.9823,-0.543368,0.625165,-0.559069,-121,31.5832,-22.4609,0.271684,4073.48,3454.85,3082.53,3454.85,3827.17,3173.14
282.37,189.974,28.9911,-0.543268,0.625677,-0.558595,-121,31.6136,-22.4292,0.271634,4073.8,3454.85,3082.5,3454.85,3827.19,3172.48
294.015,192.198,28.8216,-0.553152,0.624933,-0.548776,-122,31.4403,-21.4526,0.276576,4086.07,3454.85,3078.14,3454.85,3831.55,3160.83
304.994,194.409,28.6486,-0.563136,0.623676,-0.539431,-123,31.2366,-20.5078,0.281568,4098.01,3454.85,3073.8,3454.85,3835.89,3149.85
305.659,194.423,28.6575,-0.563037,0.624189,-0.538957,-123,31.267,-20.476,0.281518,4098.33,3454.85,3073.78,3454.85,3835.92,3149.19
283.036,189.988,28.9998,-0.543169,0.62619,-0.55812,-121,31.6441,-22.3974,0.271584,4074.12,3454.85,3082.47,3454.85,3827.22,3171.81
283.701,190.003,29.0086,-0.543069,0.626703,-0.557646,-121,31.6745,-22.3656,0.271534,4074.44,3454.85,3082.44,3454.85,3827.25,3171.14
272.057,187.778,29.1832,-0.533185,0.627447,-0.567465,-120,31.8478,-23.3422,0.266592,4062.17,3454.85,3086.8,3454.85,3822.89,3182.79
317.304,196.648,28.4989,-0.572921,0.623444,-0.529138,-124,31.0938,-19.4995,0.286461,4110.6,3454.85,3069.42,3454.85,3840.28,3137.54
328.283,198.858,28.3368,-0.582905,0.622187,-0.519793,-125,30.89,-18.5547,0.291452,4122.55,3454.85,3065.08,3454.85,3844.61,3126.56
328.948,198.872,28.3459,-0.582805,0.6227,-0.519319,-125,30.9205,-18.5229,0.291403,4122.87,3454.85,3065.06,3454.85,3844.64,3125.9
340.593,201.097,28.1985,-0.59269,0.621956,-0.5095,-126,30.7472,-17.5464,0.296345,4135.13,3454.85,3060.7,3454.85,3849,3114.25
351.572,203.307,28.0475,-0.602674,0.620698,-0.500155,-127,30.5434,-16.6016,0.301337,4147.08,3454.85,3056.36,3454.85,3853.33,3103.27
329.614,198.886,28.355,-0.582706,0.623213,-0.518845,-125,30.9509,-18.4911,0.291353,4123.19,3454.85,3065.03,3454.85,3844.66,3125.23
318.635,196.676,28.517,-0.572722,0.62447,-0.52819,-124,31.1546,-19.4359,0.286361,4111.24,3454.85,3069.36,3454.85,3840.33,3136.21
307.656,194.466,28.6844,-0.562738,0.625727,-0.537534,-123,31.3584,-20.3807,0.281369,4099.29,3454.85,3073.69,3454.85,3836,3147.19
296.677,192.256,28.8571,-0.552754,0.626984,-0.546879,-122,31.5621,-21.3255,0.276377,4087.34,3454.85,3078.02,3454.85,3831.67,3158.17
285.698,190.045,29.0351,-0.54277,0.628241,-0.556224,-121,31.7658,-22.2703,0.271385,4075.4,3454.85,3082.36,3454.85,3827.33,3169.15
274.719,187.835,29.2181,-0.532786,0.629498,-0.565568,-120,31.9696,-23.2151,0.266393,4063.45,3454.85,3086.69,3454.85,3823,3180.13
285.033,190.031,29.0262,-0.54287,0.627728,-0.556698,-121,31.7354,-22.3021,0.271435,4075.08,3454.85,3082.38,3454.85,3827.31,3169.81
273.388,187.807,29.2006,-0.532986,0.628473,-0.566517,-120,31.9087,-23.2787,0.266493,4062.81,3454.85,3086.74,3454.85,3822.95,3181.46
284.367,190.017,29.0174,-0.542969,0.627216,-0.557172,-121,31.705,-22.3339,0.271485,4074.76,3454.85,3082.41,3454.85,3827.28,3170.48
306.325,194.437,28.6665,-0.562937,0.624701,-0.538483,-123,31.2975,-20.4443,0.281469,4098.65,3454.85,3073.75,3454.85,3835.94,3148.52
306.99,194.452,28.6755,-0.562838,0.625214,-0.538008,-123,31.3279,-20.4125,0.281419,4098.97,3454.85,3073.72,3454.85,3835.97,3147.86
295.346,192.227,28.8393,-0.552953,0.625958,-0.547827,-122,31.5012,-21.3891,0.276477,4086.71,3454.85,3078.08,3454.85,3831.61,3159.5
265.876,189.74,28.7881,-0.54297,0.613008,-0.572301,-121,30.7869,-23.2997,0.271485,4067,3454.85,3082.96,3454.85,3826.74,3188.97
277.52,191.965,28.6151,-0.552854,0.612264,-0.562482,-122,30.6136,-22.3231,0.276427,4079.27,3454.85,3078.59,3454.85,3831.1,3177.33
273.336,193.97,28.2547,-0.562341,0.599363,-0.565895,-123,29.6441,-22.1853,0.28117,4085.06,3454.85,3074.66,3454.85,3835.03,3181.51
257.508,193.751,28.0703,-0.561943,0.587206,-0.579127,-123,28.8478,-23.024,0.280971,4078.58,3454.85,3075.09,3454.85,3834.6,3197.34
269.152,195.975,27.9013,-0.571827,0.586462,-0.569308,-124,28.6745,-22.0474,0.285914,4090.85,3454.85,3070.73,3454.85,3838.96,3185.69
289.165,194.189,28.4475,-0.562739,0.611519,-0.552663,-123,30.4403,-21.3465,0.281369,4091.54,3454.85,3074.23,3454.85,3835.46,3165.68
300.81,196.414,28.2854,-0.572623,0.610775,-0.542844,-124,30.267,-20.37,0.286311,4103.8,3454.85,3069.87,3454.85,3839.82,3154.04
264.968,197.98,27.5551,-0.581314,0.573561,-0.572721,-125,27.705,-21.9096,0.290657,4096.64,3454.85,3066.8,3454.85,3842.89,3189.88
249.14,197.761,27.3811,-0.580916,0.561404,-0.585953,-125,26.9087,-22.7483,0.290458,4090.16,3454.85,3067.23,3454.85,3842.46,3205.71
260.784,199.986,27.2164,-0.5908,0.56066,-0.576134,-126,26.7354,-21.7718,0.2954,4102.43,3454.85,3062.87,3454.85,3846.82,3194.06
256.6,201.991,26.8855,-0.600287,0.547758,-0.579547,-127,25.7658,-21.6339,0.300143,4108.22,3454.85,3058.94,3454.85,3850.75,3198.25
240.772,201.771,26.7228,-0.599889,0.535602,-0.592779,-127,24.9696,-22.4727,0.299945,4101.74,3454.85,3059.37,3454.85,3850.32,3214.07
272.429,202.21,27.0574,-0.600685,0.559915,-0.566315,-127,26.5621,-20.7952,0.300342,4114.69,3454.85,3058.51,3454.85,3851.18,3182.42
288.257,202.429,27.2382,-0.601082,0.572072,-0.553083,-127,27.3584,-19.9565,0.300541,4121.17,3454.85,3058.08,3454.85,3851.61,3166.59
304.086,202.649,27.4278,-0.60148,0.584228,-0.539851,-127,28.1546,-19.1177,0.30074,4127.65,3454.85,3057.65,3454.85,3852.04,3150.76
319.915,202.868,27.626,-0.601878,0.596385,-0.526619,-127,28.9509,-18.279,0.300939,4134.13,3454.85,3057.22,3454.85,3852.47,3134.93
335.743,203.088,27.8327,-0.602276,0.608542,-0.513387,-127,29.7472,-17.4403,0.301138,4140.6,3454.85,3056.79,3454.85,3852.9,3119.1
324.099,200.863,27.9779,-0.592391,0.609286,-0.523206,-126,29.9205,-18.4169,0.296196,4128.34,3454.85,3061.15,3454.85,3848.54,3130.75
312.454,198.638,28.1288,-0.582507,0.610031,-0.533025,-125,30.0938,-19.3934,0.291254,4116.07,3454.85,3065.51,3454.85,3844.18,3142.39
280.797,198.2,27.7378,-0.581712,0.585717,-0.559489,-125,28.5012,-21.0709,0.290856,4103.11,3454.85,3066.37,3454.85,3843.32,3174.05
292.441,200.424,27.5799,-0.591596,0.584973,-0.54967,-126,28.3279,-20.0943,0.295798,4115.38,3454.85,3062.01,3454.85,3847.68,3162.4
296.625,198.419,27.9291,-0.582109,0.597874,-0.546257,-125,29.2975,-20.2321,0.291055,4109.59,3454.85,3065.94,3454.85,3843.75,3158.22
