Gradient_Magnitude,Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2,R (m/s),temperature
8.72322e+06,-0.629559,0.540528,-0.55703,-0.000247085,2.82399e-06,-3.76687e-06,0.31478,3454.85
8.86477e+06,-0.629334,0.534127,-0.564209,-0.000248123,6.95987e-07,-4.39908e-06,0.314667,3454.85
8.79287e+06,-0.629204,0.544595,-0.553021,-0.000246461,4.16532e-06,-3.33385e-06,0.314602,3454.85
8.84747e+06,-0.629163,0.528976,-0.567398,-0.000247365,1.33862e-06,-4.75948e-06,0.314581,3454.85
8.84345e+06,-0.628992,0.523824,-0.570587,-0.000246608,1.98126e-06,-5.11988e-06,0.314496,3454.85
8.73859e+06,-0.628978,0.538194,-0.5602,-0.000247498,2.03732e-06,-3.96606e-06,0.314489,3454.85
8.85275e+06,-0.628821,0.518673,-0.573776,-0.00024585,2.6239e-06,-5.48028e-06,0.31441,3454.85
8.87531e+06,-0.62865,0.513522,-0.576964,-0.000245093,3.26654e-06,-5.84068e-06,0.314325,3454.85
8.73743e+06,-0.628623,0.542262,-0.556191,-0.000246874,3.37866e-06,-3.53305e-06,0.314312,3454.85
8.79377e+06,-0.628398,0.535861,-0.56337,-0.000247912,1.25066e-06,-4.16526e-06,0.314199,3454.85
8.72182e+06,-0.628042,0.539928,-0.559361,-0.000247288,2.59199e-06,-3.73224e-06,0.314021,3454.85
8.88802e+06,-0.627817,0.533527,-0.566541,-0.000248325,4.63991e-07,-4.36445e-06,0.313908,3454.85
8.88763e+06,-0.627775,0.532932,-0.557462,-0.000244852,3.74824e-06,-5.62696e-06,0.313888,3454.85
8.89267e+06,-0.627713,0.577502,-0.512936,-0.000244925,4.301e-06,-4.87374e-06,0.313857,3454.85
8.77559e+06,-0.627687,0.543996,-0.555352,-0.000246663,3.93333e-06,-3.29922e-06,0.313844,3454.85
8.86553e+06,-0.627646,0.528376,-0.569729,-0.000247568,1.10663e-06,-4.72485e-06,0.313823,3454.85
8.85627e+06,-0.627475,0.523225,-0.572918,-0.00024681,1.74927e-06,-5.08525e-06,0.313738,3454.85
8.74624e+06,-0.627462,0.537595,-0.562531,-0.000247701,1.80533e-06,-3.93143e-06,0.313731,3454.85
8.86031e+06,-0.627304,0.518074,-0.576107,-0.000246053,2.3919e-06,-5.44565e-06,0.313652,3454.85
8.87761e+06,-0.627133,0.512923,-0.579296,-0.000245295,3.03454e-06,-5.80605e-06,0.313567,3454.85
8.72912e+06,-0.627106,0.541662,-0.558522,-0.000247077,3.14666e-06,-3.49842e-06,0.313553,3454.85
8.85172e+06,-0.626887,0.566711,-0.527572,-0.000245502,4.286e-06,-4.25942e-06,0.313443,3454.85
8.81036e+06,-0.626881,0.535261,-0.565702,-0.000248114,1.01866e-06,-4.13063e-06,0.31344,3454.85
8.72257e+06,-0.626526,0.539329,-0.561692,-0.00024749,2.36e-06,-3.69761e-06,0.313263,3454.85
8.91333e+06,-0.6263,0.532927,-0.568872,-0.000248528,2.31996e-07,-4.32982e-06,0.31315,3454.85
8.76043e+06,-0.62617,0.543396,-0.557683,-0.000246866,3.70133e-06,-3.2646e-06,0.313085,3454.85
8.88567e+06,-0.626129,0.527776,-0.572061,-0.00024777,8.74633e-07,-4.69022e-06,0.313065,3454.85
8.82594e+06,-0.626061,0.555921,-0.542208,-0.000246078,4.271e-06,-3.64509e-06,0.31303,3454.85
8.8712e+06,-0.625958,0.522625,-0.575249,-0.000247013,1.51727e-06,-5.05063e-06,0.312979,3454.85
8.75604e+06,-0.625945,0.536995,-0.564863,-0.000247904,1.57333e-06,-3.89681e-06,0.312972,3454.85
8.86998e+06,-0.625787,0.517474,-0.578438,-0.000246255,2.15991e-06,-5.41103e-06,0.312894,3454.85
8.88204e+06,-0.625617,0.512323,-0.581627,-0.000245498,2.80255e-06,-5.77143e-06,0.312808,3454.85
8.72296e+06,-0.625589,0.541062,-0.560853,-0.000247279,2.91467e-06,-3.46379e-06,0.312795,3454.85
8.9073e+06,-0.625446,0.507172,-0.584816,-0.00024474,3.44518e-06,-6.13183e-06,0.312723,3454.85
8.90254e+06,-0.625384,0.551742,-0.54029,-0.000244813,3.99794e-06,-5.37861e-06,0.312692,3454.85
8.82906e+06,-0.625364,0.534661,-0.568033,-0.000248317,7.86665e-07,-4.096e-06,0.312682,3454.85
8.81549e+06,-0.625234,0.54513,-0.556844,-0.000246655,4.256e-06,-3.03077e-06,0.312617,3454.85
8.72548e+06,-0.625009,0.538729,-0.564024,-0.000247693,2.128e-06,-3.66298e-06,0.312504,3454.85
8.94068e+06,-0.624783,0.532328,-0.571203,-0.00024873,3.16379e-21,-4.2952e-06,0.312392,3454.85
8.74739e+06,-0.624654,0.542796,-0.560014,-0.000247068,3.46934e-06,-3.22997e-06,0.312327,3454.85
8.90788e+06,-0.624612,0.527177,-0.574392,-0.000247973,6.42637e-07,-4.6556e-06,0.312306,3454.85
8.88821e+06,-0.624441,0.522025,-0.577581,-0.000247215,1.28527e-06,-5.016e-06,0.312221,3454.85
8.76797e+06,-0.624428,0.536395,-0.567194,-0.000248106,1.34134e-06,-3.86218e-06,0.312214,3454.85
8.88177e+06,-0.624271,0.516874,-0.580769,-0.000246458,1.92791e-06,-5.3764e-06,0.312135,3454.85
8.88858e+06,-0.6241,0.511723,-0.583958,-0.0002457,2.57055e-06,-5.7368e-06,0.31205,3454.85
8.71895e+06,-0.624073,0.540463,-0.563185,-0.000247482,2.68267e-06,-3.42916e-06,0.312036,3454.85
8.9086e+06,-0.623929,0.506572,-0.587147,-0.000244943,3.21319e-06,-6.0972e-06,0.311964,3454.85
8.84985e+06,-0.623847,0.534062,-0.570364,-0.00024852,5.5467e-07,-4.06137e-06,0.311924,3454.85
8.89425e+06,-0.623744,0.578037,-0.51676,-0.000245119,4.39168e-06,-4.57066e-06,0.311872,3454.85
8.79567e+06,-0.623718,0.54453,-0.559175,-0.000246858,4.02401e-06,-2.99615e-06,0.311859,3454.85
8.73055e+06,-0.623492,0.538129,-0.566355,-0.000247895,1.896e-06,-3.62836e-06,0.311746,3454.85
8.73649e+06,-0.623137,0.542197,-0.562346,-0.000247271,3.23734e-06,-3.19534e-06,0.311568,3454.85
8.93214e+06,-0.623096,0.526577,-0.576723,-0.000248175,4.10642e-07,-4.62097e-06,0.311548,3454.85
8.91842e+06,-0.623054,0.525982,-0.567644,-0.000244702,3.69489e-06,-5.88348e-06,0.311527,3454.85
8.91987e+06,-0.622992,0.570552,-0.523119,-0.000244775,4.24765e-06,-5.13026e-06,0.311496,3454.85
8.90731e+06,-0.622925,0.521426,-0.579912,-0.000247418,1.05328e-06,-4.98137e-06,0.311462,3454.85
8.86192e+06,-0.622917,0.567246,-0.531396,-0.000245696,4.37668e-06,-3.95634e-06,0.311459,3454.85
8.78203e+06,-0.622911,0.535796,-0.569525,-0.000248309,1.10934e-06,-3.82755e-06,0.311456,3454.85
8.89565e+06,-0.622754,0.516275,-0.583101,-0.00024666,1.69592e-06,-5.34177e-06,0.311377,3454.85
8.89722e+06,-0.622583,0.511124,-0.586289,-0.000245903,2.33855e-06,-5.70217e-06,0.311291,3454.85
8.7171e+06,-0.622556,0.539863,-0.565516,-0.000247684,2.45067e-06,-3.39453e-06,0.311278,3454.85
8.91202e+06,-0.622412,0.505973,-0.589478,-0.000245145,2.98119e-06,-6.06257e-06,0.311206,3454.85
8.87271e+06,-0.62233,0.533462,-0.572695,-0.000248722,3.22674e-07,-4.02675e-06,0.311165,3454.85
8.77796e+06,-0.622201,0.543931,-0.561507,-0.00024706,3.79201e-06,-2.96152e-06,0.3111,3454.85
8.84481e+06,-0.622091,0.556455,-0.546032,-0.000246273,4.36168e-06,-3.34202e-06,0.311046,3454.85
8.73777e+06,-0.621975,0.53753,-0.568686,-0.000248098,1.66401e-06,-3.59373e-06,0.310988,3454.85
8.72773e+06,-0.62162,0.541597,-0.564677,-0.000247474,3.00534e-06,-3.16071e-06,0.31081,3454.85
8.95844e+06,-0.621579,0.525977,-0.579054,-0.000248378,1.78646e-07,-4.58634e-06,0.310789,3454.85
8.92847e+06,-0.621408,0.520826,-0.582243,-0.000247621,8.21284e-07,-4.94674e-06,0.310704,3454.85
8.79821e+06,-0.621394,0.535196,-0.571856,-0.000248511,8.77344e-07,-3.79292e-06,0.310697,3454.85
8.84302e+06,-0.621265,0.545665,-0.560668,-0.000246849,4.34668e-06,-2.7277e-06,0.310632,3454.85
8.91163e+06,-0.621237,0.515675,-0.585432,-0.000246863,1.46392e-06,-5.30714e-06,0.310619,3454.85
8.90798e+06,-0.621066,0.510524,-0.588621,-0.000246105,2.10656e-06,-5.66754e-06,0.310533,3454.85
8.7174e+06,-0.621039,0.539264,-0.567847,-0.000247887,2.21868e-06,-3.35991e-06,0.31052,3454.85
8.91754e+06,-0.620895,0.505373,-0.591809,-0.000245348,2.7492e-06,-6.02794e-06,0.310448,3454.85
8.94027e+06,-0.620724,0.500222,-0.594998,-0.00024459,3.39183e-06,-6.38834e-06,0.310362,3454.85
8.76235e+06,-0.620684,0.543331,-0.563838,-0.000247263,3.56001e-06,-2.92689e-06,0.310342,3454.85
8.93195e+06,-0.620662,0.544792,-0.550473,-0.000244664,3.94459e-06,-5.63513e-06,0.310331,3454.85
8.93958e+06,-0.6206,0.589362,-0.505947,-0.000244737,4.49735e-06,-4.8819e-06,0.3103,3454.85
8.74713e+06,-0.620458,0.53693,-0.571018,-0.0002483,1.43201e-06,-3.5591e-06,0.310229,3454.85
8.72112e+06,-0.620103,0.540998,-0.567008,-0.000247676,2.77335e-06,-3.12609e-06,0.310052,3454.85
8.95169e+06,-0.619891,0.520227,-0.584574,-0.000247823,5.89288e-07,-4.91211e-06,0.309946,3454.85
8.8165e+06,-0.619878,0.534596,-0.574188,-0.000248714,6.45348e-07,-3.7583e-06,0.309939,3454.85
8.90077e+06,-0.619774,0.578571,-0.520583,-0.000245313,4.48235e-06,-4.26758e-06,0.309887,3454.85
8.82069e+06,-0.619748,0.545065,-0.562999,-0.000247052,4.11468e-06,-2.69307e-06,0.309874,3454.85
8.92968e+06,-0.61972,0.515075,-0.587763,-0.000247066,1.23193e-06,-5.27252e-06,0.30986,3454.85
8.92083e+06,-0.619549,0.509924,-0.590952,-0.000246308,1.87456e-06,-5.63292e-06,0.309775,3454.85
8.71987e+06,-0.619522,0.538664,-0.570179,-0.00024809,1.98668e-06,-3.32528e-06,0.309761,3454.85
8.92517e+06,-0.619379,0.504773,-0.594141,-0.000245551,2.5172e-06,-5.99332e-06,0.309689,3454.85
8.94268e+06,-0.619208,0.499622,-0.597329,-0.000244793,3.15984e-06,-6.35372e-06,0.309604,3454.85
8.74887e+06,-0.619167,0.542731,-0.566169,-0.000247465,3.32802e-06,-2.89226e-06,0.309584,3454.85
8.87707e+06,-0.618948,0.567781,-0.535219,-0.00024589,4.46736e-06,-3.65326e-06,0.309474,3454.85
8.75863e+06,-0.618942,0.53633,-0.573349,-0.000248503,1.20002e-06,-3.52447e-06,0.309471,3454.85
8.71666e+06,-0.618586,0.540398,-0.56934,-0.000247879,2.54135e-06,-3.09146e-06,0.309293,3454.85
8.98405e+06,-0.618432,0.523986,-0.582573,-0.000248514,3.14097e-21,-4.58634e-06,0.309216,3454.85
8.97694e+06,-0.618374,0.519627,-0.586906,-0.000248026,3.57292e-07,-4.87749e-06,0.309187,3454.85
8.95001e+06,-0.618333,0.519032,-0.577827,-0.000244552,3.64154e-06,-6.13999e-06,0.309166,3454.85
8.94789e+06,-0.618271,0.563602,-0.533301,-0.000244625,4.1943e-06,-5.38677e-06,0.309135,3454.85
8.80045e+06,-0.618231,0.544465,-0.56533,-0.000247254,3.88269e-06,-2.65844e-06,0.309116,3454.85
8.94981e+06,-0.618203,0.514476,-0.590094,-0.000247268,9.9993e-07,-5.23789e-06,0.309102,3454.85
8.8686e+06,-0.618122,0.55699,-0.549855,-0.000246467,4.45236e-06,-3.03894e-06,0.309061,3454.85
8.93577e+06,-0.618033,0.509325,-0.593283,-0.000246511,1.64257e-06,-5.59829e-06,0.309016,3454.85
8.7245e+06,-0.618006,0.538064,-0.57251,-0.000248292,1.75469e-06,-3.29065e-06,0.309003,3454.85
8.9349e+06,-0.617862,0.504174,-0.596472,-0.000245753,2.2852e-06,-5.95869e-06,0.308931,3454.85
8.94719e+06,-0.617691,0.499022,-0.599661,-0.000244996,2.92784e-06,-6.31909e-06,0.308845,3454.85
8.73753e+06,-0.61765,0.542132,-0.568501,-0.000247668,3.09602e-06,-2.85764e-06,0.308825,3454.85
8.77227e+06,-0.617425,0.535731,-0.57568,-0.000248706,9.68023e-07,-3.48985e-06,0.308712,3454.85
8.87542e+06,-0.617295,0.546199,-0.564491,-0.000247044,4.43736e-06,-2.42462e-06,0.308648,3454.85
8.71436e+06,-0.61707,0.539798,-0.571671,-0.000248081,2.30936e-06,-3.05683e-06,0.308535,3454.85
8.7823e+06,-0.616714,0.543866,-0.567662,-0.000247457,3.65069e-06,-2.62381e-06,0.308357,3454.85
8.97198e+06,-0.616687,0.513876,-0.592426,-0.000247471,7.67934e-07,-5.20326e-06,0.308343,3454.85
8.94245e+06,-0.616631,0.589897,-0.509771,-0.000244931,4.58803e-06,-4.57883e-06,0.308315,3454.85
8.95279e+06,-0.616516,0.508725,-0.595614,-0.000246713,1.41057e-06,-5.56366e-06,0.308258,3454.85
8.73127e+06,-0.616489,0.537465,-0.574841,-0.000248495,1.52269e-06,-3.25602e-06,0.308244,3454.85
8.94672e+06,-0.616345,0.503574,-0.598803,-0.000245956,2.05321e-06,-5.92406e-06,0.308172,3454.85
8.95381e+06,-0.616174,0.498423,-0.601992,-0.000245198,2.69585e-06,-6.28446e-06,0.308087,3454.85
8.72832e+06,-0.616134,0.541532,-0.570832,-0.00024787,2.86403e-06,-2.82301e-06,0.308067,3454.85
8.97402e+06,-0.616003,0.493272,-0.605181,-0.000244441,3.33848e-06,-6.64486e-06,0.308002,3454.85
8.96217e+06,-0.615941,0.537842,-0.560655,-0.000244514,3.89124e-06,-5.89164e-06,0.307971,3454.85
8.96621e+06,-0.615879,0.582412,-0.51613,-0.000244587,4.444e-06,-5.13842e-06,0.30794,3454.85
8.91221e+06,-0.615805,0.579106,-0.524407,-0.000245508,4.57303e-06,-3.96451e-06,0.307902,3454.85
8.85061e+06,-0.615778,0.5456,-0.566823,-0.000247246,4.20536e-06,-2.38999e-06,0.307889,3454.85
8.71423e+06,-0.615553,0.539199,-0.574002,-0.000248284,2.07736e-06,-3.0222e-06,0.307776,3454.85
9.00175e+06,-0.615228,0.517636,-0.590425,-0.000248162,1.78646e-07,-4.87749e-06,0.307614,3454.85
8.76626e+06,-0.615198,0.543266,-0.569993,-0.00024766,3.4187e-06,-2.58919e-06,0.307599,3454.85
8.99619e+06,-0.61517,0.513277,-0.594757,-0.000247673,5.35939e-07,-5.16863e-06,0.307585,3454.85
8.97187e+06,-0.614999,0.508125,-0.597946,-0.000246916,1.17858e-06,-5.52903e-06,0.3075,3454.85
8.89713e+06,-0.614978,0.568316,-0.539043,-0.000246084,4.55803e-06,-3.35018e-06,0.307489,3454.85
8.7402e+06,-0.614972,0.536865,-0.577172,-0.000248697,1.2907e-06,-3.2214e-06,0.307486,3454.85
8.96063e+06,-0.614828,0.502974,-0.601134,-0.000246158,1.82121e-06,-5.88943e-06,0.307414,3454.85
8.96252e+06,-0.614657,0.497823,-0.604323,-0.000245401,2.46385e-06,-6.24983e-06,0.307329,3454.85
8.72127e+06,-0.614617,0.540933,-0.573163,-0.000248073,2.63203e-06,-2.78838e-06,0.307308,3454.85
8.97753e+06,-0.614486,0.492672,-0.607512,-0.000244643,3.10649e-06,-6.61024e-06,0.307243,3454.85
8.82786e+06,-0.614262,0.545,-0.569154,-0.000247449,3.97337e-06,-2.35536e-06,0.307131,3454.85
8.89727e+06,-0.614152,0.557525,-0.553679,-0.000246661,4.54304e-06,-2.73586e-06,0.307076,3454.85
8.71625e+06,-0.614036,0.538599,-0.576333,-0.000248486,1.84537e-06,-2.98758e-06,0.307018,3454.85
9.03688e+06,-0.613899,0.535165,-0.578037,-0.000249136,3.18419e-21,-4.02675e-06,0.30695,3454.85
8.75234e+06,-0.613681,0.542667,-0.572324,-0.000247862,3.1867e-06,-2.55456e-06,0.30684,3454.85
8.9824e+06,-0.613612,0.512082,-0.588009,-0.000244402,3.58819e-06,-6.39651e-06,0.306806,3454.85
8.97672e+06,-0.61355,0.556652,-0.543484,-0.000244476,4.14095e-06,-5.64329e-06,0.306775,3454.85
8.98691e+06,-0.613488,0.601222,-0.498958,-0.000244549,4.69371e-06,-4.89007e-06,0.306744,3454.85
8.99301e+06,-0.613482,0.507526,-0.600277,-0.000247118,9.4658e-07,-5.49441e-06,0.306741,3454.85
8.91263e+06,-0.613326,0.546734,-0.568315,-0.000247238,4.52804e-06,-2.12154e-06,0.306663,3454.85
8.97661e+06,-0.613311,0.502375,-0.603466,-0.000246361,1.58922e-06,-5.85481e-06,0.306656,3454.85
8.97332e+06,-0.61314,0.497224,-0.606654,-0.000245603,2.23186e-06,-6.21521e-06,0.30657,3454.85
8.71637e+06,-0.6131,0.540333,-0.575494,-0.000248276,2.40004e-06,-2.75375e-06,0.30655,3454.85
8.98314e+06,-0.61297,0.492072,-0.609843,-0.000244846,2.87449e-06,-6.57561e-06,0.306485,3454.85
8.80719e+06,-0.612745,0.5444,-0.571485,-0.000247651,3.74137e-06,-2.32074e-06,0.306372,3454.85
8.95022e+06,-0.612661,0.590432,-0.513594,-0.000245125,4.67871e-06,-4.27575e-06,0.306331,3454.85
8.72043e+06,-0.612519,0.537999,-0.578665,-0.000248689,1.61337e-06,-2.95295e-06,0.30626,3454.85
8.74056e+06,-0.612164,0.542067,-0.574655,-0.000248065,2.95471e-06,-2.51993e-06,0.306082,3454.85
9.02783e+06,-0.612081,0.515645,-0.593944,-0.000248298,3.11814e-21,-4.87749e-06,0.306041,3454.85
9.02019e+06,-0.612023,0.511286,-0.598276,-0.00024781,3.57292e-07,-5.16863e-06,0.306012,3454.85
9.01618e+06,-0.611965,0.506926,-0.602608,-0.000247321,7.14585e-07,-5.45978e-06,0.305983,3454.85
8.92857e+06,-0.611835,0.579641,-0.52823,-0.000245702,4.66371e-06,-3.66143e-06,0.305917,3454.85
8.88537e+06,-0.611809,0.546134,-0.570646,-0.00024744,4.29604e-06,-2.08691e-06,0.305904,3454.85
8.99466e+06,-0.611795,0.501775,-0.605797,-0.000246563,1.35722e-06,-5.82018e-06,0.305897,3454.85
8.9862e+06,-0.611624,0.496624,-0.608986,-0.000245806,1.99986e-06,-6.18058e-06,0.305812,3454.85
8.71362e+06,-0.611583,0.539733,-0.577826,-0.000248478,2.16804e-06,-2.71912e-06,0.305792,3454.85
8.99084e+06,-0.611453,0.491473,-0.612174,-0.000245048,2.6425e-06,-6.54098e-06,0.305726,3454.85
8.97738e+06,-0.611447,0.5363,-0.57953,-0.000249128,3.22674e-07,-3.7583e-06,0.305723,3454.85
9.00855e+06,-0.611282,0.486322,-0.615363,-0.000244291,3.28513e-06,-6.90138e-06,0.305641,3454.85
8.78861e+06,-0.611228,0.543801,-0.573816,-0.000247854,3.50938e-06,-2.28611e-06,0.305614,3454.85
8.99319e+06,-0.61122,0.530892,-0.570838,-0.000244364,3.83789e-06,-6.14816e-06,0.30561,3454.85
